HydroSHEDS_ID CHIRPSv2.0 CMORPHv0.x-RAW CPC-Unifiedv1.0 CRU-TSv4.03 ERA5-Land ERA5 GPCCv7.0 PERSIANN-CCS PERSIANN-CDR PERSIANN PREC-Land SM2RAIN-CCI TRMM-3B42RT TRMM-3B43 UDELv5.0
4050050400 280.485 363.717 260.476 262.491 240.938 235.486 239.727 440.913 357.334 366.49 211.153 271.052 291.098 295.625 269.175
4050050410 153.852 151.129 85.916 124.348 199.855 206.562 68.42 699.802 100.96 236.741 72.261 36.33 116.552 116.069 82.123
4050050420 149.038 159.12 93.103 84.241 225.5 219.743 89.791 948 93.405 500.408 95.044 34.533 127.819 117.433 85.121
4050050430 141.065 156.303 129 183.482 198.516 201.996 133.997 727.009 151.246 285.332 132.466 31.398 162.395 166.028 160.143
4050050440 102.722 74.76 110.002 110.757 165.796 167.094 118.247 596.624 112.472 263.233 177.597 50.188 92.617 102.908 132.247
4050050450 120.948 159.287 136.204 119.859 114.982 115.336 127.724 522.898 124.039 223.376 120.346 88.591 129.251 137.975 142.863
4050050470 492.163 497.923 379.994 582.509 570.862 572.385 392.239 1467.775 481.152 924.23 348.832 21.178 418.605 410.55 452.953
4050050480 59.057 77.38 59.72 67.468 63.37 64.023 56.561 545.599 71.863 169.651 56.355 49.478 59.622 64.925 67.329
4050050490 NA 400.473 241.221 263.161 320.32 320.316 245.526 830.463 289.793 389.358 235.867 6.658 288.741 280.214 268.593
4050050500 161.274 218.064 63.374 98.961 365.465 362.828 60.318 1166.795 91.908 558.201 55.397 11.008 155.966 143.65 55.92
4050050520 109.488 164.978 131.81 133.668 128.732 127.011 120.654 524.149 133.276 245.559 127.184 102.246 123.976 131.248 121.521
4050050530 99.796 108.254 90.359 123.881 123.627 127.287 116.727 572.201 118.332 207.011 115.863 57.365 98.815 111.462 132.557
4050050540 231.504 157.4 148.671 214.754 188.85 183.17 160.802 551.87 242.698 230.865 175.525 112.032 200.499 228.224 158.617
4050050550 301.317 259.123 246.118 221.808 379.126 402.531 229.988 645.473 214.413 359.289 232.605 178.079 270.611 274.716 286.39
4050050560 47.575 80.37 48.635 54.655 91.033 92.38 55.702 543.981 65.696 177.181 61.965 32.473 70.869 71.998 55.626
4050050570 416.206 299.586 349.91 369.806 1096 1112.225 481.109 1349.494 394.154 452.836 369.459 39.471 440.331 473.476 463.719
4050050580 51.846 86.371 61.475 65.097 109.159 111.013 59.229 543.177 69.157 187.544 81.475 46.258 78.719 82.174 62.596
4050050590 201.91 152.988 184.712 137.562 200.117 206.127 185.116 709.261 148.527 330.254 184.011 71.86 147.695 170.313 192.105
4050050600 96.689 115.301 74.049 62.766 188.061 188.406 72.612 875.929 82.962 317.298 65.735 34.383 87.601 81.716 75.907
4050050610 692.751 674.257 324.462 693.619 469.916 473.802 262.695 1134.938 561.318 620.99 669.67 21.231 391.602 397.303 1170.981
4050050630 67.956 80.61 56.254 90.768 81.321 82.574 88.23 520.976 86.683 187.748 58.68 48.206 76.175 83.629 82.168
4050050660 271.3 202.036 225.606 245.25 261.625 256.442 191.829 709.375 353.418 324.806 208.354 92.923 240.885 297.237 140.318
4050050680 173.155 171.752 187.396 196.799 270.3 271.043 193.137 609.87 335.458 239.284 174.505 74.884 264.981 346.722 226.898
4050050690 NA 148.448 170.195 185.826 261.454 265.187 186.001 654.026 317.251 236.941 184.966 58.351 262.564 295.413 149.074
4050050700 94.826 124.551 88.519 87.34 145.254 142.86 85.711 624.377 102.564 193.844 77.061 72.05 114.161 115.87 93.814
4050050720 225.359 172.032 237.502 171.891 342.237 327.52 211.71 903.669 160.629 409.143 171.237 62.748 224.279 224.056 280.174
4050050730 159.133 134.351 141.739 142.324 181.909 180.73 145.038 576.376 253.479 198.102 138.437 59.648 190.533 220.576 93.542
4050050740 72.454 100.931 69.396 67.522 145.518 150.179 160.347 630.392 100.489 230.535 155.523 37.495 109.993 116.585 127.289
4050050780 480.628 399.38 267.396 579.859 433.515 427.361 264.949 1219.401 367.285 627.949 421.489 0 281.239 282.293 375.309
4050050790 97.753 133.553 90.698 98.284 110.222 114.132 109.734 522.661 101.635 193.561 87.372 56.784 106.239 118.596 88.349
4050050810 308.399 270.898 102.538 314.209 352.879 354.76 152.877 911.903 337.807 474.288 237.838 0 234.44 245.002 155.098
4050050820 168.983 155.824 158.747 171.799 199.618 201.032 170.448 614.149 171.118 245.856 178.964 78.672 168.742 181.839 194.783
4050050830 223.561 236.152 220.797 215.284 254.955 258.695 230.94 550.087 237.808 296.542 208.17 212.993 218.474 230.933 251.383
4050050850 177.129 206.75 184.053 204.322 206.583 203.001 182.731 585.137 180.571 304.897 196.479 153.251 147.577 166.514 219.656
4050050860 203.339 157.98 199.135 197.775 238.104 237.242 194.895 581.16 331.107 240.386 156.284 53.632 247.635 346.048 179.45
4050050900 161.706 196.325 157.937 168.158 192.148 193.7 160.982 637.893 181.351 304.096 145.651 133.197 161.729 165.914 165.824
4050050910 340.46 623.181 414.406 508.937 710.585 712.688 445.481 1534.692 570.514 1052.119 387.094 54.579 466.983 461.116 453.428
4050050940 258.923 279.433 247.389 251.066 306.358 312.317 252.532 656.581 275.177 351.005 242.45 251.732 254.701 257.718 278.887
4050050950 333.817 255.871 378.694 422.319 518.695 516.668 395.416 1377.653 295.916 839.164 339.239 4.37 259.934 262.512 413.528
4050050960 172.333 118.433 145.144 151.436 213.193 207.236 153.174 540.321 209.287 189.639 128.024 95.219 170.048 202.672 146.609
4050050970 219.418 370.288 213.346 229.023 299.984 292.284 233.342 786.773 270.456 379.211 191.928 32.541 293.887 286.286 207.215
4050050980 80.861 115.865 65.13 160.899 378.762 377.252 55.957 1502.01 138.332 733.66 33.192 0 119.496 118.088 78.237
4050051010 199.821 205.182 159.854 164.86 262.223 261.021 168.461 606.597 177.928 297.021 141.997 187.141 185.854 188.573 176.4
4050051020 146.841 342.215 120.099 148.119 167.679 165.462 125.107 534.068 155.014 233.092 131.702 137.125 162.264 172.561 133.378
4050051090 83.672 85.302 86.323 123.889 167.533 161.609 66.201 823.54 102.401 277.459 73.748 39.263 77.332 81.004 79.145
4050051100 124.452 198.147 120.375 127.447 126.896 127.423 115.995 510.709 124.154 212.319 102.736 107.49 128.568 131.796 124.49
4050051120 120.168 165.447 66.538 103.583 278.459 280.028 75.962 1550.355 203.201 537.19 66.745 0.114 166.205 169.588 59.924
4050051130 42.011 59.462 50.996 67.099 61.188 61.032 65.269 601.281 67.505 186.406 50.557 46.394 56.014 61.523 51.584
4050051150 141.035 141.846 145.832 173.333 217.238 216.463 156.809 558.187 294.139 212.567 150.659 47.969 223.089 285.589 121.865
4050051160 247.387 183.652 305.801 317.909 510.503 513.049 364.322 1466.701 180.433 813.743 300.064 0 214.621 215.027 373.282
4050051190 223.132 150.558 270.926 209.342 228.756 226.563 184.023 749.517 338.27 264.174 180.216 92.69 210.671 260.974 141.358
4050051210 158.468 222.241 157.665 161.981 188.998 189.029 168.164 699.92 189.782 300.084 145.716 112.575 172.859 174.15 161.108
4050051270 257.164 179.837 222.761 402.135 419.646 421.988 243.165 1225.553 234.225 627.946 226.007 0 180.651 181.376 261.732
4050051280 407.659 329.695 214.469 348.629 449.693 451.668 384.044 945.657 406.965 440.489 330.693 181.739 378.339 448.661 292.725
4050051340 304.94 186.373 292.316 200.061 541.704 541.847 310.606 1429.411 178.239 968.899 248.655 0 223.741 226.321 278.317
4050051400 112.606 116.85 68.506 97.109 130.169 127.314 99.639 504.878 162.332 185.418 101.458 76.578 107.869 121.928 81.223
4050051420 113.502 100.737 105.892 120.607 135.46 135.509 115.811 511.584 163.641 177.081 110.05 83.224 105.759 131.121 101.979
4050051430 111.61 142.497 97.809 107.627 123.156 123.064 97.099 509.562 111.394 235.331 96.842 74.831 107.263 116.638 97.384
4050051440 177.946 141.292 162.384 165.156 205.631 209.612 165.979 702.634 291.739 233.199 163.405 68.019 182.499 184.488 117.308
4050051450 152.958 485.865 126.469 148.25 145.414 142.695 142.819 541.111 142.272 237.446 132.345 123.427 172.526 186.466 133.136
4050051460 319.538 224.35 339.204 303.491 467.872 454.6 300.653 785.167 285.435 550.369 285.441 164.412 235.245 264.002 336.571
4050051530 372.185 329.991 337.053 325.782 427.08 425.275 352.048 666.693 371.868 393.729 321.756 331.628 364.62 371.298 347.058
4050051540 197.537 160.775 184.125 192.705 215.968 221.577 184.196 697.71 310.763 239.113 178.41 78.063 210.715 217.85 135.741
4050051590 136.368 122.785 173.343 169.667 194.635 192.941 148.174 516.085 286.976 221.161 141.842 51.769 190.422 257.893 99.076
4050051600 239.404 320.883 206.975 216.498 276.922 267.993 214.845 565.752 233.376 278.201 203.007 187.15 217.87 236.324 254.198
4050051670 178.909 215.352 182.804 189.127 223.102 225.428 195.277 592.459 189.234 286.259 192.171 138.739 157.721 185.91 192.537
4050051720 178.605 143.546 140.329 177.565 173.741 171.125 150.015 526.798 211.367 208.738 120.031 91.103 157.568 178.744 145.888
4050051740 152.555 194.665 144.501 284.979 447.655 450.404 138.257 1448.737 134.884 740.049 94.046 0 199.27 198.987 143.379
4050051760 129.361 198.082 79.713 203.696 389.356 392.724 110.94 1216.466 201.531 640.815 45.606 0 145.828 149.02 128.896
4050051820 268.349 254.563 308.049 125.709 493.594 487.605 285.441 1029.201 154.194 404.349 231.647 49.849 288.025 286.769 287.175
4050051850 319.967 484.831 303.622 307.738 419.923 416.899 285.002 966.725 316.935 394.414 290.834 263.817 446.08 430.534 363.35
4050051880 126.433 185.049 118.761 137.28 137.26 134.79 123.347 528.937 128.556 227.662 114.867 107.989 114.659 120.788 154.624
4050051890 386.647 372.219 345.287 328.45 427.486 427.308 348.345 692.472 377.514 394.846 322.472 373.538 356.694 363.282 364.264
4050051910 14.651 51.713 46.056 43.744 33.46 32.136 46.883 492.575 43.673 144.381 37.993 35.662 35.237 36.307 45.983
4050051930 131.22 124.292 97.759 119.194 134.621 132.191 113.462 538.58 183.34 190.987 109.825 77.133 127.142 149.625 99.868
4050051940 181.084 43.52 58.438 455.544 317.156 317.341 107.15 1601.563 319.645 336.835 233.349 0 222.871 231.587 114.753
4050052040 NA 174.86 189.629 215.606 271.397 278.772 200.173 750.483 327.398 285.931 194.438 78.758 266.038 282.594 160.257
4050052060 123.341 151.62 116.568 105.903 125.083 126.088 120.691 604.315 116.107 222.517 111.771 64.386 125.084 137.088 111.572
4050052120 135.508 157.359 66.578 192.087 450.896 447.68 57.194 1527.067 104.293 726.519 45.232 0 180.308 179.012 56.549
4050052200 113.748 157.896 111.054 111.834 130.192 130.755 107.653 528.001 132.437 247.477 121.361 67.132 115.364 121.291 115.979
4050052210 137.689 109.169 138.201 163.946 182.608 180.235 140.769 503.376 251.688 207.392 135.625 67.36 184.522 240.938 81.076
4050052290 NA 198.054 246.802 271.689 337.57 346.834 276.259 722.291 406.779 321.757 278.175 91.913 NA NA 225.621
4050052370 105.719 161.37 64.549 121.103 378.95 379.334 57.86 1431.083 189.837 706.101 42.855 0 163.354 162.791 64.394
4050052500 176.394 211.054 153.676 167.68 217.072 222.559 162.783 723.927 179.774 285.626 158.406 47.772 176.896 180.238 158.451
4050052560 191.702 145.591 213.979 189.964 201.283 201.519 161.821 606.599 328.149 262.428 150.915 50.836 211.901 291.868 108.629
4050052570 98.898 117.759 89.585 112.956 111.217 107.317 94.399 535.051 141.308 183.664 94.2 82.293 97.766 111.871 94.461
4050052610 86.936 139.958 55.849 109.583 405.011 405.121 39.471 1599.959 96.082 663.156 29.058 0 84.342 79.072 47.546
4050052650 136.733 391.344 120.794 140.202 129.32 126.862 119.043 549.953 125.237 223.691 106.32 103.453 128.437 135.499 123.118
4050052690 140.302 103.896 123.669 147.106 172.032 171.422 144.273 506.565 241.815 206.106 125.056 57.613 171.707 227.927 78.644
4050052810 137 199.125 136.699 151.369 153.345 152.07 134.663 493.655 147.863 220.774 128.177 116.538 140.368 150.492 148.161
4050053370 1005.883 613.939 425.225 925.425 553.585 524.046 849.095 657.057 798.378 495.915 1365.21 0 951.342 962.113 999.139
4050053400 155.107 173.576 167.24 209.931 266.657 267.26 179.479 801.729 344.233 261.967 180.741 67.341 278.192 331.19 200.85
4050053490 175.578 81.906 219.06 327.212 357.341 364.098 988.831 1359.967 381.954 342.956 1190.852 0 339.638 385.612 1297.478
4050054280 NA 198.606 216.022 247.197 313.442 323.974 247.953 730.583 374.693 308.615 243.435 97.099 306.589 329.088 198.511
4050057140 170.836 130.865 137.317 151.434 196.975 198.729 125.134 633.733 243.247 215.086 150.162 54.236 150.647 159.03 96.542
4050060240 2470.518 1929.271 1703.932 2163.45 2318.13 2291.589 2471.396 1457.071 2079.153 1584.156 2210.508 902.404 2365.278 2341.941 2363.322
4050062830 21.11 63.09 44.148 42.444 40.255 40.808 46.405 490.603 39.797 147.184 37.626 24.045 40 40.449 43.907
5050000010 3115.662 2161.321 3020.381 3632.521 3722.068 3733.944 3207.104 3884.271 3054.214 3373.147 2687.782 1039.613 2758.064 2762.314 2798.387
5050001700 2980.437 2110.674 4309.457 3190.566 3520.394 3439.392 2912.303 3582.921 2950.723 3358.831 2368.321 378.924 2836.261 2818.959 2481.881
5050001710 3227.952 2025.346 4020.312 3300.903 3680.256 3643.878 3188.15 3778.827 3197.458 3637.724 3290.124 1634.027 2906.682 2909.197 2201.053
5050001960 2961.646 1914.142 2633.682 3009.259 3761.964 3698.308 2968.014 3878.838 3268.222 3714.6 3367.524 932.672 2882.312 2832.755 2523.747
5050001970 2697.724 2120.093 2451.851 2552.836 3013.677 3076.704 2725.799 3692.379 2821.155 3487.854 2597.064 969.943 2851.847 2805.396 2096.666
5050003520 2596.181 2158.183 3103.611 2529.137 2621.11 2611.937 2366.228 4312.839 3307.286 3958.211 2711.664 1746.076 2765.155 2719.198 2152.125
5050003530 3020.741 2387.348 4099.992 2852.972 3062.973 3176.94 2653.067 4395.057 3162.046 3840.352 2818.836 1056.884 3105.908 3072.763 2555.922
5050003610 2930.367 2335.983 4162.718 2520.998 2585.929 2604.256 2648.684 4039.967 2965.786 3562.456 2568.165 1841.022 3024.995 2982.736 2368.544
5050003620 2845.814 2392.289 2726.922 2328.102 2780.212 2744.752 2481.077 3966.034 2826.554 3408.131 2188.723 936.227 2661.914 2598.787 1736.656
5050003690 3237.811 2227.338 3341.208 2809.258 2756.529 2732.887 2737.509 3917.877 2788.052 3392.879 2588.261 1294.246 2921.439 2878.512 2702.581
5050003700 2702.019 2033.78 2699.355 2853.029 2573.925 2673.213 2829.268 3424.901 2611.04 2953.398 2610.425 1266.837 2633.423 2588.563 2449.579
5050004220 2989.671 2448.709 2785.353 2799.903 2721.722 2699.833 2915.521 3717.549 2697.367 2982.306 2591.688 868.22 2955.546 2922.372 2245.414
5050004230 2815.818 2096.118 2553.833 2619.108 2609.651 2670.003 2596.841 3576.335 2762.371 2921.581 2502.154 821.496 2617.368 2585.902 1988.081
5050004800 2893.228 2563.887 2074.409 2898.411 3062.588 3055.054 2622.901 3968.085 2904.585 3296.739 2697.052 352.265 2925.881 2910.807 2276.005
5050004810 2763.109 2033.354 2299.298 2506.901 2497.963 2497.059 2763.525 3910.672 2843.432 3161.444 2304.387 1736.364 2622.208 2580.961 2106.711
5050005140 2901.208 2686.177 2458.462 2721.381 2782.437 2788.322 2997.855 4402.664 3051.119 3596.457 2655.279 1509.269 3028.889 3001.738 2601.385
5050005150 2709.354 1997.974 1950.895 2421.086 2440.914 2536.53 2479.689 4125.265 2599.334 3248.085 2438.179 1605.46 2687.892 2665.262 2201.563
5050005830 3286.693 2654.349 3173.938 3101.392 3092.894 3840.656 3723.229 4027.703 3072.132 3638.653 3540.283 0 3318.042 3298.381 2408.567
5050006690 2729.103 1533.054 2499.47 2640.225 1365.035 2550.773 2983.193 2755.625 1931.764 2033.169 2692.189 0 2492.591 2457.559 2370.783
5050006900 2867.468 1728.623 2256.515 2833.529 2325.989 2625.541 2994.682 3620.443 2179.874 2519.957 1828.931 1.207 2571.908 2564.164 1406.091
5050007690 2638.965 1587.925 1928.207 2587.112 2456.492 2544.178 2670.63 3361.277 2525.726 2578.685 2439.609 1108.447 2559.479 2610.298 2028.019
5050011270 2111.387 1903.769 0 0 0 2295.518 3275.699 3160.983 2089.901 2504.155 2137.018 0 2279.139 2317.286 0
5050011280 2331.751 1671.016 2105.376 2528.2 2161.117 2204.71 2559.677 2314.139 1729.817 1885.451 2294.841 0 2191.471 2185.787 0
5050011290 1725.147 1173.776 1560.919 1794.462 1779.224 1837.755 1679.121 2505.198 1802.856 1636.781 1607.674 37.653 1779.774 1826.045 168.137
5050011510 1689.327 1044.598 905.218 710.007 1646.794 1671.687 1444.367 1879.138 1499.641 1443.908 1453.728 0 1606.411 1620.333 0
5050011520 1881.937 1221.322 463.894 354.439 1172.069 1886.692 1079.73 1952.998 1398.983 1487.68 757.009 0 1361.448 1352.699 0
5050011560 2008.934 857.953 1614.54 2136.85 2082.796 2550.903 2166.055 1741.864 1579.557 1155.703 1885.123 2.856 1702.857 1788.58 1859.597
5050011790 1230.746 745.804 1745.838 1964.522 0 1511.849 2060.005 1339.633 1444.063 1039.114 1921.1 0 1629.485 1701.908 0
5050011800 1718.665 729.29 1362.666 1994.008 1570.686 1795.843 1683.471 1422.404 1369.041 931.676 1808.838 44.304 1342.429 1366.863 1255.929
5050014020 1740.858 850.045 1209.737 1493.058 1471.893 1716.035 1484.205 1612.336 1247.272 1126.287 1500.079 419.664 1248.224 1287.581 1307.424
5050015660 2829.314 2003.125 2566.394 2461.431 2457.486 2506.275 2644.052 3492.573 2943.323 2698.096 2330.353 1177.857 2610.092 2609.561 2046.889
5050015820 3505.108 2867.449 2933.852 3239.342 3151.814 3118.037 3413.835 3633.265 3385.721 2919.233 3042.927 372.856 3267.484 3276.936 2248.077
5050015830 2657.327 1841.703 2565.988 2547.994 1236.861 2522.944 2713.946 4021.554 3234.664 2937.562 2352.33 717.819 2378.632 2381.122 2067.95
5050015870 3387.977 3197.09 2849.736 2996.279 3143.932 3130.332 3341.091 4166.926 3615.42 3384.897 2843.805 490.211 3434.701 3433.574 2506.829
5050015880 2848.105 2499.064 2620.578 2454.655 2825.564 2807.019 2923.654 4063.468 3499.89 3251.924 2428.525 1333.669 2700.701 2686.342 2208.489
5050016040 3351.015 3229.094 2906.849 3057.082 3152.451 3156.746 3411.653 4247.707 3735.735 3510.853 2839.107 617.664 3476.189 3475.459 2315.608
5050016050 2736.903 2346.847 2495.211 2733.912 2612.83 2651.699 3039.177 4087.257 3655.723 3357.469 2507.031 1043.867 2664.277 2667.662 1214.631
5050016080 3196.427 3109.613 2613.613 2773.278 2843.139 2838.625 3063.48 4326.969 3770.766 3632.464 2587.141 1436.339 3267.282 3246.472 2247.593
5050016090 3026.822 2437.854 2554.666 2770.706 2632.539 2640.266 3085.701 3953.909 3692.664 3385.198 2672.648 1165.33 2946.24 2938.491 2188.283
5050016380 3234.101 3078.839 2667.165 3169.549 2658.325 2660.367 3238.633 4058.343 3721.884 3486.304 2905.459 675.375 3381.545 3365.938 2193.521
5050016390 3019.552 2474.125 2661.698 3177.269 2834.279 2915.749 3401.85 3830.474 3389.156 3178.826 3052.765 982.836 3219.074 3223.698 2454.244
5050017030 3698.222 3118.442 3242.818 3761.133 3333.372 3344.089 3818.289 3477.608 3529.534 2868.406 3668.957 358.892 3550.764 3585.61 2585.378
5050017040 3496.658 2892.583 3445.082 3592.188 3074.583 3179.364 3538.637 4008.101 3347.317 3399.294 3533.275 1337.235 3598.798 3577.339 3483.157
5050017820 3967.323 3210.558 3587.205 4045.029 3841.604 3852.137 3954.913 3153.095 3585.082 2648.862 3874.346 45.808 3774.252 3753.077 3634.278
5050017830 3908.642 3192.356 3717.173 3836.863 3108.028 3156.101 3879.824 3796.983 3644.372 3271.852 3804.196 1485.776 3801.207 3743.534 3660.149
5050018260 3573.182 2767.474 2825.715 3668.862 3379.498 3394.381 2859.191 3177.393 3307.157 2712.812 3123.782 300.977 3269.521 3226.461 3350.045
5050018270 3205.38 2108.782 2990.109 3070.274 2657.625 2740.024 3247.071 2849.499 2812.17 2458.742 3207.632 680.024 3048.329 3010.872 2654.951
5050019300 3441.013 2308.491 2663.037 3015.707 2392.223 2394.474 2803.193 2949.797 2818.749 2380.785 2698.012 536.082 3141.922 3117.421 2251.8
5050019310 2917.62 2225.464 2611.861 3109.405 2583.999 2719.661 2880.398 2496.987 2659.593 2136.169 2734.803 604.395 2682.131 2665.564 2410.803
5050020110 3907.351 3191.803 2501.434 3476.972 3273.982 3309.555 2905.31 3689.971 3445.854 3102.467 3175.72 75.73 3383.484 3368.411 2829.04
5050020120 3815.809 2857.98 2966.296 3597.6 2642.181 3360.056 3689.65 3111.405 3099.919 2583.544 3149.375 933.71 3296.098 3294.176 2077.65
5050020270 3602.775 2496.86 2517.269 3623.669 3069.11 3078.732 3245.899 2912.9 3289.431 2547.017 3304.628 50.313 3042.855 3027.218 3010.749
5050020280 2566.364 2005.287 2321.719 2470.261 2686.479 2798.465 2697.773 2409.781 2541.999 1881.996 2204.894 563.007 2502.928 2475.811 1700.271
5050021180 3247.634 2579.074 2718.977 3226.939 3244.644 3237.316 3220.629 3075.662 3222.848 2499.823 2941.032 519.35 2986.714 2972.355 2408.667
5050021190 2777.456 2058.313 2477.906 2584.404 2616.554 2689.05 2647.027 3200 2685.453 2427.058 2483.706 830.621 2590.569 2581.744 1956.204
5050022170 2363.744 1897.21 0 0 0 2351.25 811.277 2504.507 1911.225 1795.259 362.53 0 2393.515 2385.218 0
5050022200 2262.235 1469.06 0 1218.309 1403.36 2138.312 2746.933 2318.78 1539.153 1951.054 2232.862 0 1825.765 1773.278 865.633
5050022430 NA 2379.643 52.321 0 0 2544.213 1005.057 2724.339 2081.592 2490.398 0 0 2674 2625.443 0
5050022500 2296.488 1372.39 1673.3 1856.307 1872.639 2474.666 1845.523 2167.006 1816.248 1882.345 1681.751 0 1914.891 1886.82 1791.833
5050023260 1969.719 987.436 2238.845 2402.394 766.306 1691.548 2525.105 1705.42 1477.241 1306.251 2266.745 0 1751.958 1704.265 1695.856
5050023450 3096.673 2077.976 2345.136 2416.045 2735.738 2952.682 2386.323 3111.147 2414.559 2452.097 2498.038 802.325 2581.042 2529.799 2819.378
5050026110 3656.208 2091.253 3012.942 3105.86 2188.936 2529.089 3120.109 3342.334 2885.259 2665.861 3237.765 150.893 3140.531 3142.189 2735.977
5050027190 2604.494 1493.217 2151.477 2072.633 2390.378 2695.903 2498.446 2506.651 2144.369 1898.438 2480.93 403.174 2369.907 2349.814 2458.43
5050028320 2867.224 1573.049 2299.772 2581.306 2572.291 2996.891 2554.06 2114.079 2216.376 1656.684 2244.258 164.396 2317.021 2327.421 2436.013
5050028890 2732.857 1826.784 2587.205 2941.215 2461.295 2662.485 2714.979 2242.079 2471.493 1992.371 2571.571 719.612 2700.963 2716.277 2378.429
5050030950 3883.603 2021.484 3783.261 3314.562 2047.268 2550.958 3911.666 2972.733 2721.167 2427.409 3168.457 0 3104.454 3108.323 3818.4
5050031010 3246.343 1846.463 3527.653 0 3102.751 3063.967 4324.976 2346.134 2526.896 1981.246 3826.68 0 3277.965 3282.41 2549.672
5050031050 2248.039 1762.774 691.285 855.526 247.906 2031.991 1916.431 1389.231 1806.577 1431.021 2016.175 33.59 2054.307 2075.061 0
5050031240 2386.182 1599.601 2303.276 2705.171 3149.435 3225.856 2486.481 2449.625 1972.734 1772.405 2232.698 639.063 2294.705 2294.082 2120.505
5050036230 1789.536 966.691 1051.278 645.646 834.445 1639.9 1607.284 1173.102 1136.912 876.514 1160.129 0 1348.618 1342.663 0
5050036300 1973.06 1070.823 1820.378 1979.181 1694.186 2133.972 1838.693 2103.416 1681.287 1480.623 1731.007 30.628 1665.655 1732.626 1213.133
5050036740 2039.672 1458.669 521.262 310.551 574.633 1827.648 1643.478 1877.397 1435.085 1432.671 1015.218 0 1767.773 1826.923 0
5050036790 1684.217 1502.035 1019.206 970.57 1558.818 2763.211 2216.695 1485.424 1253.227 970.757 1040.999 0 1566.762 1585.486 0
5050036920 2152.021 1177.245 1868.668 2217.797 2210.859 2989.547 2040.235 1606.916 1519.02 975.928 1817.562 0 1662.792 1632.946 1520.186
5050037100 1930.95 1371.849 1446.058 0 1329.761 2652.629 2952.566 1975.925 1480.541 1110.689 2008.32 0 2475.274 2471.736 2108.4
5050037150 3578.483 2012.113 1329.616 580.547 1805.388 2830.371 2513.659 2037.889 1764.087 1540.937 2074.299 0 2200.818 2170.823 0
5050037270 3045.293 1539.717 2228.964 2681.428 2468.96 2940.253 2754.243 2184.031 2166.071 1527.796 2529.628 141.04 2163.708 2178.22 1536.255
5050038940 2471.882 1189.689 2159.376 2551.714 2630.492 3035.258 2345.555 1923.311 1844.124 1246.836 2181.085 0 1998.902 1985.581 1915.834
5050039910 3000.977 1780.994 0 0 0 2308.562 2279.271 1922.068 1961.129 1296.066 1325.489 0 2410.896 2411.412 0
5050040040 2849.497 1908.665 2793.216 2734.443 2042.581 2846.866 3061.84 2514.814 2424.777 1889.861 3092.527 0 2433.694 2434.4 1585.581
5050040360 2179.591 1874.511 1327.444 2343.827 3896.574 3853.879 2421.249 2204.857 2471.681 2025.55 2373.688 561.926 2352.382 2345.546 2019.578
5050041230 2777.499 2813.669 1801.688 2810.262 4866.553 4761.135 2841.451 2445.897 2977.119 2489.156 2843.742 94.711 3029.367 3009.563 2986.964
5050041240 3796.682 3276.966 2233.85 3803.916 3459.364 3533.147 3655.505 3193.837 3539.517 3401.156 3472.944 523.537 3653.437 3637.736 3424.794
5050041870 3623.55 3309.683 3228.173 3791.841 3868.836 3927.339 4162.182 3031.884 3533.121 3197.048 3675.975 630.996 3641.972 3665.86 3435.185
5050041880 2195.739 1556.285 1722.734 1944.204 1881.53 2037.945 1947.267 2097.057 2337.591 2168.59 1997.371 1136.415 1875.439 1883.736 1777.593
5050042540 2415.146 1731.337 2010.491 1923.201 2109.903 2100.798 2593.923 2477.913 2687.979 2493 2013.865 1652.619 2271.736 2270.369 1850.411
5050042550 2573.723 1811.773 2553.167 2205.448 2128.872 2228.132 3164.857 2513.423 2735.475 2612.563 2383.164 1669.496 2416.741 2416.214 1800.631
5050042830 4036.487 3980.115 3837.315 4214.591 3744.342 3793.551 5257.785 3643.489 4020.065 4026.482 4574.647 75.527 4528.814 4557.957 3532.373
5050042840 3069.584 2241.532 3227.357 2674.988 2276.433 2355.779 4478.715 2552.599 2897.563 2815.371 3472.415 2237.071 2757.94 2780.483 1885.984
5050043020 4233.796 3710.698 3821.037 3770.885 2877.371 2863.67 4780.38 3583.147 3782.897 3993.185 3906.447 888.597 4137.091 4161.547 3133.107
5050043030 4398.661 3435.018 3659.464 3936.818 2891.34 2975.517 5268.461 3308.439 3721.355 3760.843 4289.413 1748.572 3986.281 4007.004 3224.292
5050043310 3517.312 4225.76 2879.462 4694.256 6232.186 6331.131 3738.999 3240.731 4068.994 3820.07 3490.832 106.492 3863.574 3883.481 2872.059
5050043320 3741.745 3109.294 2966.573 3512.956 4511.777 4614.834 3837.979 3494.425 3333.675 2965.288 3242.035 1102.751 3500.268 3549.568 2494.445
5050046910 3065.045 3675.97 2312.609 3271.254 4901.634 4893.905 3251.393 3736.613 3901.915 3117.121 2859.889 149.247 3533.486 3545.044 2331.471
5050046920 2510.619 2516.924 2131.481 2645.507 3132.501 3207.953 2678.084 3055.96 3412.077 3037.061 2497.548 1270.905 2531.879 2516.344 2131.609
5050047720 3166.222 3506.033 2472.678 3085.14 4231.415 4160.038 3092.071 3750.333 3811.924 3823.058 3049.487 844.442 3648.758 3652.669 2471.325
5050047730 2609.084 2200.699 1608.441 2703.094 4413.878 4513.107 2784.53 2647.121 2734.169 2604.71 2760.388 745.233 2609.366 2611.606 2519.318
