HydroSHEDS_ID Area AI_Actual CHIRPSv2.0.AVHRR.NTSG CHIRPSv2.0.BESS CHIRPSv2.0.CSIRO.PMLv2.0 CHIRPSv2.0.FluxCom.RS CHIRPSv2.0.GLEAMv3.3a CHIRPSv2.0.GLEAMv3.3b CHIRPSv2.0.MOD16A3 CHIRPSv2.0.SSEBOpv4.0 CMORPHv0.x.RAW.AVHRR.NTSG CMORPHv0.x.RAW.BESS CMORPHv0.x.RAW.CSIRO.PMLv2.0 CMORPHv0.x.RAW.FluxCom.RS CMORPHv0.x.RAW.GLEAMv3.3a CMORPHv0.x.RAW.GLEAMv3.3b CMORPHv0.x.RAW.MOD16A3 CMORPHv0.x.RAW.SSEBOpv4.0 PERSIANN.CCS.AVHRR.NTSG PERSIANN.CCS.BESS PERSIANN.CCS.CSIRO.PMLv2.0 PERSIANN.CCS.FluxCom.RS PERSIANN.CCS.GLEAMv3.3a PERSIANN.CCS.GLEAMv3.3b PERSIANN.CCS.MOD16A3 PERSIANN.CCS.SSEBOpv4.0 PERSIANN.CDR.AVHRR.NTSG PERSIANN.CDR.BESS PERSIANN.CDR.CSIRO.PMLv2.0 PERSIANN.CDR.FluxCom.RS PERSIANN.CDR.GLEAMv3.3a PERSIANN.CDR.GLEAMv3.3b PERSIANN.CDR.MOD16A3 PERSIANN.CDR.SSEBOpv4.0 PERSIANN.AVHRR.NTSG PERSIANN.BESS PERSIANN.CSIRO.PMLv2.0 PERSIANN.FluxCom.RS PERSIANN.GLEAMv3.3a PERSIANN.GLEAMv3.3b PERSIANN.MOD16A3 PERSIANN.SSEBOpv4.0 TRMM.3B42RT.AVHRR.NTSG TRMM.3B42RT.BESS TRMM.3B42RT.CSIRO.PMLv2.0 TRMM.3B42RT.FluxCom.RS TRMM.3B42RT.GLEAMv3.3a TRMM.3B42RT.GLEAMv3.3b TRMM.3B42RT.MOD16A3 TRMM.3B42RT.SSEBOpv4.0 TRMM.3B43.AVHRR.NTSG TRMM.3B43.BESS TRMM.3B43.CSIRO.PMLv2.0 TRMM.3B43.FluxCom.RS TRMM.3B43.GLEAMv3.3a TRMM.3B43.GLEAMv3.3b TRMM.3B43.MOD16A3 TRMM.3B43.SSEBOpv4.0
2050828790 72431.9 1.9076 2.6593 2.6593 2.6593 2.6593 2.6593 2.6593 2.6593 2.6593 5.3161 5.3161 5.3161 5.3161 5.3161 5.3161 5.3161 5.3161 2.3263 2.3263 2.3263 2.3263 2.3263 2.3263 2.3263 2.3263 2.7642 2.7642 2.7642 2.7642 2.7642 2.7642 2.7642 2.7642 5.4877 5.4877 5.4877 5.4877 5.4877 5.4877 5.4877 5.4877 2.0833 2.0833 2.0833 2.0833 2.0833 2.0833 2.0833 2.0833 2.0183 2.0183 2.0183 2.0183 2.0183 2.0183 2.0183 2.0183
2050828780 20562.2 4.1623 6.1355 6.1355 6.1355 6.1355 6.1355 6.1355 6.1355 6.1355 2.0313 2.0313 2.0313 2.0313 2.0313 2.0313 2.0313 2.0313 3.2214 3.2214 3.2214 3.2214 3.2214 3.2214 3.2214 3.2214 4.8156 4.8156 4.8156 4.8156 4.8156 4.8156 4.8156 4.8156 6.7383 6.7383 6.7383 6.7383 6.7383 6.7383 6.7383 6.7383 3.7422 3.7422 3.7422 3.7422 3.7422 3.7422 3.7422 3.7422 4.2137 4.2137 4.2137 4.2137 4.2137 4.2137 4.2137 4.2137
2050816860 16.2 4.5088 7.0968 7.0968 7.0968 7.0968 7.0968 7.0968 7.0968 7.0968 1.8321 1.8321 1.8321 1.8321 1.8321 1.8321 1.8321 1.8321 3.9132 3.9132 3.9132 3.9132 3.9132 3.9132 3.9132 3.9132 5.3744 5.3744 5.3744 5.3744 5.3744 5.3744 5.3744 5.3744 8.2503 8.2503 8.2503 8.2503 8.2503 8.2503 8.2503 8.2503 4.5906 4.5906 4.5906 4.5906 4.5906 4.5906 4.5906 4.5906 5.1991 5.1991 5.1991 5.1991 5.1991 5.1991 5.1991 5.1991
2050816870 50661.6 1.7151 2.5006 2.5006 2.5006 2.5006 2.5006 2.5006 2.5006 2.5006 4.9699 4.9699 4.9699 4.9699 4.9699 4.9699 4.9699 4.9699 2.3832 2.3832 2.3832 2.3832 2.3832 2.3832 2.3832 2.3832 2.6234 2.6234 2.6234 2.6234 2.6234 2.6234 2.6234 2.6234 4.9775 4.9775 4.9775 4.9775 4.9775 4.9775 4.9775 4.9775 2.4554 2.4554 2.4554 2.4554 2.4554 2.4554 2.4554 2.4554 2.2818 2.2818 2.2818 2.2818 2.2818 2.2818 2.2818 2.2818
2050816390 8071.1 4.4707 7.4463 7.4463 7.4463 7.4463 7.4463 7.4463 7.4463 7.4463 6.5856 6.5856 6.5856 6.5856 6.5856 6.5856 6.5856 6.5856 3.645 3.645 3.645 3.645 3.645 3.645 3.645 3.645 5.0195 5.0195 5.0195 5.0195 5.0195 5.0195 5.0195 5.0195 7.4763 7.4763 7.4763 7.4763 7.4763 7.4763 7.4763 7.4763 5.8464 5.8464 5.8464 5.8464 5.8464 5.8464 5.8464 5.8464 5.9203 5.9203 5.9203 5.9203 5.9203 5.9203 5.9203 5.9203
2050816320 26370.6 2.1297 4.3869 4.3869 4.3869 4.3869 4.3869 4.3869 4.3869 4.3869 6.2691 6.2691 6.2691 6.2691 6.2691 6.2691 6.2691 6.2691 2.9919 2.9919 2.9919 2.9919 2.9919 2.9919 2.9919 2.9919 3.5808 3.5808 3.5808 3.5808 3.5808 3.5808 3.5808 3.5808 6.1687 6.1687 6.1687 6.1687 6.1687 6.1687 6.1687 6.1687 3.592 3.592 3.592 3.592 3.592 3.592 3.592 3.592 3.3571 3.3571 3.3571 3.3571 3.3571 3.3571 3.3571 3.3571
2050817830 50.1 5.5681 8.2135 8.2135 8.2135 8.2135 8.2135 8.2135 8.2135 8.2135 6.7262 6.7262 6.7262 6.7262 6.7262 6.7262 6.7262 6.7262 3.527 3.527 3.527 3.527 3.527 3.527 3.527 3.527 5.4001 5.4001 5.4001 5.4001 5.4001 5.4001 5.4001 5.4001 7.5019 7.5019 7.5019 7.5019 7.5019 7.5019 7.5019 7.5019 7.1618 7.1618 7.1618 7.1618 7.1618 7.1618 7.1618 7.1618 6.9705 6.9705 6.9705 6.9705 6.9705 6.9705 6.9705 6.9705
2050817690 18020.2 4.4142 8.0507 8.0507 8.0507 8.0507 8.0507 8.0507 8.0507 8.0507 9.9219 9.9219 9.9219 9.9219 9.9219 9.9219 9.9219 9.9219 3.9689 3.9689 3.9689 3.9689 3.9689 3.9689 3.9689 3.9689 5.64 5.64 5.64 5.64 5.64 5.64 5.64 5.64 8.0891 8.0891 8.0891 8.0891 8.0891 8.0891 8.0891 8.0891 7.2308 7.2308 7.2308 7.2308 7.2308 7.2308 7.2308 7.2308 6.6439 6.6439 6.6439 6.6439 6.6439 6.6439 6.6439 6.6439
2050816600 339.9 5.3428 9.3052 9.3052 9.3052 9.3052 9.3052 9.3052 9.3052 9.3052 6.7262 6.7262 6.7262 6.7262 6.7262 6.7262 6.7262 6.7262 3.4689 3.4689 3.4689 3.4689 3.4689 3.4689 3.4689 3.4689 5.574 5.574 5.574 5.574 5.574 5.574 5.574 5.574 7.5677 7.5677 7.5677 7.5677 7.5677 7.5677 7.5677 7.5677 7.167 7.167 7.167 7.167 7.167 7.167 7.167 7.167 7.0782 7.0782 7.0782 7.0782 7.0782 7.0782 7.0782 7.0782
2050816590 13825.1 4.4203 6.68 6.68 6.68 6.68 6.68 6.68 6.68 6.68 5.7224 5.7224 5.7224 5.7224 5.7224 5.7224 5.7224 5.7224 2.9135 2.9135 2.9135 2.9135 2.9135 2.9135 2.9135 2.9135 5.0831 5.0831 5.0831 5.0831 5.0831 5.0831 5.0831 5.0831 6.289 6.289 6.289 6.289 6.289 6.289 6.289 6.289 5.4511 5.4511 5.4511 5.4511 5.4511 5.4511 5.4511 5.4511 5.4868 5.4868 5.4868 5.4868 5.4868 5.4868 5.4868 5.4868
2050815450 13215.6 4.9408 8.2179 8.2179 8.2179 8.2179 8.2179 8.2179 8.2179 8.2179 9.5413 9.5413 9.5413 9.5413 9.5413 9.5413 9.5413 9.5413 3.1522 3.1522 3.1522 3.1522 3.1522 3.1522 3.1522 3.1522 6.1714 6.1714 6.1714 6.1714 6.1714 6.1714 6.1714 6.1714 6.871 6.871 6.871 6.871 6.871 6.871 6.871 6.871 7.6919 7.6919 7.6919 7.6919 7.6919 7.6919 7.6919 7.6919 7.5538 7.5538 7.5538 7.5538 7.5538 7.5538 7.5538 7.5538
2050815340 4191.6 4.8622 8.9014 8.9014 8.9014 8.9014 8.9014 8.9014 8.9014 8.9014 11.0834 11.0834 11.0834 11.0834 11.0834 11.0834 11.0834 11.0834 3.7715 3.7715 3.7715 3.7715 3.7715 3.7715 3.7715 3.7715 6.055 6.055 6.055 6.055 6.055 6.055 6.055 6.055 7.5946 7.5946 7.5946 7.5946 7.5946 7.5946 7.5946 7.5946 7.7409 7.7409 7.7409 7.7409 7.7409 7.7409 7.7409 7.7409 7.3714 7.3714 7.3714 7.3714 7.3714 7.3714 7.3714 7.3714
2050810010 20890.4 6.104 9.2706 9.2706 9.2706 9.2706 9.2706 9.2706 9.2706 9.2706 9.7232 9.7232 9.7232 9.7232 9.7232 9.7232 9.7232 9.7232 3.7353 3.7353 3.7353 3.7353 3.7353 3.7353 3.7353 3.7353 6.6889 6.6889 6.6889 6.6889 6.6889 6.6889 6.6889 6.6889 8.1662 8.1662 8.1662 8.1662 8.1662 8.1662 8.1662 8.1662 7.5602 7.5602 7.5602 7.5602 7.5602 7.5602 7.5602 7.5602 7.1658 7.1658 7.1658 7.1658 7.1658 7.1658 7.1658 7.1658
2050810230 19581.2 5.1642 7.3928 7.3928 7.3928 7.3928 7.3928 7.3928 7.3928 7.3928 9.2652 9.2652 9.2652 9.2652 9.2652 9.2652 9.2652 9.2652 2.9718 2.9718 2.9718 2.9718 2.9718 2.9718 2.9718 2.9718 5.8753 5.8753 5.8753 5.8753 5.8753 5.8753 5.8753 5.8753 6.3413 6.3413 6.3413 6.3413 6.3413 6.3413 6.3413 6.3413 7.3483 7.3483 7.3483 7.3483 7.3483 7.3483 7.3483 7.3483 7.0276 7.0276 7.0276 7.0276 7.0276 7.0276 7.0276 7.0276
2050784800 4336.4 3.7493 7.3303 7.3303 7.3303 7.3303 7.3303 7.3303 7.3303 7.3303 8.2352 8.2352 8.2352 8.2352 8.2352 8.2352 8.2352 8.2352 3.7958 3.7958 3.7958 3.7958 3.7958 3.7958 3.7958 3.7958 5.1583 5.1583 5.1583 5.1583 5.1583 5.1583 5.1583 5.1583 8.3379 8.3379 8.3379 8.3379 8.3379 8.3379 8.3379 8.3379 6.8556 6.8556 6.8556 6.8556 6.8556 6.8556 6.8556 6.8556 6.0425 6.0425 6.0425 6.0425 6.0425 6.0425 6.0425 6.0425
2050784690 22658.2 1.8268 3.1819 3.1819 3.1819 3.1819 3.1819 3.1819 3.1819 3.1819 5.6586 5.6586 5.6586 5.6586 5.6586 5.6586 5.6586 5.6586 2.4708 2.4708 2.4708 2.4708 2.4708 2.4708 2.4708 2.4708 2.8356 2.8356 2.8356 2.8356 2.8356 2.8356 2.8356 2.8356 5.3041 5.3041 5.3041 5.3041 5.3041 5.3041 5.3041 5.3041 2.9872 2.9872 2.9872 2.9872 2.9872 2.9872 2.9872 2.9872 2.5455 2.5455 2.5455 2.5455 2.5455 2.5455 2.5455 2.5455
2050785900 3054.4 4.9927 8.7846 8.7846 8.7846 8.7846 8.7846 8.7846 8.7846 8.7846 3.2278 3.2278 3.2278 3.2278 3.2278 3.2278 3.2278 3.2278 3.6405 3.6405 3.6405 3.6405 3.6405 3.6405 3.6405 3.6405 6.3245 6.3245 6.3245 6.3245 6.3245 6.3245 6.3245 6.3245 8.9162 8.9162 8.9162 8.9162 8.9162 8.9162 8.9162 8.9162 4.4732 4.4732 4.4732 4.4732 4.4732 4.4732 4.4732 4.4732 4.557 4.557 4.557 4.557 4.557 4.557 4.557 4.557
2050785890 69877.8 5.8621 7.1665 7.1665 7.1665 7.1665 7.1665 7.1665 7.1665 7.1665 5.0185 5.0185 5.0185 5.0185 5.0185 5.0185 5.0185 5.0185 3.0374 3.0374 3.0374 3.0374 3.0374 3.0374 3.0374 3.0374 7.0068 7.0068 7.0068 7.0068 7.0068 7.0068 7.0068 7.0068 8.0055 8.0055 8.0055 8.0055 8.0055 8.0055 8.0055 8.0055 5.0092 5.0092 5.0092 5.0092 5.0092 5.0092 5.0092 5.0092 4.9795 4.9795 4.9795 4.9795 4.9795 4.9795 4.9795 4.9795
2050773460 27141.5 2.094 3.449 3.449 3.449 3.449 3.449 3.449 3.449 3.449 5.6513 5.6513 5.6513 5.6513 5.6513 5.6513 5.6513 5.6513 2.843 2.843 2.843 2.843 2.843 2.843 2.843 2.843 3.6541 3.6541 3.6541 3.6541 3.6541 3.6541 3.6541 3.6541 6.3868 6.3868 6.3868 6.3868 6.3868 6.3868 6.3868 6.3868 3.5016 3.5016 3.5016 3.5016 3.5016 3.5016 3.5016 3.5016 3.1723 3.1723 3.1723 3.1723 3.1723 3.1723 3.1723 3.1723
2050773470 32976.5 1.1908 1.8822 1.8822 1.8822 1.8822 1.8822 1.8822 1.8822 1.8822 4.4052 4.4052 4.4052 4.4052 4.4052 4.4052 4.4052 4.4052 2.2082 2.2082 2.2082 2.2082 2.2082 2.2082 2.2082 2.2082 2.4615 2.4615 2.4615 2.4615 2.4615 2.4615 2.4615 2.4615 4.6163 4.6163 4.6163 4.6163 4.6163 4.6163 4.6163 4.6163 2.1747 2.1747 2.1747 2.1747 2.1747 2.1747 2.1747 2.1747 2.0155 2.0155 2.0155 2.0155 2.0155 2.0155 2.0155 2.0155
2050770120 12066.4 4.6414 7.4502 7.4502 7.4502 7.4502 7.4502 7.4502 7.4502 7.4502 7.9925 7.9925 7.9925 7.9925 7.9925 7.9925 7.9925 7.9925 3.0271 3.0271 3.0271 3.0271 3.0271 3.0271 3.0271 3.0271 6.3601 6.3601 6.3601 6.3601 6.3601 6.3601 6.3601 6.3601 8.0309 8.0309 8.0309 8.0309 8.0309 8.0309 8.0309 8.0309 5.5751 5.5751 5.5751 5.5751 5.5751 5.5751 5.5751 5.5751 5.4279 5.4279 5.4279 5.4279 5.4279 5.4279 5.4279 5.4279
2050770040 32825.4 2.1138 3.479 3.479 3.479 3.479 3.479 3.479 3.479 3.479 2.7473 2.7473 2.7473 2.7473 2.7473 2.7473 2.7473 2.7473 2.4132 2.4132 2.4132 2.4132 2.4132 2.4132 2.4132 2.4132 3.4733 3.4733 3.4733 3.4733 3.4733 3.4733 3.4733 3.4733 5.7412 5.7412 5.7412 5.7412 5.7412 5.7412 5.7412 5.7412 3.1969 3.1969 3.1969 3.1969 3.1969 3.1969 3.1969 3.1969 3.0893 3.0893 3.0893 3.0893 3.0893 3.0893 3.0893 3.0893
2050759640 76760.1 3.4613 4.7338 4.7338 4.7338 4.7338 4.7338 4.7338 4.7338 4.7338 10.3915 10.3915 10.3915 10.3915 10.3915 10.3915 10.3915 10.3915 2.2802 2.2802 2.2802 2.2802 2.2802 2.2802 2.2802 2.2802 4.4517 4.4517 4.4517 4.4517 4.4517 4.4517 4.4517 4.4517 5.9484 5.9484 5.9484 5.9484 5.9484 5.9484 5.9484 5.9484 5.4839 5.4839 5.4839 5.4839 5.4839 5.4839 5.4839 5.4839 4.8669 4.8669 4.8669 4.8669 4.8669 4.8669 4.8669 4.8669
2050759680 17601 4.3436 6.3696 6.3696 6.3696 6.3696 6.3696 6.3696 6.3696 6.3696 12.6618 12.6618 12.6618 12.6618 12.6618 12.6618 12.6618 12.6618 2.8215 2.8215 2.8215 2.8215 2.8215 2.8215 2.8215 2.8215 7.2217 7.2217 7.2217 7.2217 7.2217 7.2217 7.2217 7.2217 8.0251 8.0251 8.0251 8.0251 8.0251 8.0251 8.0251 8.0251 7.5713 7.5713 7.5713 7.5713 7.5713 7.5713 7.5713 7.5713 6.83 6.83 6.83 6.83 6.83 6.83 6.83 6.83
2050735780 20022.6 0.9869 1.6637 1.6637 1.6637 1.6637 1.6637 1.6637 1.6637 1.6637 3.938 3.938 3.938 3.938 3.938 3.938 3.938 3.938 1.9933 1.9933 1.9933 1.9933 1.9933 1.9933 1.9933 1.9933 2.2817 2.2817 2.2817 2.2817 2.2817 2.2817 2.2817 2.2817 4.7633 4.7633 4.7633 4.7633 4.7633 4.7633 4.7633 4.7633 1.8046 1.8046 1.8046 1.8046 1.8046 1.8046 1.8046 1.8046 1.7198 1.7198 1.7198 1.7198 1.7198 1.7198 1.7198 1.7198
2050735750 4663.7 1.3381 2.2958 2.2958 2.2958 2.2958 2.2958 2.2958 2.2958 2.2958 6.9622 6.9622 6.9622 6.9622 6.9622 6.9622 6.9622 6.9622 2.3102 2.3102 2.3102 2.3102 2.3102 2.3102 2.3102 2.3102 2.6947 2.6947 2.6947 2.6947 2.6947 2.6947 2.6947 2.6947 5.3453 5.3453 5.3453 5.3453 5.3453 5.3453 5.3453 5.3453 3.4283 3.4283 3.4283 3.4283 3.4283 3.4283 3.4283 3.4283 2.9838 2.9838 2.9838 2.9838 2.9838 2.9838 2.9838 2.9838
2050723850 56826.9 1.0421 1.4048 1.4048 1.4048 1.4048 1.4048 1.4048 1.4048 1.4048 3.9538 3.9538 3.9538 3.9538 3.9538 3.9538 3.9538 3.9538 1.6749 1.6749 1.6749 1.6749 1.6749 1.6749 1.6749 1.6749 1.8513 1.8513 1.8513 1.8513 1.8513 1.8513 1.8513 1.8513 4.4973 4.4973 4.4973 4.4973 4.4973 4.4973 4.4973 4.4973 1.4883 1.4883 1.4883 1.4883 1.4883 1.4883 1.4883 1.4883 1.4459 1.4459 1.4459 1.4459 1.4459 1.4459 1.4459 1.4459
2050723860 26328.3 0.9724 1.5065 1.5065 1.5065 1.5065 1.5065 1.5065 1.5065 1.5065 4.0721 4.0721 4.0721 4.0721 4.0721 4.0721 4.0721 4.0721 1.7902 1.7902 1.7902 1.7902 1.7902 1.7902 1.7902 1.7902 2.0588 2.0588 2.0588 2.0588 2.0588 2.0588 2.0588 2.0588 4.7456 4.7456 4.7456 4.7456 4.7456 4.7456 4.7456 4.7456 1.6592 1.6592 1.6592 1.6592 1.6592 1.6592 1.6592 1.6592 1.6584 1.6584 1.6584 1.6584 1.6584 1.6584 1.6584 1.6584
2050737850 82922.7 1.8107 2.6319 2.6319 2.6319 2.6319 2.6319 2.6319 2.6319 2.6319 6.9254 6.9254 6.9254 6.9254 6.9254 6.9254 6.9254 6.9254 2.0767 2.0767 2.0767 2.0767 2.0767 2.0767 2.0767 2.0767 2.2885 2.2885 2.2885 2.2885 2.2885 2.2885 2.2885 2.2885 5.6465 5.6465 5.6465 5.6465 5.6465 5.6465 5.6465 5.6465 2.6066 2.6066 2.6066 2.6066 2.6066 2.6066 2.6066 2.6066 2.415 2.415 2.415 2.415 2.415 2.415 2.415 2.415
2050737750 36299.5 1.5567 2.4571 2.4571 2.4571 2.4571 2.4571 2.4571 2.4571 2.4571 5.3642 5.3642 5.3642 5.3642 5.3642 5.3642 5.3642 5.3642 2.3371 2.3371 2.3371 2.3371 2.3371 2.3371 2.3371 2.3371 2.66 2.66 2.66 2.66 2.66 2.66 2.66 2.66 5.7962 5.7962 5.7962 5.7962 5.7962 5.7962 5.7962 5.7962 3.0224 3.0224 3.0224 3.0224 3.0224 3.0224 3.0224 3.0224 2.7651 2.7651 2.7651 2.7651 2.7651 2.7651 2.7651 2.7651
2050668200 40391.8 1.2292 1.33 1.33 1.33 1.33 1.33 1.33 1.33 1.33 4.1348 4.1348 4.1348 4.1348 4.1348 4.1348 4.1348 4.1348 1.1525 1.1525 1.1525 1.1525 1.1525 1.1525 1.1525 1.1525 1.2216 1.2216 1.2216 1.2216 1.2216 1.2216 1.2216 1.2216 3.1768 3.1768 3.1768 3.1768 3.1768 3.1768 3.1768 3.1768 1.3163 1.3163 1.3163 1.3163 1.3163 1.3163 1.3163 1.3163 1.2994 1.2994 1.2994 1.2994 1.2994 1.2994 1.2994 1.2994
2050668190 22703.9 1.4801 1.6835 1.6835 1.6835 1.6835 1.6835 1.6835 1.6835 1.6835 4.1377 4.1377 4.1377 4.1377 4.1377 4.1377 4.1377 4.1377 1.2312 1.2312 1.2312 1.2312 1.2312 1.2312 1.2312 1.2312 1.2358 1.2358 1.2358 1.2358 1.2358 1.2358 1.2358 1.2358 3.3761 3.3761 3.3761 3.3761 3.3761 3.3761 3.3761 3.3761 1.3808 1.3808 1.3808 1.3808 1.3808 1.3808 1.3808 1.3808 1.4047 1.4047 1.4047 1.4047 1.4047 1.4047 1.4047 1.4047
2050073580 99750.9 4.0572 7.3103 7.3103 7.3103 7.3103 7.3103 7.3103 7.3103 7.3103 3.8387 3.8387 3.8387 3.8387 3.8387 3.8387 3.8387 3.8387 3.9575 3.9575 3.9575 3.9575 3.9575 3.9575 3.9575 3.9575 6.2116 6.2116 6.2116 6.2116 6.2116 6.2116 6.2116 6.2116 7.2881 7.2881 7.2881 7.2881 7.2881 7.2881 7.2881 7.2881 5.7892 5.7892 5.7892 5.7892 5.7892 5.7892 5.7892 5.7892 5.8476 5.8476 5.8476 5.8476 5.8476 5.8476 5.8476 5.8476
2050075160 17553 6.1276 10.8723 10.8723 10.8723 10.8723 10.8723 10.8723 10.8723 10.8723 13.6895 13.6895 13.6895 13.6895 13.6895 13.6895 13.6895 13.6895 8.6146 8.6146 8.6146 8.6146 8.6146 8.6146 8.6146 8.6146 13.6816 13.6816 13.6816 13.6816 13.6816 13.6816 13.6816 13.6816 12.2579 12.2579 12.2579 12.2579 12.2579 12.2579 12.2579 12.2579 16.7243 16.7243 16.7243 16.7243 16.7243 16.7243 16.7243 16.7243 13.392 13.392 13.392 13.392 13.392 13.392 13.392 13.392
2050075170 98658.6 6.6569 18.0347 18.0347 18.0347 18.0347 18.0347 18.0347 18.0347 18.0347 15.5633 15.5633 15.5633 15.5633 15.5633 15.5633 15.5633 15.5633 14.4432 14.4432 14.4432 14.4432 14.4432 14.4432 14.4432 14.4432 13.3041 13.3041 13.3041 13.3041 13.3041 13.3041 13.3041 13.3041 20.8422 20.8422 20.8422 20.8422 20.8422 20.8422 20.8422 20.8422 19.2674 19.2674 19.2674 19.2674 19.2674 19.2674 19.2674 19.2674 16.6958 16.6958 16.6958 16.6958 16.6958 16.6958 16.6958 16.6958
2050077470 23465.2 4.7539 11.5407 11.5407 11.5407 11.5407 11.5407 11.5407 11.5407 11.5407 16.4772 16.4772 16.4772 16.4772 16.4772 16.4772 16.4772 16.4772 14.4098 14.4098 14.4098 14.4098 14.4098 14.4098 14.4098 14.4098 10.2635 10.2635 10.2635 10.2635 10.2635 10.2635 10.2635 10.2635 18.4495 18.4495 18.4495 18.4495 18.4495 18.4495 18.4495 18.4495 18.7853 18.7853 18.7853 18.7853 18.7853 18.7853 18.7853 18.7853 12.9071 12.9071 12.9071 12.9071 12.9071 12.9071 12.9071 12.9071
2050077480 3644.6 12.0389 27.4038 27.4038 27.4038 27.4038 27.4038 27.4038 27.4038 27.4038 31.737 31.737 31.737 31.737 31.737 31.737 31.737 31.737 26.595 26.595 26.595 26.595 26.595 26.595 26.595 26.595 22.4854 22.4854 22.4854 22.4854 22.4854 22.4854 22.4854 22.4854 30.2781 30.2781 30.2781 30.2781 30.2781 30.2781 30.2781 30.2781 39.4568 39.4568 39.4568 39.4568 39.4568 39.4568 39.4568 39.4568 29.6385 29.6385 29.6385 29.6385 29.6385 29.6385 29.6385 29.6385
2050077570 17164.2 5.9713 16.1475 16.1475 16.1475 16.1475 16.1475 16.1475 16.1475 16.1475 27.2326 27.2326 27.2326 27.2326 27.2326 27.2326 27.2326 27.2326 19.7961 19.7961 19.7961 19.7961 19.7961 19.7961 19.7961 19.7961 15.4803 15.4803 15.4803 15.4803 15.4803 15.4803 15.4803 15.4803 25.1332 25.1332 25.1332 25.1332 25.1332 25.1332 25.1332 25.1332 28.6235 28.6235 28.6235 28.6235 28.6235 28.6235 28.6235 28.6235 18.926 18.926 18.926 18.926 18.926 18.926 18.926 18.926
2050077580 42475.6 7.22 15.5218 15.5218 15.5218 15.5218 15.5218 15.5218 15.5218 15.5218 14.0497 14.0497 14.0497 14.0497 14.0497 14.0497 14.0497 14.0497 25.0153 25.0153 25.0153 25.0153 25.0153 25.0153 25.0153 25.0153 18.1317 18.1317 18.1317 18.1317 18.1317 18.1317 18.1317 18.1317 29.6943 29.6943 29.6943 29.6943 29.6943 29.6943 29.6943 29.6943 27.3326 27.3326 27.3326 27.3326 27.3326 27.3326 27.3326 27.3326 19.8211 19.8211 19.8211 19.8211 19.8211 19.8211 19.8211 19.8211
2050078500 17961.1 8.555 10.876 10.876 10.876 10.876 10.876 10.876 10.876 10.876 18.1691 18.1691 18.1691 18.1691 18.1691 18.1691 18.1691 18.1691 14.4429 14.4429 14.4429 14.4429 14.4429 14.4429 14.4429 14.4429 13.6799 13.6799 13.6799 13.6799 13.6799 13.6799 13.6799 13.6799 24.049 24.049 24.049 24.049 24.049 24.049 24.049 24.049 22.7342 22.7342 22.7342 22.7342 22.7342 22.7342 22.7342 22.7342 12.958 12.958 12.958 12.958 12.958 12.958 12.958 12.958
2050078510 9349.8 15.0283 20.3543 20.3543 20.3543 20.3543 20.3543 20.3543 20.3543 20.3543 34.9598 34.9598 34.9598 34.9598 34.9598 34.9598 34.9598 34.9598 37.9892 37.9892 37.9892 37.9892 37.9892 37.9892 37.9892 37.9892 21.7598 21.7598 21.7598 21.7598 21.7598 21.7598 21.7598 21.7598 53.2678 53.2678 53.2678 53.2678 53.2678 53.2678 53.2678 53.2678 37.0224 37.0224 37.0224 37.0224 37.0224 37.0224 37.0224 37.0224 21.459 21.459 21.459 21.459 21.459 21.459 21.459 21.459
2050078740 44.1 24.333 19.032 19.032 19.032 19.032 19.032 19.032 19.032 19.032 30.7273 30.7273 30.7273 30.7273 30.7273 30.7273 30.7273 30.7273 40.393 40.393 40.393 40.393 40.393 40.393 40.393 40.393 22.6436 22.6436 22.6436 22.6436 22.6436 22.6436 22.6436 22.6436 55.031 55.031 55.031 55.031 55.031 55.031 55.031 55.031 43.1294 43.1294 43.1294 43.1294 43.1294 43.1294 43.1294 43.1294 24.9355 24.9355 24.9355 24.9355 24.9355 24.9355 24.9355 24.9355
2050078750 46349 8.9578 15.3582 15.3582 15.3582 15.3582 15.3582 15.3582 15.3582 15.3582 12.1378 12.1378 12.1378 12.1378 12.1378 12.1378 12.1378 12.1378 8.8736 8.8736 8.8736 8.8736 8.8736 8.8736 8.8736 8.8736 8.4269 8.4269 8.4269 8.4269 8.4269 8.4269 8.4269 8.4269 12.5566 12.5566 12.5566 12.5566 12.5566 12.5566 12.5566 12.5566 15.1208 15.1208 15.1208 15.1208 15.1208 15.1208 15.1208 15.1208 11.843 11.843 11.843 11.843 11.843 11.843 11.843 11.843
2050078760 13231.6 17.6106 27.398 27.398 27.398 27.398 27.398 27.398 27.398 27.398 23.149 23.149 23.149 23.149 23.149 23.149 23.149 23.149 28.1781 28.1781 28.1781 28.1781 28.1781 28.1781 28.1781 28.1781 16.8561 16.8561 16.8561 16.8561 16.8561 16.8561 16.8561 16.8561 44.7069 44.7069 44.7069 44.7069 44.7069 44.7069 44.7069 44.7069 27.6725 27.6725 27.6725 27.6725 27.6725 27.6725 27.6725 27.6725 21.2015 21.2015 21.2015 21.2015 21.2015 21.2015 21.2015 21.2015
