"HydroSHEDS_ID" "Area" "W_Small" "W_Large" "W_Combined"
5050089140 4881.1 8.962636589 3.4273473858 4.054256274
5050089320 6983.8 9.009487683 3.6017562378 4.097693769
5050089380 3434.3 9.024104514 3.3510080476 4.092311221
5050089420 5784.3 9.021954761 3.6637844426 4.114202432
5050089470 14119.7 10.428186472 3.9195906768 4.592029485
5050089540 16188.8 10.399184053 3.8240928042 4.518284791
5050089550 10182.4 10.153628907 3.782152013 4.465825594
5050089690 8800.5 9.040209278 3.2751751096 4.031380951
5050089830 3714.9 9.134047552 3.2883568888 4.098686421
5050090060 5505.2 8.9234952 3.2859981948 4.041286652
5050090170 14652.4 10.006573471 3.355154085 4.317084573
5050090220 4044.7 9.898963721 3.7425005418 4.465684751
5050090510 8713.8 9.728549946 3.3280333628 4.26482286
5050090540 3141.4 9.199639813 3.3406913818 4.139542261
5050090710 3587.9 9.943073287 3.7977101418 4.500404743
5050091480 3631.6 9.776562236 3.5906598016 4.389277409
5050091710 1534.3 8.872353523 3.4313503634 4.080925047
5050092240 2811.4 8.971025957 3.5621996794 4.0977557
5050092410 6842.4 9.88476777 3.3792296096 4.358410445
5050092880 2419 9.16517342 3.317147736 4.107434565
5050092960 6770.2 10.032171577 3.7208346666 4.493541849
5050097170 3565.1 9.412903852 3.187992048 4.15371192
2050000010 91133.5 6.36230519 2.607565888 2.064221023
2050001320 74073.4 5.310984293 2.7392399118 1.262331791
2050002110 135473.7 7.303809547 3.0490361866 1.653609143
2050003440 3161.1 3.34928846 3.3902309912 2.091770624
2050003550 62833.9 4.824986057 2.7334411722 1.64889207
2050003560 29837.1 3.906808103 3.2617069446 1.295437346
2050004130 80780 5.219372703 2.5622147786 1.467012067
2050004140 2945.6 3.150202812 3.1315281024 1.572099271
2050004280 36321.9 3.858035898 2.669008114 1.203799017
2050004290 24038.1 3.551397599 2.9966016326 0.536892487
2050005120 22011.6 3.154793158 2.5053549112 0.227940558
2050005130 30076.7 3.753226413 3.2616731918 0.770238722
2050005690 9747.6 3.030346665 3.0748249246 1.164303253
2050006110 52440.8 4.462981476 3.3383367068 1.672472679
2050006120 11633.1 3.570440408 3.5870002096 2.467281308
2050006380 13493.9 3.507288696 3.51860276 2.417450232
2050006390 1706.5 3.06961141 3.4439442988 2.414911415
2050006480 9190.6 3.217003061 3.3571898218 2.381361006
2050006490 2333.9 2.937631216 3.2882930748 2.350298337
2050006570 4993.8 2.998220163 3.2605028342 2.326145341
2050006580 16.2 NA NA NA
2050006590 7570.9 2.912985819 3.129701929 2.214014018
2050501940 50350.4 4.440806048 3.2559915952 2.284455881
2050501810 21791.6 3.390976616 3.0699452816 2.231210312
2050491980 55753.3 4.206036684 2.9330440424 2.071931272
2050491970 98720.5 5.403584344 3.056210644 2.0807231
2050439800 34914.1 3.285544992 2.872128574 1.995682241
2050439790 375.6 2.424422453 2.9853084766 2.05014501
2050439160 17028 2.847166772 2.948346974 2.027857971
2050439100 61053.3 4.064844485 2.9457352982 2.018270068
2050427460 5706.7 2.436049557 2.9167823038 1.939012565
2050427390 3476 2.442091887 3.0301168166 2.045210393
2050414310 8817.9 2.559217985 3.025369295 2.065308958
2050414300 12925.6 2.648480616 2.9701825052 1.981529457
2050390940 7756.9 2.353717154 2.8745052512 1.936269413
2050390950 21286.2 2.852403159 3.0334340098 2.043123799
2050359050 13011.9 2.36998656 2.8197738924 1.885609559
2050359040 17138.8 2.608287955 2.8663226762 1.942197205
2050006600 75451.4 5.047696315 3.0496562718 2.168431045
2050007930 45502.6 4.233816852 3.33818405 2.240153639
2050469820 12970 3.04562972 3.2764470988 2.211991076
2050469830 22733.9 3.297240028 3.1290056912 2.204049606
2050459250 2431.1 2.650848044 3.1288498292 2.080039549
2050459130 14511.5 2.911761636 3.2009977412 2.14942176
2050454840 7146.4 2.941030707 3.3367097638 2.095613868
2050454640 22782 3.086913236 3.1183633028 2.102675567
2050448220 28399.9 3.421631809 3.208073959 2.123393286
2050448170 19218.2 3.026575268 3.1262593352 2.125816252
2050416550 19909.1 3.174642246 3.3520290896 2.201090019
2050416390 88491.4 4.925610169 3.1567008178 2.087712341
2050400100 1216.1 2.645706014 3.5608632632 2.30791509
2050400110 4223.5 2.653474121 3.4842750214 2.268509358
2050397580 11444.1 2.845200597 3.4989098686 2.274720346
2050397700 8128.9 2.736974539 3.3832746434 2.245712803
2050379750 2643.5 2.541203999 3.4658554438 2.248720388
2050379760 42198 3.44554665 3.188887732 2.083173619
2050374150 23120.4 3.178602475 3.474677177 2.258618637
2050374040 9516.2 2.655812053 3.4304592814 2.21595179
2050363700 24894.6 2.96349287 3.3263180692 2.133213977
2050363710 31851.3 2.988911135 3.1061437438 2.003735565
2050374270 1397.8 2.58304862 3.5262132872 2.29701365
2050374260 39420.8 3.686049851 3.4394122562 2.250810668
2050388040 11992.1 2.764338837 3.1600979582 2.120455253
2050388050 13675.2 2.891444915 3.253901229 2.194570262
2050007940 1092.9 2.916057544 3.2274031052 2.325129787
2050008000 63568.5 4.416510877 3.0340710258 2.1157776
2050008010 2856.5 2.835516988 3.0595971552 2.246750656
2050008160 5381 2.799173735 3.076667341 2.152386462
2050008170 7214.1 2.903554141 3.0361926386 2.147008509
2050008350 73158.7 4.674741723 3.0687426286 1.942818744
2050008360 3048.3 2.803056626 2.8240598932 2.187844388
2050008440 5387.6 2.92241005 3.0980178404 2.138471192
2050008450 1240.3 2.931859909 3.0263142786 2.285684517
2050008490 39668.3 3.844350207 3.1105248546 1.974998664
2050543090 45856.7 4.019283191 3.2098365638 1.665515188
2050543160 4735.6 3.125821278 3.1386759392 2.301105628
2050557340 12622.2 3.31439638 3.222733174 2.072489139
2050557390 15300.1 3.480114011 3.2194399578 2.290828622
2050569550 26714.5 3.841236876 3.3026258032 2.142182154
2050569470 12651.3 3.348193746 3.3440352836 2.010095566
2050575490 55895.4 4.614021972 3.2885264724 1.83771785
2050575400 24130.3 3.47594647 3.2719072828 1.651237482
2050557720 12324 3.361045522 3.4201571188 2.118962477
2050557800 37809.9 4.050195221 3.3072170014 1.602457374
2050555600 662.4 3.155916123 3.4484353926 2.431741036
2050555780 95460.8 5.753462161 3.4330034586 1.717309563
2050548700 5905.7 3.296328546 3.51389865 2.439175608
2050548500 15445.8 3.529474229 3.4648511258 2.389235671
2050539930 40981.7 4.03561634 3.403918124 2.113591521
2050540100 40250.1 3.867448459 3.3792585294 1.344014971
2050524800 5795.2 3.230327902 3.5166048448 2.450845413
2050525040 30190.9 3.559537057 3.2263354474 1.587120317
2050514740 27123.1 3.687484494 3.427716652 2.142732505
2050514730 13046.8 3.191453577 3.3322725786 2.211329303
2050483250 479.6 2.856095963 3.4111219202 2.359579543
2050483240 12869.4 2.865057411 3.2363282654 1.639712446
2050478430 34809.7 3.610595653 3.2315131038 1.573980368
2050478420 14310.1 2.947785492 3.2742256612 1.686324997
2050488080 1428.5 2.873525256 3.4571818492 2.327912893
2050487990 19484.4 3.076826397 3.2682994994 1.617923987
2050488360 17740 3.351989471 3.5172575914 2.11619106
2050488190 716.1 2.972596999 3.5992195986 2.354951786
2050477000 28041.9 3.32821972 3.2692699464 1.365353021
2050476910 26558.8 3.265666803 3.2324316278 1.954921621
2050465720 25920.1 3.054160183 3.0146180238 0.627938346
2050465610 50388.9 4.119665277 3.4950694178 1.945181891
2050008500 28146.4 3.807211945 3.0652068858 2.077744388
2050009230 6072.4 3.123083339 2.612175831 1.961528008
2050009480 52511.4 4.693729013 3.277792137 1.988098889
2050009490 12458.2 3.382343633 3.1332144854 1.460692797
2050009730 16801.7 3.518322876 3.2354085352 1.486656155
2050009740 7252.8 3.339780869 2.9991767014 1.889714036
2050009900 24524 3.709721079 3.1515413334 1.457224934
2050009910 109443.9 6.49595331 3.146589916 1.476155774
2050011990 17534.9 3.546363225 3.3118710622 1.180739146
2050012000 47203 4.184114983 3.1157126526 1.519216922
2050012730 13514.2 3.090760506 3.20979493 1.131391691
2050012960 4810.8 2.92072681 3.3487580492 1.333525548
2050012970 45.6 2.936498911 2.9469358254 2.292406342
2050012980 14459.7 2.83096018 3.0346361356 0.477367252
2050012990 167.5 2.704893327 2.2714996378 1.979928555
2050013010 73289.8 4.962583863 3.2900947778 1.22795212
2050013020 1561.8 3.154753072 3.1399120444 2.344790808
2050013100 5614.9 3.257142865 3.5135500982 2.021301892
2050013110 53210.1 4.646258908 3.167242468 1.861886449
2050014550 86469.6 5.708768321 3.357089203 1.684683716
2050016230 12884.2 3.214978933 3.1454894638 1.372292182
2050016510 96637 5.631149526 3.3784068528 1.44645053
2050016520 35262.1 4.013801401 3.1231365398 1.754257498
2050017150 85458.8 5.478341055 3.0597430778 1.66926346
2050017160 15820.8 3.504865513 2.9504456698 1.725468667
2050017480 21899.9 3.758023002 2.9112831996 1.986078948
2050017490 3693.9 3.171734124 2.627175476 1.63633493
2050017690 17467 3.649106126 2.7532545592 1.835322298
2050017700 21476.5 3.828910917 2.6684282906 1.608125838
2050018240 5869.8 3.802872271 3.286339739 2.30214057
2050018360 57025.9 5.057751934 3.0680987312 2.035450298
2050018370 5061.3 3.677742533 3.215491123 2.409210914
2050018460 66926.8 5.346286146 3.1466640756 2.295982725
2050018470 22751.7 4.233346609 3.3664365758 2.538504245
2050018840 71139.2 5.318045622 3.1878293892 2.062419649
2050018850 14857.3 3.826606509 3.492665773 2.247542388
2050019150 97239.7 5.9292084 3.1635827348 1.995886145
2050019160 60291.6 4.876686285 3.5420092462 1.623180786
2050020320 13.6 NA NA NA
2050020330 16838.8 3.601344133 3.5391070258 1.932251375
2050020340 8097.4 3.619861711 3.9014188666 2.702748792
2050020590 56056.4 4.682465664 3.4791511384 1.976882789
2050020600 12.5 NA NA NA
2050020620 23784 3.713864288 3.650901214 2.211875565
2050020630 2220.2 3.122222941 3.4653637422 2.512901312
2050020730 9773.5 3.287034108 3.5328016548 2.477972197
2050020740 9257.5 3.263547137 3.5542119318 2.509594762
2050021030 8212.4 3.241921449 3.7431132878 2.558100459
2050497450 5289.6 3.130464286 3.659713612 2.52676284
2050497340 22240.5 3.502847735 3.6179319126 2.442452683
2050502710 3714.9 3.067009534 3.657839526 2.500809251
2050502920 21027.9 3.607017507 3.6937767722 2.420310784
2050499090 13664.2 3.345445325 3.6505411518 2.45405288
2050498990 10041.2 3.218012529 3.6416798738 2.490924619
2050509090 18223.1 3.456878914 3.6951458512 2.176908325
2050509200 14308.6 3.317482363 3.6324273718 2.046569339
2050021040 48373.1 4.228268112 3.5914415988 2.399769232
2050022150 73248.2 4.896038846 3.4782082448 2.307055167
2050022160 76120.6 4.891008242 3.5515792468 2.304134575
2050023010 25335.7 3.264438664 3.5488059248 2.121129808
2050420240 28101.2 3.437673525 3.5378603622 2.049186523
2050420340 11589 2.786389486 3.4122493368 1.924442396
2050429670 27404.6 3.320945826 3.44568226 2.035172946
2050429770 2780 2.731442497 3.496040091 2.201595982
2050441280 20549.5 3.306809847 3.5634899082 1.883214249
2050441290 13946.2 3.000987576 3.4912615556 1.988150719
2050491750 17568.6 3.081059304 3.3100571188 0.987326639
2050491760 15847.8 2.978496802 3.283498416 1.017749359
2050023020 90031.6 5.23664547 3.662079578 2.273813784
2050024170 17566.5 2.977613307 3.6036341122 2.321559878
2050355620 22892.7 3.202455305 3.611071955 2.335185439
2050355700 4206 2.610791409 3.5147191882 2.321698184
2050379560 28342 3.262389016 3.3686468852 2.050913819
2050379690 23580.2 3.095565623 3.3612060002 2.058056475
2050420770 13699.8 2.795462748 3.2277915696 1.972026263
2050420830 1507.8 2.451482125 3.1980974546 2.083726544
2050429790 8870.4 2.712002572 3.373512776 1.987936734
2050429890 17717.4 3.022582888 3.3859227996 1.988728598
2050024180 917.5 2.509719328 3.7071010896 2.37732842
2050024230 76316.8 4.455053085 3.3813207962 2.182869877
2050026030 425 2.396633617 3.5655461642 2.29494326
2050026060 10644.2 2.725935954 3.5205443956 2.266972239
2050362370 2179.9 2.530055865 3.5826455262 2.308949763
2050362600 52608.6 4.046500585 3.4078865686 2.157015588
2050358250 17158.1 2.864733344 3.4549191808 2.230017806
2050358340 138.7 2.558444005 3.6994508026 2.375716682
2050362090 9287.6 2.682859117 3.4101508554 2.253562461
2050362210 5666.4 2.651812966 3.5105949296 2.299914166
2050374390 4837 2.615572963 3.4064175366 2.272138761
2050374110 16269.1 2.94964258 3.3945377812 2.250662201
2050026070 19259.2 2.781198215 3.370180663 2.151901672
2050026550 25646 3.062382329 3.3590991354 2.18015907
2050368000 7147.4 2.630091675 3.3549919266 2.238084989
2050367910 459.8 2.46930038 3.4509839372 2.251775064
2050366520 84670.6 4.975428256 3.3074948408 2.059443369
2050366370 101.7 2.331542058 3.2439883836 2.19115305
2050366130 1373.9 2.488290083 3.4062134234 2.243139494
2050366020 5918.5 2.474420798 3.294059178 2.183288165
2050364780 38675.7 3.604667683 3.3607465738 2.221961254
2050364630 28644.8 3.16975992 3.3998534024 2.194179972
2050026560 26005.9 3.00245419 3.384614964 2.163368679
2050026920 92522.8 4.932739925 3.300651821 2.109778571
2050026930 43642.5 3.350829832 3.3766444776 2.119387984
2050027320 85615 4.558190039 3.2156701594 2.014289148
2050027330 29.8 NA NA NA
2050027350 9160.9 2.125203488 3.2541450048 1.997467891
2050027360 5852.6 2.102909367 3.3804346702 2.07740087
2050027530 6886.5 2.066540479 3.3642175326 2.058324527
2050027540 15244.5 2.225302312 3.2606083052 2.004523532
2050028110 56229.2 3.664564143 3.3835117694 1.988529087
2050028120 193.5 1.797186268 3.4105227676 2.000316015
2050028140 13363.6 2.186685527 3.3209716166 1.995708037
2050028150 1645.8 1.753080194 3.2976381104 1.945299918
2050028220 1661.3 1.682280659 3.1831748358 1.932001184
2050028310 9272.3 2.189823149 3.364970283 1.860312098
2050229800 7782.3 3.023481647 3.3722609078 0.953727833
2050229790 94629.6 4.445661899 3.1952566306 1.613777598
2050223770 84913 4.449014781 3.470953303 1.703362088
2050223910 21577 2.40754796 3.2380012348 1.909212451
2050257210 11910.1 2.270991172 3.3070621796 2.001818863
2050257220 0.5 NA NA NA
2050257310 32016.9 2.89212768 3.2765718836 1.992479935
2050257320 23231.6 2.473806967 3.2023822198 1.926943427
2050028320 9293.4 1.746953507 2.9974778626 1.778455249
2050028660 26797.7 2.492465515 3.465069785 1.748542718
2050028670 28341.6 2.294321048 2.9098004868 1.739019867
2050029320 24567.2 2.410815152 3.443001206 1.854163126
2050029330 8998.1 1.78573916 3.3334958168 1.934524322
2050029510 4437 1.543344853 3.224121437 1.877876101
2050029520 864.9 1.296850878 3.0436456828 1.802431939
2050029570 4987.3 1.588524072 3.2747849276 1.879875141
2050029580 10738.4 1.823348163 3.3800247426 1.850183675
2050029750 4641.3 1.595375026 3.346926032 1.82099391
2050029760 11497.5 1.690829748 3.2312132144 1.785143056
2050029940 25804 2.005522662 3.0609803652 1.604345982
2050029950 21435.1 1.637815861 2.8548480538 1.562255944
2050030060 53537.6 2.315203937 2.6545227842 1.380661496
2050030070 295 0.911957532000001 2.7762255384 1.603393964
2050030090 141.5 0.723330232000001 2.336756172 1.452464478
2050030100 40545.4 1.710285565 2.4295984238 1.131617709
2050030110 2092.7 0.891002807 2.6491541922 1.46581371
2050030160 17094.7 1.044996378 2.4411575944 1.110043505
2050030170 6621.3 0.970677616000001 2.6523735764 1.415006104
2050030260 24955.2 1.240013373 2.3438679726 0.8330662
2050030270 21160.1 1.376647347 2.5907012602 1.252778727
2050030480 12531.2 1.227977761 2.677120989 1.188930333
2050030490 5356.1 1.168005647 2.7190761718 1.510665173
2050030650 27547 1.536221135 2.506562871 1.103150239
2050030660 15556.3 1.462210976 2.7649847612 1.392563264
2050031060 31436 1.87058324 2.7198789808 1.234841776
2050031070 72159.3 3.35581869 2.9384281984 1.44039686
2050031490 28435.4 2.262153484 3.1163031044 1.629997324
2050031500 7384.6 1.818607639 3.1298076722 1.90808996
2050031740 22699.8 2.468862773 3.448910445 1.963756079
2050031750 8852.7 1.978567595 3.1939394222 1.881487171
2050031960 15124.1 2.745906149 3.890867365 1.979472887
2050031970 27169.3 2.746124086 3.349740366 2.01377522
2050032670 4578.6 2.260921044 3.5857220332 2.169255356
2050032680 7910.2 2.235050638 3.2187085028 2.068855629
2050033010 6274.9 2.334916364 3.7341163476 2.122419023
2050033020 13812.3 2.356800128 3.492928084 2.001570031
2050033320 49858.8 3.473211573 3.638613285 1.770338457
2050033330 6208.2 1.912781615 3.2916395102 1.847698395
2050033480 223.9 1.596824245 3.1132816862 1.801150151
2050033490 41121.6 2.271195976 2.63833202 1.03039452
2050033500 3247.6 1.564249362 3.0456842668 1.549107922
2050033670 17189.2 1.641930396 2.6849317008 0.975943209
2050033680 7741.9 1.429445156 2.6811485192 1.159018994
2050033770 11109.3 1.45497609 2.5623689808 0.795990088
2050033780 108812.4 4.175420758 2.3960656612 0.523925267999999
2050036710 6557.4 0.810401246000001 2.2739457996 0.735734549
2050036720 45412.9 1.666976844 2.0782395924 0.150213748
2050037990 74795.9 2.297597464 1.9911094732 0.562882464
2050039390 17831.6 1.112915256 2.5815078804 1.176445255
2050039400 9070 0.497246786000001 2.1365892552 0.909729561
2050039590 26402.6 1.254394075 2.4261193986 1.10540821
2050039600 34543.5 1.48798014 2.2831104084 1.123805849
2050040130 14246.3 1.019041225 2.3966471838 1.273489296
2050040140 12523 1.171834835 2.494907471 1.345180988
2050040470 10012.2 1.077783739 2.6146256138 1.41557299
2050040480 11886 1.14044275 2.5944314676 1.236891069
2050040730 12478.1 1.071777257 2.6054610094 1.032167151
2050040740 1845.7 0.584307344 2.41495457 1.120100259
2050040810 10343.8 1.316249804 2.9376450952 1.326617335
2050040820 13935.4 1.580934832 2.9806690548 1.551286098
2050041120 41491.9 2.447801131 3.0479029778 1.520916451
2050041130 1647.9 1.146348167 2.8413039502 1.637605084
2050041180 31323.9 2.467146684 3.2629239276 1.661255211
2050041190 10087.8 1.566494477 2.9884648502 1.659557137
2050041390 1047.7 1.275062292 2.9841906536 1.719587087
2050041420 63771.5 3.454965874 3.2732371604 1.79923281
2050041430 12788.4 1.606799435 2.9952574954 1.622507104
2050041840 4903.8 1.420890641 3.0595801442 1.666102036
2050172450 41003.5 2.431921719 2.972903771 1.656461887
2050172440 27230.3 2.170175619 3.129593555 1.741711593
2050191090 24363.9 2.150794718 3.0975392956 1.738214739
2050191190 43456.8 2.794325412 3.2049692832 1.821125412
2050214900 23971.3 2.200659206 3.1940019216 1.769611347
2050214970 85820.5 4.164968465 3.1918523626 1.849158441
2050200360 27018.5 2.048105409 2.9559030794 1.650939633
2050200420 68897.9 3.533624664 3.1838140348 1.776015091
2050041850 34207.7 2.148457066 2.9328232084 1.556959231
2050042370 76753 3.333577967 2.7775741758 1.55911288
2050042380 60914.4 2.521219251 2.4481007322 1.335322578
2050043720 12332.1 1.167858863 2.5953195654 1.349743639
2050135680 12235.6 1.103861839 2.5624174106 1.386473575
2050135690 20152.5 1.390955076 2.5963623992 1.418291983
2050154540 4469.6 1.107106621 2.7752909446 1.506937869
2050154530 25106.7 1.59409237 2.614982666 1.449761481
2050156810 24181.3 1.505391739 2.5664650058 1.400143418
2050156850 29905.4 2.006413495 2.8483626134 1.578619044
2050148850 91134.6 3.388084027 2.4006902114 1.20129482
2050148900 93177.9 3.85929154 2.7498704952 1.452061207
2050043730 75597.5 2.72785835 2.2775869288 1.181105728
2050044800 9452.7 3.740297814 2.6992398616 1.89667082
2050045150 21105.3 3.743241828 2.1317747768 1.230197049
2050046500 26322.7 4.089896282 2.948162826 1.82093858
2050047500 33396.8 4.165294971 3.1331482786 1.647715855
2050048590 5270 3.246281544 2.6792608408 1.960950828
2050048790 72491.2 4.533486586 3.4902705756 2.053424549
2050050790 76262.8 4.00949035 3.0687548908 1.503156627
2050052960 78341.5 4.650102289 3.3578020938 2.176780374
2050053980 610.2 1.581983758 2.2310595156 1.351660093
2050054000 3614.1 1.477347443 2.477574759 1.416875988
2050054130 1.3 NA NA NA
2050054140 1254.1 1.125218256 2.0185276296 1.354856792
2050054200 85561.3 4.909280746 3.5931780956 2.158928952
2050056060 0.3 NA NA NA
2050056710 610.9 1.841044795 2.7639769494 1.904862756
2050056770 3306.2 1.80928871 2.8325378664 1.901758814
2050056940 1442.6 1.356006666 2.6367826568 1.668165209
2050056990 4206 1.831080593 2.959783143 1.924080752
2050057170 2524.3 0.849199445 2.3736450174 1.134921669
2050057300 3652.7 0.561316144 1.8956069044 1.007023082
2050057310 39708.4 1.586062107 1.9487140082 0.723425069
2050058320 7550.2 0.248479514 1.0885122728 0.694953204
2050058330 32252.9 1.351495237 1.7332160118 0.754352891
2050059250 8277.7 0.690490753999999 1.7330302532 0.920760204
2050059260 1290.4 1.278275413 2.9398676774 1.612378476
2050059310 5769.4 0.868675908 2.2648338868 1.135356776
2050059320 828.5 0.876035762 2.4076115716 1.294423034
2050059370 1668.3 1.087037576 2.2288610632 1.255715842
2050059450 1717.9 0.580599343000001 1.733132025 -0.0849054229999998
2050059500 384.2 -1.786764421 -1.556633193 -1.361269999
2050059510 61158.1 -0.179469584 -0.7330481676 -0.76234377
2050062160 16035.6 -1.949928568 -1.382864142 -0.770339022
2050062920 79657 1.089910949 0.0729074481999998 -0.187462493
2050065840 3147.6 3.762793305 3.3821974342 1.971314997
2050065960 11588.9 3.689363861 3.002529275 1.589372999
2050065970 1605.7 3.765504141 2.9971450978 2.419844014
2050066030 36400.6 4.051180003 2.2976215462 1.556416813
2050066040 21400 3.739691099 2.223687589 2.03979087
2050066340 51498.9 4.445161437 2.1915383298 1.973194686
2050066350 4426.2 3.125252307 2.228291683 1.987802552
2050066490 58201.4 5.333615987 2.6945740638 1.683228463
2050066500 38781.8 3.852126222 2.269456514 1.944674615
2050066850 14912.3 3.135817782 2.3882409592 1.971788535
2050067280 23806.2 3.817326428 2.7895646176 1.890405233
2050067290 19955.5 3.279675457 2.5387628058 1.984322902
2050067570 73153.5 4.570631665 2.5036276298 1.925203592
2050067580 937.3 2.604055625 2.2808436498 1.802243069
2050067650 74239.9 4.635494753 2.6914667346 1.980834143
2050067660 2009.2 2.767448874 2.6422141772 1.989345173
2050067740 50078.2 3.847522749 2.8390740386 1.994720828
2050391420 41875.4 3.443689501 2.6499079514 1.891468818
2050391230 5485.4 2.303772215 2.724104849 1.907947754
2050384250 31038.7 2.891890184 2.7039301804 1.649857314
2050384360 18088.8 2.616999144 2.6326803788 1.799777315
2050399770 18532.5 2.736691114 2.607014946 1.862221206
2050399640 225.3 2.15078725 2.686206132 1.86688315
2050396780 8027.8 2.303191915 2.5837651574 1.824133801
2050396690 37656 3.053976942 2.6555077492 1.702773242
2050067750 3036.3 2.782121176 2.7241282512 2.047661472
2050067910 8909.2 2.91035869 2.7353804828 2.038274094
2050067920 8536.5 2.97490707 2.7110733064 2.044778577
2050068170 5389.4 2.93628474 2.8611280088 2.112021649
2050068180 886.7 3.084436091 3.1697886342 2.169979061
2050068250 2562 2.891663533 2.9627482922 2.18500817
2050068260 1308.2 3.033933866 3.0941085528 2.185633061
2050068340 8293.6 2.961455865 2.8449395662 2.125944017
2050068350 8134.9 3.283791075 3.1125360058 2.194511095
2050068680 50752 4.261677441 2.9787348838 2.119591146
2050421450 12125 2.799158539 2.9369729654 2.064063054
2050421370 26304.2 3.101077749 2.991365461 1.923683841
2050378120 24010.3 2.886877887 2.7907491882 1.964396091
2050377980 25513.8 3.006613614 3.011169572 1.917671343
2050347360 18239.7 2.619149649 2.9626478174 1.829143771
2050347650 46454.3 3.395361756 2.7627367964 1.85216863
2050332830 15320.1 2.527106726 3.0133754628 1.924797033
2050332820 8781.3 2.992306889 3.7288055494 1.90172346
2050309610 18744.3 2.554558966 2.9764633412 1.789423026
2050309560 92327.7 4.59068806 3.048408494 1.886468751
2050302310 35725.4 2.88667278 2.8026986608 1.755820511
2050302300 128713.1 5.493907069 2.954069373 1.793332189
2050292580 14233.8 2.310090597 3.0828987318 1.912564212
2050292690 67240.1 3.95531776 2.9042540804 1.872468041
2050296380 141605.6 6.019388193 2.7853395062 1.604617531
2050296300 31683 2.645653045 2.8563873986 1.665131697
2050288980 8631.1 2.283132896 3.25101841 1.910735281
2050289120 63202.9 3.766427125 3.0432395618 1.927165383
2050272890 14411.7 2.215869427 3.098203105 1.884735316
2050272900 29156.7 2.60868057 3.2432232648 1.922220457
2050265950 13316.8 2.146473158 2.9961012312 1.857753846
2050265840 19838.7 2.269359241 3.0506255194 1.841051177
2050315950 50378 3.57688812 3.010707874 1.979134001
2050315940 7126 2.28156448 3.2239271108 2.047809054
2050260960 46811.6 2.993676322 2.9054498888 1.624727773
2050260900 38955.9 2.714357264 2.9701831516 1.648998095
2050316490 5158.3 2.270829618 3.3181569624 2.083428125
2050316600 7818.4 2.300481916 3.0300056564 1.997582339
2050260420 46087.6 3.222173952 3.0945227092 1.918825337
2050260320 84047 4.331928476 3.2779593168 1.885282257
2050322960 8823 2.276864524 3.0529217304 1.983126705
2050323030 10179.4 2.314277382 2.9199301812 1.94489505
2050235640 31285.3 2.226848278 2.8652075556 1.452434615
2050235630 49790.5 3.073050069 3.1803310054 1.82087122
2050310780 17618.1 2.420547028 3.0213123976 1.920467367
2050310820 19503.2 2.509613471 2.9878690814 1.91123904
2050291740 7023.3 2.124553346 3.0545438332 1.941629667
2050291620 12702.9 2.276203012 3.2207037172 1.950614358
2050320590 15699.1 2.462860838 3.1067579556 1.979152192
2050320680 38797.9 3.157096599 2.9167348346 1.905254842
2050068690 114 3.123658071 3.2769075246 2.293521457
2050068710 51385.6 4.344225899 2.9860982458 2.198741468
2050068720 63661.9 4.901839451 3.0948670786 2.234426544
2050069150 42927.4 4.036127065 3.0012051718 1.179648755
2050069160 48324 4.095696786 2.6254276692 0.852430845
2050070050 2439.9 3.754734102 3.4374396712 2.554580505
2050645210 6007.7 3.506854497 3.2173974706 2.092938441
2050645200 433 3.651062564 3.467447166 2.578896232
2050643510 23742.7 3.96085033 3.2051237896 1.824500193
2050643590 96131.5 5.617933099 2.5148409202 1.137917078
2050624230 17660.3 3.476873596 2.9830649912 1.473150354
2050624070 11836.1 3.366316352 3.2519970836 1.274108677
2050616770 8317.1 3.024608456 2.9680736376 1.128465221
2050616700 23250.8 3.401633811 2.9564816258 0.959592219
2050070060 18917.6 3.91984082 3.0846009592 1.684166077
2050070510 58651.8 4.566766587 2.217063827 1.104843111
2050070520 27965.1 4.017485812 2.8923594276 0.857235768
2050071190 1638.5 4.166828367 2.1702300862 1.952229476
2050071260 34558.4 4.804779928 2.0452387228 1.701230088
2050071270 17779.7 4.613014661 2.0854091226 2.079870433
2050071690 33814.3 4.930932015 2.069488635 1.903373604
2050071700 87522.4 6.551004687 2.1034550434 1.880623733
2050072590 42102.6 4.915933516 2.1390002228 1.454739281
2050072600 21327.6 4.46798118 1.997087618 1.723285436
2050072920 47607.5 5.12038282 2.2483850488 1.549784103
2050072930 57162.1 5.389883113 2.3276837954 1.670357682
2050073570 1164.7 4.26894063 2.7627142076 2.531872436
2050828790 72431.9 5.53238405 2.3578474072 1.13116849
2050828780 20562.2 4.744127185 2.645695049 2.487268663
2050816860 16.2 NA NA NA
2050816870 50661.6 4.801246687 2.4217579494 1.390249574
2050816390 8071.1 4.549992335 3.112303681 2.63922153
2050816320 26370.6 4.647776441 2.668537297 2.238209313
2050817830 50.1 4.104840488 2.7487595204 2.543603144
2050817690 18020.2 4.779800603 3.1410204162 2.633395785
2050816600 339.9 4.256553402 2.9798719824 2.605672924
2050816590 13825.1 4.42588293 2.5004980904 2.45181037
2050815450 13215.6 4.38253297 2.5370830836 2.448391872
2050815340 4191.6 4.336437009 2.8993733586 2.54910265
2050810010 20890.4 4.659215815 2.8105950154 2.530116448
2050810230 19581.2 4.522493677 2.537456413 2.437907105
