HydroSHEDS_ID AVHRR-NTSG BESS CSIRO-PMLv2.0 ERA5-Land FLDAS FluxCom-RS FluxCom-RSM GLDASv2.1 GLEAMv3.3a GLEAMv3.3b MOD16A3 SSEBOpv4.0
5050087860 299.434 333.78 377.866 130.789 343.272 222.148 456.811 345.159 306.894 292.239 126.331 248.009
5050087870 328.828 353.834 282.549 115.438 271.749 229.095 398.139 304.93 303.944 281.858 99.527 252.289
5050087900 360.375 268.324 234.232 98.88 222.657 192.024 390.011 265.584 252.608 227.57 81.022 113.751
5050087940 210.953 249.548 178.259 86.812 180.217 178.62 422.463 196.296 153.444 148.483 58 127.012
5050087950 394.089 285.711 198.09 118.403 209.518 225.313 380.282 276.275 209.053 206.596 101.565 257.056
5050087960 217.883 303.749 325.314 129.584 308.607 193.4 497.272 334.348 260.793 244.739 109.265 348.84
5050087970 223.05 285.795 318.208 143.656 294.408 187.523 479.212 309.66 282.341 267.391 103.663 333.458
5050087980 381.739 283.462 195.641 125.596 202.187 245.461 418.202 226.946 258.193 252.463 139.703 139.857
5050087990 366.416 295.735 220.77 89.111 231.01 192.211 374.324 249.349 215.233 213.368 88.29 301.006
5050088000 334.834 287.072 229.559 112.728 198.931 184.192 379.978 278.068 222.803 212.281 84.67 269.441
5050088010 380.31 284.945 192.841 90.023 196.937 209.324 394.098 269.52 201.505 197.105 98.406 97.389
5050088030 399.143 325.746 240.371 101.801 247.841 240.539 396.551 261.014 270.163 270.269 110.825 371.209
5050088040 284.529 341.695 376.576 136.899 353.961 219.3 472.393 352.866 319.233 308.387 133.322 283.061
5050088050 406.999 305.071 198.205 113.743 226.864 243.559 379.739 278.316 222.079 220.722 112.156 285.659
5050088090 387.058 281.195 231.062 111.441 218.849 191.661 350.543 276.023 221.059 211.534 86.233 221.54
5050088100 260.669 269.793 280.616 122.678 251.61 169.743 444.639 301.206 250.927 234.94 89.449 247.363
5050088120 379.777 284.688 205.906 128.055 210.659 205.352 375.058 268.709 215.423 203.824 92.992 257.165
5050088130 538.984 436.471 433.681 167.043 418.287 504.962 588.5 453.479 407.146 407.252 323.032 276.216
5050088140 325.128 341.816 314.888 117.577 294.805 223.352 419.35 308.34 329.242 307.804 103.314 233.871
5050088150 339.764 297.255 230.58 101.848 234.315 181.904 350.469 272.246 235.171 229.444 79.446 281.314
5050088160 393.578 299.251 208.689 159.698 229.035 209.086 358.917 275.455 278.988 277.831 97.004 221.631
5050088170 313.185 280.157 258.808 109.315 242.262 181.667 415.348 275.078 264.334 245.099 78.378 214.235
5050088210 419.468 327.453 231.847 143.994 246.843 245.476 386.881 268.765 255.71 255.696 119.709 320.068
5050088220 465.934 384.993 224.578 102.377 217.539 255.97 424.703 321.376 196.014 191.357 163.932 84.576
5050088230 208.992 281.212 342.358 125.361 281.199 160.392 465.99 319.075 279.519 262.673 101.743 222.131
5050088240 414.727 354.293 176.299 82.214 206.753 234.389 421.371 285.126 174.5 178.722 137.169 75.943
5050088250 389.118 314.324 228.336 94.747 243.284 216.75 369.967 250.567 254.636 250.046 96.543 327.301
5050088260 210.479 328.934 406.759 145.273 415.725 231.628 568.436 355.858 338.638 327.865 155.526 252.791
5050088270 431.377 420.324 367.302 146.697 339.088 399.468 563.75 403.785 333.94 337.028 255.546 253.655
5050088290 332.005 282.639 228.981 109.33 178.269 160.864 381.193 277.137 228.9 214.261 76.897 213.361
5050088300 342.24 219.077 171.742 101.234 165.707 215.995 394.449 203.696 185.649 188.708 102.608 130.84
5050088320 264.606 308.027 284.066 121.207 236.471 193.363 440.625 297.231 227.14 216.57 101.068 368.244
5050088330 379.639 279.874 200.534 118.714 205.409 204.042 379.662 274.909 203.345 196.151 97.848 221.403
5050088340 354.752 267.157 211.977 90.041 208.535 186.757 370.082 254.846 240.073 220.627 78.985 113.311
5050088350 405.121 294.435 195.668 117.638 207.729 240.706 388.531 287.757 216.02 215.496 106.858 221.882
5050088370 473.981 441.317 298.699 148.552 288.294 371.48 510.395 349.436 295.789 292.289 226.937 235.762
5050088380 382.959 286.237 194.579 105.713 195.25 211.4 385.776 283.974 198.738 195.274 94.556 172.81
5050088400 250.084 331.903 378.376 133.243 319.979 199.113 514.669 328.62 306.36 294.722 126.296 276.892
5050088420 318.159 305.032 257.146 116.11 241.223 190.126 391.518 290.303 239.415 227.882 94.811 320.302
5050088440 350.056 282.194 206.17 110.095 195.39 184.429 380.255 271.452 203.115 193.088 82.252 213.502
5050088450 380.19 294.345 240.379 97.335 235.14 203.743 366.99 266.311 221.738 213.711 84.572 270.29
5050088470 323.451 262.97 192.06 76.716 179.195 175.13 363.245 239.677 201.663 188.872 75.146 61.713
5050088480 277.635 313.828 343.691 131.187 290.226 187.097 470.88 319.45 299.128 285.261 117.08 266.176
5050088580 208.505 303.588 372.531 140.096 371.546 191.435 530.279 356.08 306.763 291.261 134.431 244.084
5050088630 342.398 298.076 234.793 101.891 225.6 178.863 357.395 278.551 228.706 222.958 82.594 277.161
5050088640 399.053 295.125 215.963 122.984 219.05 206.392 353.088 271.941 223.554 218.406 91.267 224.866
5050088670 304.486 280.751 247.242 114.469 206.891 132.838 389.321 267.208 234.543 218.343 76.516 199.897
5050088800 281.808 359.794 470.644 162.956 505.463 292.725 607.797 376.958 405.941 395.684 209.866 253.68
5050088840 378.797 308.122 231.977 95.542 233.442 206.554 358.541 260.565 215.225 208.462 90.535 313.69
5050088850 333.124 228.899 139.065 63.585 148.419 177.888 353.642 204.814 143.175 146.943 79.738 70.895
5050088870 422.651 330.244 193.628 104.824 207.297 252.226 392.889 295.735 207.101 199.819 126.476 150.005
5050088930 365.649 261.297 200.061 81.745 197.805 190.569 378.222 264.316 213.236 199.206 81.445 66.756
5050088950 317.709 300.54 259.5 104.247 243.392 170.91 382.742 293.988 237.661 225.909 91.434 316.841
5050088980 279.58 315.317 333.201 132.329 289.747 196.006 462.923 322.781 305.026 294.414 106.391 256.381
5050089020 317.431 283.234 242.818 112.315 186.078 155.129 380.81 277.569 223.655 212.994 79.77 222.283
5050089050 51.859 194.375 180.976 72.185 143.26 117.371 394.705 179.379 160.47 160.416 45.415 146.654
5050089090 213.098 330.983 344.641 141.138 365.222 209.464 499.312 366.377 299.576 282.357 136.849 283.897
5050089140 281.194 310.707 444.296 145.757 384.679 252.922 525.093 312.417 286.325 283.212 145.95 286.891
5050089320 294.478 382.682 476.341 163.821 447.44 319.573 534.239 389.441 369.442 361.276 254.791 303.8
5050089380 213.134 297.436 324 127.13 287.443 185.901 488.591 330.321 283.763 268.492 103.902 324.812
5050089420 291.23 404.355 478.014 171.962 448.409 312.226 516.974 374.132 362.973 348.238 246.779 313.98
5050089470 452.157 402.02 278.335 121.044 305.243 351.897 476.719 325.046 289.58 277.294 196.933 332.421
5050089540 431.069 347.679 244.536 132.439 252.632 274.797 414.242 295.565 266.675 260.871 160.795 187.274
5050089550 425.421 318.055 232.218 148.555 239.418 249.552 395.198 279.895 261.565 257.496 129.964 254.746
5050089690 239.951 307.551 366.594 134.397 307.064 211.574 513.968 304.486 294.109 284.626 121.227 264.592
5050089830 275.974 253.919 267.768 119.155 237.798 172.567 431.415 296.755 241.663 229.556 85.574 227.622
5050090060 213.927 313.095 374.034 133.906 374.388 210.177 558.889 322.091 311.238 303.327 131.815 248.695
5050090170 354.469 255.596 171.493 70.559 176.554 178.404 391.717 254.643 177.125 177.926 85.731 34.267
5050090220 431.422 338.677 256.984 103.807 263.182 260.511 438.236 273.141 231.091 224.183 139.809 326.132
5050090510 357.044 251.28 174.775 71.955 182.096 179.931 381.56 261.95 191.525 184.057 81.858 38.561
5050090540 298.336 263.734 256.898 112.173 209.268 154.503 399.05 274.028 231.332 220.338 82.919 208.617
5050090710 437.805 307.909 254.493 105.447 264.695 285.187 403.78 288.979 253.86 242.215 150.04 310.089
5050091480 417.694 305.206 195.384 110.78 220.772 257.664 390.524 286 229.292 229.937 119.792 242.283
5050091710 252.842 353.698 407.405 144.332 356.201 219.563 508.488 355.718 350.903 338.391 156.241 323.558
5050092240 282.319 400.073 418.944 153.277 392.825 243.843 479.708 374.44 357.938 338.181 172.92 367.984
5050092410 373.382 279.53 168.323 78.732 167.974 203.18 396.628 229.561 166.958 169.287 103.334 59.152
5050092880 311.438 293.756 255.699 128.469 238.294 186.117 394.819 290.974 243.234 231.732 91.739 312.458
5050092960 438.278 362.323 207.565 109.74 225.298 281.929 403.429 297.844 222.775 217.581 146.539 200.587
5050097170 355.614 262.172 205.114 74.11 183.812 185.892 365.145 252.172 204.01 192.134 78.637 59.795
2050000010 317.385 269.739 273.959 105.864 278.414 216.916 472.464 231.072 233.844 242.091 292.404 308.049
2050001320 515.991 420.954 472.069 221.95 542.458 424.391 605.068 491.722 445.986 461.466 335.602 548.129
2050002110 601.31 512.182 544.708 228.175 557.345 474.5 678.808 529.843 526.74 543.835 379.782 534.699
2050003440 735.726 542.661 609.769 269.584 626.543 588.818 357.433 525.928 722.466 755.508 652.483 576.772
2050003550 495.17 386.316 390.946 195.449 471.036 416.311 588.391 513.395 406.615 411.603 363.544 300.782
2050003560 688.454 529.743 572.744 278.076 726.754 602.993 676.902 659.704 642.649 658.457 629.977 617.096
2050004130 443.921 369.969 343.113 196.572 462.276 377.39 578.556 509.291 415.275 427.923 353.395 263.984
2050004140 677.659 499.311 577.484 266.703 646.974 650.491 670.271 645.305 605.375 631.764 589.999 502.346
2050004280 580.365 433.374 384.77 225.037 528.566 461.203 615.894 545.188 502.097 528.132 471.196 383.714
2050004290 658.492 444.185 403.878 274.969 793.523 601.505 657.237 587.787 736.98 764.491 706.241 618.691
2050005120 548.423 419.682 345.344 208.789 655.571 454.844 576.823 506.47 583.034 623.397 551.282 407.552
2050005130 579.083 474.277 519.659 253.741 854.287 590.316 663.623 714.173 731.65 812.451 677.527 598.129
2050005690 615.729 503.757 575.55 263.084 738.939 519.153 663.522 625.523 791.537 859.425 645.365 649.717
2050006110 633.086 479.304 552.291 259.559 777.568 564.507 650.942 725.002 606.647 686.504 572.141 560.957
2050006120 597.392 474.648 594.513 274.159 660.471 499.667 674.952 656.476 549.319 587.953 488.59 544.453
2050006380 570.996 444.906 543.989 253.487 617.634 500.862 658.092 619.253 528.958 569.666 469.773 453.042
2050006390 505.027 405.782 346.894 263.579 498.85 444.348 414.754 424.222 689.124 742.597 441.067 363.259
2050006480 545.913 436.977 531.944 228.397 595.547 493.123 645.147 644.007 492.685 526.328 437.447 436.69
2050006490 450.124 403.9 510.686 234.817 543.041 454.495 622.518 629.998 520.501 555.34 413.773 399.394
2050006570 514.992 403.361 503.879 217.19 580.316 457.05 616.88 625.279 478.464 509.824 404.373 416.102
2050006580 385.105 396.341 507.779 321.192 277.302 347.137 628.737 329.225 615.435 687.847 466.402 230.058
2050006590 501.058 359.053 497.706 212.829 524.503 423.58 572.539 580.957 466.313 498.224 384.148 436.548
2050501940 482.768 390.169 406.756 226.496 508.368 428.151 583.677 631.463 437.284 457.486 369.866 374.891
2050501810 428.199 359.422 355.149 184.563 455.282 375.66 522.419 530.457 355.536 364.848 312.395 312.996
2050491980 429.048 323.723 354.815 194.725 428.131 338.921 494.419 504.742 370.491 388.406 291.734 352.439
2050491970 508.036 361.912 406.491 214.259 510.118 432.581 550.56 593.538 438.553 482.399 375.499 388.781
2050439800 458.875 346.056 352.656 200.476 463.074 385.933 496.136 530.813 384.959 411.113 353.823 369.81
2050439790 483.575 341.994 364.516 205.703 462.487 400.162 506.013 555.939 396.394 415.096 316.547 405.912
2050439160 494.891 361.265 387.688 213.362 505.101 411.761 538.603 589.874 424.705 461.806 360.029 364.621
2050439100 481.265 363.601 349.009 210.813 515.211 404.463 510.037 555.602 413.06 454.759 398.77 389.666
2050427460 523.397 373.979 392.201 217.3 529.791 442.639 552.298 602.702 448.085 500.846 388.806 375.924
2050427390 513.686 366.4 392.869 218.419 523.608 442.107 539.111 591.513 442.271 486.846 409.668 411.114
2050414310 501.816 382.541 329.561 215.841 529.137 429.503 535.444 572.687 428.131 475.005 430.11 403.161
2050414300 511.917 381.994 346.861 216.93 535.251 439.698 543.193 589.174 447.814 506.174 423.606 399.595
2050390940 489.844 378.528 328.616 214.001 546.534 432.212 524.659 537.169 436.721 496.944 437.358 387.318
2050390950 479.579 374.644 327.615 215.593 538.799 421.093 513.327 530.701 433.513 489.339 454.884 407.327
2050359050 470.183 379.842 318.85 209.404 581.878 424.481 501.436 509.004 417.226 485.419 454.545 389.359
2050359040 481.621 383.046 320.961 212.693 580.037 433.087 514.295 539.263 429.099 502.332 452.231 376.008
2050006600 493.531 389.783 297.25 207.962 450.31 404.391 564.04 536.287 466.089 489.123 373.776 360.34
2050007930 529.414 380.021 430.452 218.457 471.195 413.557 565.364 553.132 440.161 465.76 347.926 388.477
2050469820 551.562 393.259 349.902 225.298 522.896 445.958 582.445 610.81 460.157 504.901 384.778 431.889
2050469830 525.21 382.956 431.819 214.122 529.939 439.134 582.18 602.295 446.41 474.461 361.641 366.425
2050459250 571.272 413.811 463.061 239.465 508.249 455.896 587.669 616.054 479.999 505.799 388.53 486.404
2050459130 553.468 398.524 411.225 225.74 550.291 481.034 580.267 599.436 473.995 535.681 414.746 451.959
2050454840 607.254 404.658 429.702 229.753 507.281 436.557 590.002 488.872 512.597 562.068 438.234 494.804
2050454640 547.389 401.195 408.229 223.289 557.47 487.489 575.921 604.304 464.332 522.569 423.33 444.094
2050448220 560.719 417.556 425.849 227.928 558.044 476.382 586.726 586.041 480.322 531.769 431.741 446.789
2050448170 551.006 410.512 427.344 225.532 562.805 491.908 585.483 592.622 461.753 520.71 421.519 439.112
2050416550 549.947 414.902 414.089 237.842 587.29 476.285 566.538 614.241 497.002 554.459 437.205 468.954
2050416390 512.492 407.493 382.062 225.364 595.309 470.018 541.065 579.547 469.199 544.16 467.379 451.955
2050400100 522.904 422.566 426.099 251.678 603.075 471.045 557.862 570.35 494.553 535.883 477.812 522.075
2050400110 521.343 423.22 417.356 239.009 604.258 478.875 562.97 583.282 475.341 536.779 454.149 493.029
2050397580 501.505 420.216 453.881 244.297 626.321 467.769 546.632 575.436 504.782 571.989 466.11 487.384
2050397700 543.754 436.627 455.507 241.468 615.38 488.71 553.211 593.914 522.807 576.872 465.975 484.933
2050379750 507.061 405.23 434.416 235.767 621.647 469.214 547.191 589.621 477.522 554.145 467.463 479.233
2050379760 500.856 410.597 382.77 225.462 642.632 459.577 528.173 574.956 463.704 555.442 493.373 468.793
2050374150 497.961 427.435 423.2 246.938 633.872 472.37 543.695 587.608 499.139 567.556 475.134 476.183
2050374040 499.099 408.28 402.876 236.852 643.055 460.123 544.524 571.302 485.216 569.699 469.586 458.871
2050363700 471.517 388.605 395.561 229.908 639.472 438.367 513.231 554.137 471.419 569.2 473.575 465.487
2050363710 473.116 399.44 373.01 213.216 642.702 436.536 502.524 548.677 450.751 554.053 495.899 448.787
2050374270 498.504 440.351 446.259 245.938 620.306 494.028 555.817 640.911 478.99 552.031 486.229 451.439
2050374260 522.977 423.728 417.241 249.972 625.477 508.023 556.256 604.292 490.248 553.832 480.595 433.408
2050388040 521.997 422.768 383.264 245.672 627.639 519.883 577.602 619.072 476.367 552.757 458.2 421.536
2050388050 533.272 428.654 384.579 243.317 622.829 513.846 574.115 614.324 494.933 567.787 458.204 456.574
2050007940 534.49 385.844 0 170.559 422.349 375.059 568.577 529.017 487.255 521.439 354.145 300.272
2050008000 545.289 414.314 423.607 211.723 533.401 490.471 596.876 609.435 460.133 499.613 409.862 364.2
2050008010 469.024 397.29 421.257 206.259 460.496 373.345 557.075 439.391 477.398 501.001 352.552 228.565
2050008160 542.01 410.425 313.869 209.802 516.357 464.154 588.306 594.741 448.471 462.405 383.617 288.42
2050008170 520.719 401.296 284.226 205.919 475.372 445 575.091 525.734 480.32 505.285 383.509 264.455
2050008350 547.109 432.128 409.084 235.998 582.298 521.592 601.517 621.263 496.201 561.78 474.89 394.76
2050008360 478.044 434.629 0 186.202 399.506 414.695 567.742 588.188 481.298 506.774 376.383 306.45
2050008440 504.989 438.571 405.894 204.854 480.914 453.004 603.992 588.114 461.987 493.909 385.098 295.981
2050008450 480.215 474.093 136.156 222.474 385.751 465.889 490.664 603.399 419.139 436.133 407.529 316.973
2050008490 531.274 443.136 421.196 232.586 547.093 512.566 623.849 617.261 492.957 552.258 459.286 394.609
2050543090 581.945 471.632 446.124 238.466 585.932 558.615 644.855 622.237 514.982 576.73 520.275 443.67
2050543160 498.988 469.159 426.201 235.734 513.956 517.025 639.338 619.53 445.219 491.751 401.036 399.461
2050557340 562.313 471.438 471.879 248.724 601.395 567.622 671.938 625.596 490.174 548.615 473.999 419.115
2050557390 558.822 475.566 457.699 245.831 574.455 564.14 677.051 625.728 462.38 512.482 448.001 354.213
2050569550 601.24 519.519 492.871 265.737 638.055 595.337 704.094 656.302 533.258 585.645 512.238 443.843
2050569470 573.711 496.437 490.772 255.998 618.016 580.563 689.962 625.019 530.711 592.286 508.201 448.886
2050575490 611.795 521.052 503.796 261.943 651.294 602.137 692.151 668.068 577.49 636.713 551.627 504.888
2050575400 621.812 502.838 479.285 248.258 650.223 593.645 651.507 639.536 564.964 619.311 542.794 461.304
2050557720 571.745 502.803 498.83 271.232 668.519 580.901 678.489 682.499 555.635 615.688 528.967 481.004
2050557800 684.252 532.126 525.446 253.983 744.298 634.8 687.908 654.849 644.751 702.683 612.742 510.28
2050555600 503.034 477.491 502.601 290.06 520.382 565.833 689.511 621.45 516.885 572.089 484.367 476.803
2050555780 665.745 541.577 576.364 265.188 835.304 611.343 682.785 719.468 660.583 738.7 638.403 535.767
2050548700 539.276 482.856 517.761 271.834 619.174 577.201 684.75 716.995 506.284 556.31 514.058 455.816
2050548500 539.076 490.764 488.239 262.008 584.907 559.876 667.275 672.272 497.731 545.725 482.289 403.861
2050539930 558.727 471.932 496.351 258.077 596.225 556.917 652.931 674.352 511.397 557.478 517.451 484.054
2050540100 559.042 482.134 550.716 234.77 728.437 552.276 633.938 627.403 608.806 685.42 554.101 451.08
2050524800 539.638 444.139 464.43 248.361 555.361 535.872 654.09 649.139 472.909 508.154 450.278 373.442
2050525040 608.592 506.445 453.727 253.537 621.751 580.346 653.824 651.39 555.773 603.724 565.889 435.101
2050514740 564.152 503.575 466.838 260.625 587.479 558.468 659.626 697.359 505.747 554.344 517.314 441.112
2050514730 529.139 455.986 453.591 253.097 599.581 536.818 650.139 701.374 469.906 501.579 478.92 429.493
2050483250 545.248 467.071 484.369 252.765 587.666 555.698 650.562 718.08 464.166 508.101 478.017 459.231
2050483240 544.742 488.647 470.128 241.525 656.052 563.38 632.72 639.802 510.021 567.999 547.506 480.139
2050478430 595.653 476.391 481.569 249.966 645.42 567.982 629.839 651.83 566.971 640.684 545.13 436.374
2050478420 547.212 469.14 463.539 258.993 657.278 569.651 616.337 663.752 571.397 647.681 568.924 474.27
2050488080 541.34 469.228 495.354 259.822 563.689 572.786 663.898 714.727 471.922 514.487 513.326 469.986
2050487990 533.154 430.56 519.269 238.952 665.002 528.845 596.602 636.756 534.022 589.592 518.518 444.529
2050488360 552.431 460.117 544.821 259.832 673.112 569.345 649.244 702.276 529.834 603.52 539.544 463.556
2050488190 452.172 450.798 489.688 282.587 472.383 500.325 661.559 494.971 479.293 543.561 515.622 549.45
2050477000 542.209 425.084 481.003 238.552 726.515 527.879 585.989 632.78 595.481 656.205 540.352 440.188
2050476910 538.238 406.359 475.311 243.646 598.496 530.128 590.609 623.95 484.456 546.842 500.321 423.056
2050465720 526.05 388.399 460.175 188.831 665.873 494.608 541.925 537.737 586.58 667.586 534.937 379.552
2050465610 544.099 423.618 479.906 235.242 732.655 554.729 586.473 619.81 572.383 655.364 540.536 413.944
2050008500 600.961 548.347 319.674 248.68 523.524 547.483 691.991 636.526 546.717 589.427 564.357 505.26
2050009230 571.969 517.643 0 255.556 526.55 521.986 626.867 584.736 587.738 619.482 474.666 424.476
2050009480 632.439 567.421 498.383 254.25 673.004 596.894 688.912 659.734 530.879 569.278 496.122 471.686
2050009490 720.357 593.875 412.294 256.131 644.875 613.254 703.839 641.548 630.662 675.956 545.491 559.91
2050009730 702.401 572.44 510.369 249.878 641.485 637.384 689.657 660.108 576.152 619.739 547.249 558.379
2050009740 629.135 547.318 216.846 255.655 404.883 528.17 516.083 582.146 586.901 619.998 480.123 517.174
2050009900 684.898 536.882 495.279 238.07 659.274 620.062 696.27 627.517 579.465 629.998 519.559 490.932
2050009910 724.614 626.115 538.495 256.892 649.086 581.438 682.168 618.169 677.004 711.846 490.396 599.427
2050011990 740.339 526.988 694.795 254.007 823.107 609.633 693.658 662.508 678.822 731.138 579.775 543.344
2050012000 667.342 524.663 621.127 252.926 792.99 549.936 679.017 704.932 688.113 728.008 585.995 493.77
2050012730 512.152 460.893 734.284 245.353 798.975 557.187 695.235 671.679 602.197 653.487 557.398 505.807
2050012960 531.014 439.637 653.36 258.232 720.302 582.659 678.759 591.952 552.494 611.597 583.185 527.393
2050012970 0 383.555 0 0 695.246 0 643.576 260.269 688.698 733.523 536.639 290.004
2050012980 514.217 385.225 513.781 209.555 565.298 489.252 569.447 535.932 544.9 592.222 533.446 402.135
2050012990 499.825 420.497 0 129.57 676.514 174.287 468.47 405.808 584.803 618.706 464.337 574.674
2050013010 550.926 442.211 642.679 245.037 672.972 550.942 657.774 594.959 558.38 615.244 588.011 444.835
2050013020 542.189 466.763 297.004 279.752 578.664 530.293 569.112 793.176 514.113 536.629 513.845 439.534
2050013100 601.572 520.393 581.049 275.505 696.806 614.335 742.328 668.149 612.077 655.974 556.824 486.681
2050013110 673.158 489.383 606.841 262.272 589.446 561.69 709.039 633.082 583.245 622.453 492.529 467.435
2050014550 795.485 592.612 537.784 275.984 654.471 640.957 729.971 620.026 662.878 703.582 616.46 606.253
2050016230 672.724 434.369 390.524 253.896 415.698 439.801 648.108 508.091 620.532 644.987 517.14 559.607
2050016510 610.662 476.37 595.619 247.606 726.447 567.601 649.183 643.249 609.782 680.594 581.198 498.038
2050016520 673.942 478.535 448.984 272.583 516.767 517.095 629.382 582.315 612.115 622.761 541.96 594.454
2050017150 593.869 476.087 519.5 226.652 603.796 496.391 633.741 590.624 526.197 546.031 405.502 436.589
2050017160 657.194 507.117 339.006 208.677 473.303 457.486 620.47 529.467 499.666 524.138 349.07 487.539
2050017480 547.482 433.055 379.538 189.798 382.801 416.864 588.608 471.279 386.177 404.427 295.48 417.272
2050017490 660.895 569.992 361.403 211.477 414.598 429.396 591.861 482.99 391.746 401.834 354.456 713.123
2050017690 515.964 397.216 320.178 158.514 345.781 393.462 571.832 433.913 321.27 335.724 254.767 481.869
2050017700 509.47 438.741 291.657 185.244 385.624 404.485 606.916 436.536 434.637 444.787 329.63 517.769
2050018240 572.166 673.833 554.163 241.611 514.965 536.74 692.601 479.307 582.741 604.288 452.458 492.178
2050018360 486.65 460.279 453.381 206.389 439.151 434.097 615.282 476.795 405.666 420.955 299.572 498.36
2050018370 509.792 590.955 254.511 221.297 467.039 407.286 620.333 518.621 430.356 442.05 335.226 453.987
2050018460 479.441 456.646 452.746 195.644 411.841 411.539 596.987 478.88 421.329 437.563 299.721 415.891
2050018470 622.26 626.317 634.249 211.446 517.808 511.698 637.533 503.381 534.699 557.058 429.556 521.165
2050018840 566.816 480.33 489.382 226.093 497.347 465.051 621.99 505.544 466.59 480.516 354.579 437.489
2050018850 760.96 590.551 654.476 282.179 640.364 592.49 706.969 535.539 680.37 699.331 567.258 661.19
2050019150 592.205 457.579 532.832 225.762 524.84 484.154 605.023 516.225 508.809 531.562 381.062 397.932
2050019160 766.634 562.162 740.579 304.516 818.941 651.34 662.493 657.406 817.431 875.788 745.682 558.696
2050020320 365.112 557.384 357.989 187.057 47.501 355.825 333.408 425.272 759.934 833.988 455.743 339.937
2050020330 716.262 565.907 626.051 278.309 892.448 706.669 713.833 714.432 714.655 813.203 656.137 547.31
2050020340 626.903 552.167 685.725 269.419 808.43 592.464 668.43 729.616 737.132 758.921 602.266 539.765
2050020590 680.496 542.728 600.145 278.21 729.695 657.974 683.61 689.347 637.016 688.674 594.18 530.825
2050020600 507.311 557.353 679.287 315.044 775.772 587.277 694.587 745.989 620.186 676.204 430.204 570.005
2050020620 745.14 604.133 597.158 283.56 778.666 688.096 684.894 668.907 666.647 724.357 723.024 565.851
2050020630 590.27 519.456 396.201 247.749 674.201 530.124 543.689 751.514 594.018 631.736 533.119 464.776
2050020730 621.299 536.05 633.659 274.877 747.196 652.699 684.347 719.347 544.105 603.733 538.197 457.76
2050020740 590.518 508.632 652.961 240.232 719.415 611.451 690.046 599.175 556.865 604.507 519.625 422.568
2050021030 634.937 487.734 620.98 256.533 701.223 661.048 654.864 618.032 510.736 568.143 519.661 443.409
2050497450 617.052 508.819 609.643 255.214 683.357 618.487 681.087 645.923 506.356 569.018 503.838 429.9
2050497340 633.992 477.861 569.148 246.578 676.14 632.955 633.591 616.303 483.833 541.969 532.779 441.111
2050502710 613.855 477.646 571.369 267.966 705.588 624.297 639.528 674.026 515.627 575.806 534.664 462.3
2050502920 678.385 560.662 604.754 273.76 757.747 650.615 659.657 670.714 576.409 649.173 649.323 494.36
2050499090 629.895 536.664 573.329 269.357 714.871 616.82 642.449 659.225 540.933 596.163 598.88 462.925
2050498990 594.762 475.01 527.236 263.83 661.639 597.702 620.815 641.927 526.119 575.509 545.636 467.597
2050509090 684.371 564.952 591.37 272.455 767.837 648.709 657.646 650.936 619.046 689.239 704.868 473.831
2050509200 696.932 527.221 580.262 266.712 727.848 634.003 642.044 651.42 617.22 668.198 654.834 467.94
2050021040 658.675 482.251 619.196 250.457 730.72 627.868 598.038 642.384 551.643 601.868 591.729 450.28
2050022150 562.741 445.459 569.079 258.247 656.966 575.679 594.033 600.129 482.108 543.963 540.116 438.155
2050022160 542.657 390.889 589.856 250.296 688.726 560.74 582.933 525.891 487.974 560.645 545.239 418.557
2050023010 472.325 336.709 514.632 259.068 619.146 522.895 559.492 477.326 526.968 600.666 529.62 394.288
2050420240 553.938 433.517 558.233 257.512 703.527 573.672 597.946 597.514 558.027 634.912 559.597 419.653
2050420340 519.855 415.537 497.621 236.238 699.876 548.836 578.416 587.551 536.068 599.188 539.71 420.606
2050429670 516.874 399.241 469.317 233.787 629.69 532.99 563.102 594.394 533.697 598.388 516.614 431.332
2050429770 442.509 258.198 504.792 249.941 438.133 476.875 461.397 415.649 457.985 525.136 509.916 368.68
2050441280 504.812 428.576 561.154 265.361 713.917 560.813 620.976 591.21 615.776 686.121 581.789 446.352
2050441290 525.486 413.29 513.136 247.53 684.778 560.452 599.707 610.084 547.23 629.984 554.805 436.927
2050491750 563.745 416.343 499.986 211.741 728.759 525.127 615.634 594.034 627.405 717.88 609.339 385.851
2050491760 546.359 431.786 496.4 210.564 705.707 519.362 586.135 559.785 603.346 690.873 581.999 369.489
2050023020 548.888 391.344 472.719 230.779 698.507 532.211 525.421 553.31 483.689 560.86 534.676 404.311
2050024170 543.851 400.357 480.197 222.716 640.004 503.563 537.238 532.725 455.195 530.133 484.753 428.494
2050355620 486.697 384.013 429.118 234.215 565.262 491.84 535.922 546.884 472.694 526.609 473.159 460.356
2050355700 506.19 381.853 468.04 223.596 584.972 506.621 535.719 575.056 442.238 499.66 474.468 419.404
2050379560 520.465 388.534 431.776 231.189 612.14 513.984 544.593 572.735 488.584 552.368 495.538 416.909
2050379690 523.132 382.131 428.977 227.191 627.248 509.107 536.229 591.743 442.489 493.854 492.729 396.495
2050420770 553.243 398.56 468.504 239.248 641.071 527.499 559.992 596.978 453.83 502.122 498.715 399.45
2050420830 435.775 336.07 355.165 244.593 482.062 464.476 462.854 442.027 380.161 436.139 461.213 337.264
2050429790 554.429 403.687 470.116 237.545 632.855 523.818 556.037 619.32 507.101 564.168 488.238 402.215
