"HydroSHEDS_ID" "Latitude" "Longitude" "Area" "Elevation" "Slope" "CTI" "NDVI"
"5050090710" -30.42 120.3879 3587.9 462.8041 0.8156 11.5463 0.391
"5050091480" -29.3915 123.5364 3631.6 425.6478 0.7033 11.7606 0.31
"5050091710" -20.2473 126.7169 1534.3 318.4721 0.5206 12.1109 0.269
"5050092240" -20.2451 129.2221 2811.4 419.675 0.3873 12.3909 0.301
"5050092410" -30.1074 133.1006 6842.4 181.3761 0.7821 11.8206 0.229
"5050092880" -24.5986 121.7852 2419 519.0494 0.9229 11.654 0.236
"5050092960" -30.3425 123.7582 6770.2 319.5556 0.7535 11.7181 0.355
"5050097170" -27.9488 132.0189 3565.1 379.5068 1.5441 10.897 0.217
"2050000010" 32.6672 34.9794 91133.5 484.5237 4.9659 10.382 0.262
"2050001320" 37.3946 34.8396 74073.4 1127.4495 11.5761 9.2933 0.383
"2050002110" 38.4688 28.7284 135473.7 683.4389 9.5389 9.6241 0.48
"2050003440" 41.0368 29.7132 3161.1 161.6338 7.0624 9.4302 0.621
"2050003550" 39.6953 31.3482 62833.9 972.9404 6.9032 9.7637 0.365
"2050003560" 41.3008 32.8525 29837.1 814.7432 13.5083 8.7621 0.611
"2050004130" 39.9046 34.8924 80780 1170.2285 7.5265 9.6071 0.313
"2050004140" 41.2263 36.2092 2945.6 456.3684 10.5251 9.4044 0.531
"2050004280" 40.319 36.7185 36321.9 1215.2204 10.8494 9.079 0.38
"2050004290" 40.7874 39.0667 24038.1 1216.5906 19.721 8.2771 0.54
"2050005120" 40.7376 41.4787 22011.6 1841.3925 19.1239 8.3162 0.363
"2050005130" 42.6084 42.2725 30076.7 1104.9633 17.6573 8.8743 0.61
"2050005690" 44.3093 38.7581 9747.6 443.7893 13.964 8.9671 0.545
"2050006110" 44.4542 40.4746 52440.8 689.9005 8.0075 10.3378 0.568
"2050006120" 45.4998 38.5163 11633.1 15.9722 0.2671 13.3246 0.505
"2050006380" 45.9021 39.4539 13493.9 49.4244 0.7271 12.597 0.52
"2050006390" 46.5313 38.1814 1706.5 18.3888 0.3453 12.6118 0.495
"2050006480" 46.3284 40.0177 9190.6 63.4352 0.6955 11.8693 0.502
"2050006490" 46.82 39.0988 2333.9 40.8513 0.6855 11.8368 0.481
"2050006570" 46.8195 40.1617 4993.8 69.5424 0.733 11.8197 0.472
"2050006580" 47.074 39.2927 16.2 3.5515 0.6144 12.5543 NA
"2050006590" 47.5264 39.8965 7570.9 85.9181 1.4789 11.2445 0.458
"2050501940" 45.9722 42.2585 50350.4 126.9406 1.0202 12.1322 0.451
"2050501810" 47.0987 42.9476 21791.6 95.657 0.6392 11.9396 0.399
"2050491980" 48.7537 43.2234 55753.3 108.7054 1.1198 12.0824 0.349
"2050491970" 49.3711 38.6465 98720.5 149.0418 2.2309 10.681 0.468
"2050439800" 51.0309 44.4061 34914.1 178.6295 1.2872 11.232 0.38
"2050439790" 49.5887 42.4989 375.6 108.2101 2.0533 10.9421 0.43
"2050439160" 50.0308 41.0023 17028 151.8399 2.0356 10.74 0.429
"2050439100" 51.641 42.8289 61053.3 160.8565 1.1427 11.4137 0.399
"2050427460" 50.3309 39.3793 5706.7 158.8695 3.0688 10.2763 0.443
"2050427390" 50.5741 40.3606 3476 150.4712 1.9407 10.9151 0.451
"2050414310" 51.5306 40.5654 8817.9 147.1211 0.9818 11.6045 0.417
"2050414300" 51.0142 39.0911 12925.6 155.5645 2.3382 10.7672 0.439
"2050390940" 52.0124 38.812 7756.9 177.1581 2.0799 10.7222 0.411
"2050390950" 52.5885 40.0792 21286.2 150.0697 0.8369 11.7543 0.416
"2050359050" 53.3104 38.5737 13011.9 205.3589 1.875 10.7864 0.393
"2050359040" 52.2774 37.6335 17138.8 208.9469 1.7754 10.8197 0.404
"2050006600" 46.4348 35.5205 75451.4 96.7728 1.6118 11.9073 0.391
"2050007930" 47.6635 33.8867 45502.6 89.3661 1.188 12.815 0.451
"2050469820" 49.0837 35.1902 12970 119.5667 1.2016 11.9748 0.478
"2050469830" 48.2018 36.3979 22733.9 140.1112 1.3093 11.2302 0.461
"2050459250" 48.8412 33.6984 2431.1 121.8559 2.3931 11.4862 0.45
"2050459130" 50.023 35.1003 14511.5 147.3823 1.7557 11.0642 0.502
"2050454840" 49.1036 32.4546 7146.4 133.6882 2.2602 12.7153 0.461
"2050454640" 50.3952 34.5823 22782 154.8235 1.7792 11.0638 0.474
"2050448220" 49.8418 30.8776 28399.9 155.4055 1.434 12.2725 0.441
"2050448170" 50.4361 32.8832 19218.2 136.051 1.208 11.7552 0.441
"2050416550" 50.4284 29.2861 19909.1 188.5877 0.9982 12.2416 0.496
"2050416390" 52.209 33.8347 88491.4 176.7462 1.3632 11.2823 0.483
"2050400100" 51.4728 30.2587 1216.1 110.4515 0.4991 12.4372 0.564
"2050400110" 51.7225 30.522 4223.5 124.5773 0.6924 12.0849 0.556
"2050397580" 51.8823 29.3095 11444.1 134.6199 0.7971 11.8311 0.575
"2050397700" 51.111 28.9254 8128.9 167.6017 0.9355 11.5619 0.545
"2050379750" 52.2893 30.3661 2643.5 129.201 0.6953 11.9993 0.556
"2050379760" 53.4067 31.7892 42198 172.3757 1.2513 11.261 0.5
"2050374150" 52.0379 27.6078 23120.4 155.2939 0.6777 12.0225 0.557
"2050374040" 52.9232 28.2907 9516.2 153.1601 0.8263 11.7639 0.558
"2050363700" 53.8003 28.7216 24894.6 173.4698 1.1701 11.3832 0.544
"2050363710" 54.4872 31.5979 31851.3 196.2742 1.4312 11.1373 0.481
"2050374270" 51.7122 26.7844 1397.8 145.0082 0.6202 12.0442 0.573
"2050374260" 51.5601 25.4897 39420.8 173.4619 0.7935 11.9587 0.546
"2050388040" 50.4703 26.3176 11992.1 234.5399 1.6779 11.1047 0.487
"2050388050" 50.4197 27.2715 13675.2 232.3537 1.0055 11.5505 0.497
"2050007940" 46.7488 32.1639 1092.9 37.2475 0.5044 12.4342 0.428
"2050008000" 48.5184 30.296 63568.5 194.643 1.9708 10.8533 0.448
"2050008010" 46.9109 31.5254 2856.5 55.1038 0.9154 11.8362 0.4
"2050008160" 47.3339 30.5986 5381 105.9559 2.4902 10.6565 0.469
"2050008170" 46.9297 30.3844 7214.1 91.759 2.2405 11.1391 0.428
"2050008350" 48.5044 26.6491 73158.7 290.9108 4.0911 10.3781 0.485
"2050008360" 46.0579 29.9682 3048.3 53.1432 0.8758 11.7792 0.316
"2050008440" 46.3238 29.2673 5387.6 112.5808 2.8021 11.0574 0.452
"2050008450" 45.6206 29.4912 1240.3 26.0268 0.4637 12.4971 0.349
"2050008490" 47.1022 27.3462 39668.3 217.0633 4.3712 10.6601 0.48
"2050543090" 46.5762 26.609 45856.7 496.137 8.0586 9.8023 0.558
"2050543160" 44.9756 27.7737 4735.6 50.7145 1.1099 12.2392 0.4
"2050557340" 44.8666 26.5368 12622.2 273.4831 3.9377 11.326 0.477
"2050557390" 44.0383 27.4906 15300.1 135.5181 2.3098 11.1483 0.482
"2050569550" 43.6096 25.5033 26714.5 245.5454 4.5179 10.5332 0.542
"2050569470" 44.7116 25.4586 12651.3 379.7334 5.0892 11.0296 0.535
"2050575490" 44.0393 23.0106 55895.4 398.8739 7.5282 10.0444 0.564
"2050575400" 45.4114 24.7967 24130.3 625.2704 8.5197 9.7978 0.576
"2050557720" 45.2774 21.4087 12324 255.394 4.3616 11.2638 0.552
"2050557800" 43.3527 21.2503 37809.9 623.5825 10.2635 9.2389 0.61
"2050555600" 45.0568 20.3039 662.4 94.4392 0.8303 12.5951 0.492
"2050555780" 44.7772 17.5506 95460.8 531.253 9.2281 9.6241 0.64
"2050548700" 45.5507 19.2168 5905.7 103.771 0.8996 12.559 0.519
"2050548500" 45.8046 20.4654 15445.8 116.2178 1.1393 12.4723 0.507
"2050539930" 47.232 18.6368 40981.7 232.383 3.9629 11.119 0.561
"2050540100" 46.6253 15.4372 40250.1 758.635 11.8515 9.6189 0.628
"2050524800" 46.5593 20.1441 5795.2 95.3009 0.2404 12.9378 0.504
"2050525040" 46.2554 23.5749 30190.9 570.976 9.0526 9.6039 0.573
"2050514740" 46.9781 21.7641 27123.1 219.9023 3.4764 11.629 0.542
"2050514730" 47.5633 20.1302 13046.8 155.2764 2.2549 11.8061 0.501
"2050483250" 48.0294 21.3511 479.6 98.7013 0.6292 12.3787 0.501
"2050483240" 48.5925 20.716 12869.4 416.1318 8.3146 9.5889 0.586
"2050478430" 47.6467 23.4596 34809.7 487.6971 8.841 9.8923 0.565
"2050478420" 48.7458 22.2244 14310.1 346.9529 7.8595 9.9552 0.581
"2050488080" 47.5869 17.9425 1428.5 182.3817 1.7148 11.4702 0.563
"2050487990" 48.7645 18.4794 19484.4 480.8976 8.2477 9.9929 0.577
"2050488360" 47.4425 16.6743 17740 315.8313 4.2257 11.0249 0.607
"2050488190" 47.9889 17.3358 716.1 138.7651 1.2246 12.7781 0.547
"2050477000" 48.0767 14.8264 28041.9 656.0882 11.1201 9.4314 0.604
"2050476910" 49.1714 16.7147 26558.8 382.7048 4.5444 10.1803 0.556
"2050465720" 47.5426 12.1126 25920.1 1247.182 16.8416 8.9203 0.538
"2050465610" 48.5229 11.2448 50388.9 618.827 5.4247 10.2003 0.646
"2050008500" 43.3097 27.8687 28146.4 178.4982 4.4619 10.4643 0.46
"2050009230" 40.8617 27.5661 6072.4 120.7584 5.0537 9.8825 0.32
"2050009480" 41.8825 25.8467 52511.4 410.5044 6.4592 10.0095 0.554
"2050009490" 41.3105 24.6358 12458.2 661.3329 11.4829 9.2489 0.54
"2050009730" 41.7055 23.2055 16801.7 720.7938 11.3522 9.3032 0.575
"2050009740" 40.5404 23.3678 7252.8 275.3961 7.2516 9.8729 0.457
"2050009900" 41.6005 21.8201 24524 749.5692 11.3419 9.2219 0.549
"2050009910" 39.3186 21.6662 109443.9 569.2881 12.2582 9.333 0.533
"2050011990" 42.1327 20.1302 17534.9 868.3357 14.1426 9.8567 0.575
"2050012000" 44.137 16.2348 47203 606.7804 10.1694 9.3691 0.538
"2050012730" 46.0712 12.5359 13514.2 645.86 13.5998 10.189 0.536
"2050012960" 45.7507 11.643 4810.8 640.6672 12.1914 10.1362 0.587
"2050012970" 45.2027 12.2833 45.6 0.783 0.2647 13.0779 0.289
"2050012980" 46.2353 11.3324 14459.7 1272.6373 18.8906 8.9256 0.54
"2050012990" 45.0312 12.3513 167.5 0.3293 0.1106 14.1363 -0.007
"2050013010" 45.289 9.1109 73289.8 760.1929 12.9811 10.0673 0.568
"2050013020" 44.8283 12.027 1561.8 1.9169 0.1504 13.8714 0.315
"2050013100" 44.4266 11.4807 5614.9 242.4001 6.5689 10.8807 0.602
"2050013110" 41.9549 14.8838 53210.1 400.3398 7.7091 9.816 0.525
"2050014550" 41.8067 13.2193 86469.6 447.8275 10.6663 9.3545 0.616
"2050016230" 43.6134 6.3434 12884.2 569.9373 12.4218 9.2663 0.552
"2050016510" 45.7204 5.7258 96637 782.2867 11.2066 9.5678 0.627
"2050016520" 42.5832 2.6221 35262.1 417.1585 8.8541 9.5783 0.524
"2050017150" 41.9332 -0.8785 85458.8 781.1727 8.7917 9.5213 0.502
"2050017160" 40.1033 -0.5965 15820.8 774.2932 8.2562 9.5853 0.453
"2050017480" 39.3879 -1.5715 21899.9 819.431 5.0625 10.1316 0.408
"2050017490" 38.6605 -0.3177 3693.9 401.3882 9.4313 9.386 0.343
"2050017690" 38.2376 -1.6187 17467 689.0779 6.9945 9.6992 0.37
"2050017700" 37.0233 -3.2562 21476.5 582.4664 10.0524 9.2631 0.358
"2050018240" 36.5998 -5.7688 5869.8 210.6176 5.989 10.0375 0.536
"2050018360" 37.7409 -4.442 57025.9 567.5711 6.6644 9.8372 0.473
"2050018370" 37.502 -6.8421 5061.3 184.7109 4.2787 10.1555 0.508
"2050018460" 38.7958 -5.3213 66926.8 507.1176 3.694 10.4306 0.474
"2050018470" 38.2733 -8.2747 22751.7 151.1705 3.2616 10.4163 0.551
"2050018840" 40.0847 -5.1594 71139.2 650.3778 5.9227 9.8812 0.522
"2050018850" 40.145 -8.444 14857.3 271.0382 6.444 9.7405 0.638
"2050019150" 41.6225 -5.36 97239.7 881.0335 5.2495 10.1518 0.505
"2050019160" 42.8426 -6.6584 60291.6 538.1971 12.244 8.9437 0.707
"2050020320" 43.4929 -1.5417 13.6 33.9497 2.6222 10.422 NA
"2050020330" 43.4292 -0.5043 16838.8 406.4886 8.3828 9.8693 0.66
"2050020340" 44.5202 -0.9814 8097.4 40.0085 0.9372 12.1371 0.675
"2050020590" 43.9664 1.5393 56056.4 474.5856 7.3218 9.7474 0.647
"2050020600" 45.0217 -0.5699 12.5 2.5901 0.5776 15.78 NA
"2050020620" 45.1696 1.2739 23784 357.3385 5.4542 9.816 0.709
"2050020630" 45.5188 -0.7946 2220.2 23.8301 1.1568 11.6287 0.55
"2050020730" 45.7974 -0.0808 9773.5 99.7373 2.0623 10.7448 0.621
"2050020740" 46.5418 -1.1217 9257.5 50.2639 1.3555 11.3673 0.599
"2050021030" 47.1629 -1.129 8212.4 73.3401 1.5883 11.0503 0.685
"2050497450" 47.0808 -0.18 5289.6 95.3541 1.389 11.243 0.645
"2050497340" 48.073 0.2123 22240.5 128.22 1.9402 10.8741 0.653
"2050502710" 46.9978 1.2108 3714.9 148.195 1.6395 11.032 0.655
"2050502920" 46.3482 1.0918 21027.9 255.3773 2.9072 10.4817 0.694
"2050499090" 46.8829 2.2248 13664.2 230.1849 2.0154 10.8393 0.662
"2050498990" 47.5557 2.0488 10041.2 143.1734 1.3271 11.3073 0.637
"2050509090" 46.2037 3.9819 18223.1 503.0289 5.167 9.9232 0.723
"2050509200" 45.7275 3.2721 14308.6 654.9794 6.1092 9.8063 0.705
"2050021040" 48.4447 -1.9565 48373.1 101.9513 2.4729 10.5848 0.66
"2050022150" 48.6607 3.3313 73248.2 173.9135 2.5322 10.6908 0.615
"2050022160" 50.4896 4.1212 76120.6 126.4482 2.1535 11.1308 0.625
"2050023010" 51.2931 7.1041 25335.7 183.9748 3.8381 10.8038 0.644
"2050420240" 49.2329 6.5683 28101.2 341.8289 5.3556 9.8707 0.681
"2050420340" 50.212 8.0689 11589 320.2183 6.0271 9.6388 0.652
"2050429670" 49.913 10.2196 27404.6 345.2833 4.7296 10 0.644
"2050429770" 49.6645 8.3962 2780 168.8181 3.0442 11.1535 0.601
"2050441280" 48.3816 7.8086 20549.5 374.4097 7.2481 10.1007 0.675
"2050441290" 48.8891 9.2389 13946.2 430.4479 5.6574 9.7966 0.667
"2050491750" 46.9159 7.8456 17568.6 1060.7931 14.5533 9.7238 0.599
"2050491760" 47.3033 9.3268 15847.8 1097.7589 13.8333 9.762 0.589
"2050023020" 52.3514 8.3024 90031.6 106.5954 1.966 11.731 0.64
"2050024170" 53.1973 11.2334 17566.5 47.5529 0.9774 11.8337 0.617
"2050355620" 52.3486 13.372 22892.7 72.0531 1.0997 11.6895 0.624
"2050355700" 52.268 11.7769 4206 69.4542 0.8329 11.7937 0.584
"2050379560" 50.9644 13.2999 28342 313.3677 3.5592 10.5862 0.59
"2050379690" 51.1651 11.5165 23580.2 289.3485 3.5662 10.4727 0.594
"2050420770" 50.23 15.591 13699.8 381.9444 3.9293 10.3586 0.549
"2050420830" 50.1689 14.2912 1507.8 288.2844 2.776 10.5741 0.527
"2050429790" 49.7717 13.357 8870.4 486.1048 4.5712 9.9 0.623
"2050429890" 49.2779 14.5374 17717.4 553.6573 4.4742 10.0266 0.619
"2050024180" 53.7115 9.7479 917.5 13.7894 0.5651 12.1936 0.637
"2050024230" 55.1326 10.4263 76316.8 30.0356 1.1144 11.6237 0.556
"2050026030" 53.5607 14.4287 425 19.5688 1.2151 11.4837 0.623
"2050026060" 53.0414 14.6029 10644.2 51.4216 1.3528 11.5426 0.602
"2050362370" 52.6013 15.0243 2179.9 56.3783 1.372 11.3977 0.63
"2050362600" 51.0018 16.7513 52608.6 232.6033 2.4595 11.0111 0.582
"2050358250" 53.1325 16.8844 17158.1 103.7392 1.3282 11.4078 0.586
"2050358340" 52.6588 15.442 138.7 32.5888 0.8366 11.9701 0.642
"2050362090" 52.5134 16.9457 9287.6 88.107 0.9382 11.6919 0.553
"2050362210" 52.1809 16.2834 5666.4 85.0627 0.991 11.7016 0.587
"2050374390" 51.5417 18.1636 4837 154.4706 0.8697 11.5971 0.553
"2050374110" 51.5807 18.8049 16269.1 173.2467 0.9356 11.6532 0.546
"2050026070" 54.1612 16.6884 19259.2 77.1152 1.774 11.0745 0.577
"2050026550" 53.3284 18.7539 25646 105.6286 1.2897 11.4969 0.548
"2050368000" 52.0625 20.0393 7147.4 126.9215 0.7856 11.7631 0.528
"2050367910" 52.4207 20.421 459.8 96.1217 0.8068 12.0992 0.546
"2050366520" 50.5638 21.2977 84670.6 286.9796 3.1086 10.7738 0.557
"2050366370" 52.4789 20.5949 101.7 104.9438 0.7575 11.7256 0.492
"2050366130" 52.3579 21.2797 1373.9 109.4513 0.5761 12.2499 0.522
"2050366020" 52.9527 20.2884 5918.5 135.6426 0.9093 11.602 0.518
"2050364780" 51.6348 23.5089 38675.7 175.3027 0.9345 11.7143 0.531
"2050364630" 53.3313 22.2629 28644.8 136.9348 1.1061 11.5644 0.559
"2050026560" 54.3532 20.8588 26005.9 74.5377 1.2813 11.533 0.559
"2050026920" 54.4076 24.9254 92522.8 140.5176 1.2985 11.3855 0.537
"2050026930" 56.4453 22.9675 43642.5 63.8444 0.9983 11.6276 0.559
"2050027320" 55.8689 29.0239 85615 159.5271 1.3149 11.4659 0.508
"2050027330" 57.083 24.1285 29.8 3.6775 0.7155 11.7057 NA
"2050027350" 57.3858 25.9073 9160.9 111.7472 1.7168 10.9528 0.554
"2050027360" 57.7281 24.9542 5852.6 52.7882 1.104 11.5527 0.569
"2050027530" 58.5473 25.2306 6886.5 51.284 0.8609 11.7501 0.556
"2050027540" 59.0979 25.0498 15244.5 43.5135 0.8116 11.8112 0.518
"2050028110" 57.8782 27.9934 56229.2 84.6736 1.1861 12.6419 0.514
"2050028120" 59.692 28.1117 193.5 15.7259 1.3206 11.8216 0.573
"2050028140" 59.0743 29.7039 13363.6 69.2574 1.078 11.6841 0.546
"2050028150" 59.6769 28.8723 1645.8 68.3821 1.5359 11.3944 0.555
"2050028220" 59.82 29.666 1661.3 54.8462 1.2384 11.2753 0.521
"2050028310" 59.7857 30.8871 9272.3 43.0549 0.9047 14.3045 0.428
"2050229800" 61.0216 31.7759 7782.3 31.4582 0.4232 30.0543 -0.384
"2050229790" 62.3353 29.2389 94629.6 110.8545 1.7633 14.4981 0.367
"2050223770" 61.5835 34.472 84913 107.5743 1.1174 16.0805 0.38
"2050223910" 59.4468 32.5219 21577 57.8433 1.0612 12.3928 0.481
"2050257210" 57.9743 30.1981 11910.1 68.5559 0.9094 12.2796 0.506
"2050257220" 58.4253 31.2867 0.5 15.2 0 47.1488 NA
"2050257310" 57.1755 31.2885 32016.9 116.3495 1.267 11.8026 0.517
"2050257320" 58.2038 33.5917 23231.6 154.5884 1.402 11.4453 0.513
"2050028320" 60.647 28.388 9293.4 44.9861 1.9515 11.1791 0.463
"2050028660" 62.3514 25.9073 26797.7 125.0319 1.9121 13.8455 0.497
"2050028670" 60.5654 23.7889 28341.6 53.8513 1.9858 11.3618 0.422
"2050029320" 61.6482 23.7756 24567.2 118.5353 1.646 12.76 0.543
"2050029330" 62.2694 21.8746 8998.1 62.3634 0.9432 11.7668 0.558
"2050029510" 62.6654 22.4604 4437 86.8608 1.0289 11.5275 0.533
"2050029520" 63.2731 22.3286 864.9 19.892 1.1993 11.3168 0.482
"2050029570" 62.8195 23.2258 4987.3 94.3761 0.9393 11.8466 0.535
"2050029580" 63.4224 23.8333 10738.4 97.2093 0.831 12.9171 0.519
"2050029750" 63.8575 24.8304 4641.3 106.7043 0.7132 13.087 0.5
"2050029760" 64.3385 25.5394 11497.5 86.0104 0.669 12.8104 0.475
"2050029940" 64.5883 28.4667 25804 185.4264 1.4085 12.8942 0.411
"2050029950" 65.5947 27.0981 21435.1 165.835 1.3005 12.0173 0.387
"2050030060" 67.3096 26.8138 53537.6 237.2722 1.9454 11.5767 0.345
"2050030070" 65.987 24.3733 295 41.2816 1.2365 11.3344 0.396
"2050030090" 65.8521 24.2937 141.5 13.3992 1.0427 11.414 0.235
"2050030100" 67.8164 22.1108 40545.4 404.2089 3.4875 11.0163 0.296
"2050030110" 66.0685 23.3922 2092.7 73.8171 2.0974 11.2977 0.353
"2050030160" 67.168 21.1414 17094.7 411.6319 4.2021 10.6454 0.317
"2050030170" 66.294 21.6538 6621.3 196.9553 2.4388 11.0474 0.368
"2050030260" 67.0398 18.7101 24955.2 607.1837 6.0179 11.1051 0.258
"2050030270" 65.8605 19.5374 21160.1 379.9441 3.6527 10.9407 0.35
"2050030480" 65.6823 18.3693 12531.2 467.0136 3.8462 12.0575 0.322
"2050030490" 64.3213 20.4459 5356.1 147.5984 2.2604 11.3823 0.367
"2050030650" 65.3684 17.1117 27547 528.7034 4.782 10.7915 0.326
"2050030660" 63.7822 18.443 15556.3 259.8075 4.234 10.4082 0.432
"2050031060" 64.3365 15.8457 31436 468.067 4.6409 11.0428 0.385
"2050031070" 62.5845 14.9604 72159.3 421.1415 4.083 11.0094 0.458
"2050031490" 61.0667 14.3501 28435.4 402.0719 3.3731 10.9644 0.518
"2050031500" 59.9938 18.1459 7384.6 24.8535 1.5541 11.2687 0.503
"2050031740" 59.6571 16.1888 22699.8 89.217 2.0603 11.6395 0.596
"2050031750" 58.9781 16.936 8852.7 46.6306 2.3935 11.2697 0.522
"2050031960" 58.2615 15.0484 15124.1 142.3172 2.2491 14.5825 0.595
"2050031970" 57.1585 15.6249 27169.3 111.6968 2.0897 11.206 0.574
"2050032670" 56.3514 14.0031 4578.6 105.6131 1.6381 11.3592 0.647
"2050032680" 55.8602 13.3674 7910.2 67.6206 1.4539 11.2938 0.518
"2050033010" 57.0681 13.9511 6274.9 181.3353 2.0396 11.8486 0.677
"2050033020" 57.4179 12.9093 13812.3 140.0748 3.0144 10.762 0.649
"2050033320" 59.7042 12.9618 49858.8 250.4326 3.2111 13.7865 0.552
"2050033330" 58.5669 11.6444 6208.2 89.4024 3.9119 10.2937 0.606
"2050033480" 59.1789 11.1591 223.9 41.4759 3.6768 10.1747 0.551
"2050033490" 61.3619 10.4745 41121.6 750.9962 7.3721 10.023 0.398
"2050033500" 59.7141 10.6637 3247.6 180.7712 5.7443 9.8658 0.545
"2050033670" 60.6365 9.309 17189.2 761.3998 8.3303 10.0978 0.408
"2050033680" 59.8553 9.151 7741.9 652.6666 7.0556 9.8432 0.417
"2050033770" 59.7051 8.415 11109.3 811.1471 10.1108 9.7698 0.378
"2050033780" 61.3171 8.1051 108812.4 582.944 12.7819 9.2662 0.351
"2050036710" 64.6741 12.9216 6557.4 489.3614 8.7049 9.9006 0.287
"2050036720" 66.7502 14.8259 45412.9 458.8559 13.9537 9.2674 0.258
"2050037990" 69.7328 24.517 74795.9 388.8315 7.7992 9.9222 0.204
"2050039390" 68.9547 27.6185 17831.6 215.4545 2.9134 12.2904 0.288
"2050039400" 69.3826 31.7939 9070 169.9339 4.9262 10.4502 0.227
"2050039590" 68.4675 30.8403 26402.6 205.7655 3.9975 10.8851 0.304
"2050039600" 68.2616 36.7493 34543.5 215.8021 2.6892 11.5264 0.219
"2050040130" 67.2882 38.2827 14246.3 209.9947 1.8541 11.5223 0.256
"2050040140" 66.5259 38.9477 12523 164.2554 1.0201 12.8515 0.219
"2050040470" 66.9368 36.2248 10012.2 159.2905 1.1216 12.2193 0.296
"2050040480" 67.1296 34.2829 11886 159.6466 2.6042 12.7486 0.262
"2050040730" 67.7088 32.2386 12478.1 264.8619 4.6391 12.4039 0.286
"2050040740" 67.0954 31.968 1845.7 186.5311 4.7753 10.038 0.339
"2050040810" 66.6608 31.2584 10343.8 151.811 3.1611 13.0442 0.367
"2050040820" 65.8075 33.4943 13935.4 71.4061 0.8991 13.7968 0.34
"2050041120" 65.2878 31.2016 41491.9 178.3661 1.6069 13.5083 0.377
"2050041130" 64.7277 34.4499 1647.9 48.2988 0.7587 12.1897 0.37
"2050041180" 63.5163 34.4163 31323.9 144.5745 0.978 14.4876 0.396
"2050041190" 63.8469 35.9797 10087.8 89.9515 0.9976 12.6337 0.396
"2050041390" 63.7088 37.7463 1047.7 38.9854 0.879 11.9986 0.427
"2050041420" 62.1706 39.2215 63771.5 130.3808 1.0149 12.6934 0.488
"2050041430" 64.5007 38.4787 12788.4 78.4947 1.0813 12.8229 0.391
"2050041840" 64.3509 41.3164 4903.8 53.6982 0.914 12.8677 0.411
"2050172450" 63.5155 45.0093 41003.5 125.4332 1.5496 11.3885 0.454
"2050172440" 63.2706 41.8203 27230.3 77.4628 1.1056 12.1545 0.469
"2050191090" 62.0833 45.2342 24363.9 101.3722 1.4205 11.8506 0.469
"2050191190" 61.2481 42.9281 43456.8 138.9952 1.6633 11.1032 0.543
"2050214900" 61.7959 48.5986 23971.3 126.1257 1.4879 11.7786 0.506
"2050214970" 60.0435 44.2464 85820.5 154.393 1.5829 11.1391 0.532
"2050200360" 63.3082 51.5164 27018.5 158.7704 1.0477 11.8919 0.421
"2050200420" 61.5429 52.5654 68897.9 155.9031 1.5551 11.3448 0.524
"2050041850" 65.4116 42.3054 34207.7 70.6544 1.0997 12.9414 0.366
"2050042370" 64.4355 47.6903 76753 127.2536 1.3859 11.4253 0.386
"2050042380" 67.2664 47.7754 60914.4 55.1237 1.1558 12.2957 0.234
"2050043720" 67.5322 52.8248 12332.1 31.6606 0.9579 13.1679 0.242
"2050135680" 67.0341 50.4976 12235.6 80.0123 1.3069 11.8691 0.296
"2050135690" 66.4884 53.2197 20152.5 74.4882 1.3908 11.6202 0.319
"2050154540" 65.0854 52.5695 4469.6 108.4107 1.7102 11.3791 0.39
"2050154530" 65.5822 50.583 25106.7 140.0762 1.5131 11.26 0.341
"2050156810" 66.3639 55.1924 24181.3 92.8101 1.4024 11.6183 0.308
"2050156850" 63.9787 53.8197 29905.4 137.4902 1.3913 11.5309 0.404
"2050148850" 66.6312 60.4369 91134.6 183.0173 2.4611 11.4839 0.257
"2050148900" 63.6429 57.172 93177.9 202.3924 2.3487 11.2562 0.382
"2050043730" 68.4958 61.3191 75597.5 106.5623 1.6225 11.7168 0.208
"2050044800" 35.0525 33.2307 9452.7 295.7297 7.3693 9.7756 0.335
"2050045150" 35.2323 24.8465 21105.3 321.4832 12.755 8.8098 0.184
"2050046500" 37.5888 14.1551 26322.7 421.7074 8.8027 9.352 0.455
"2050047500" 40.0864 9.0325 33396.8 398.2007 10.9366 9.2381 0.536
"2050048590" 39.6147 2.9562 5270 137.4594 6.1402 10.0218 0.332
"2050048790" 52.1874 -3.0404 72491.2 151.8682 4.8037 10.0826 0.664
"2050050790" 56.6805 -4.0529 76262.8 247.282 7.5318 9.6728 0.552
"2050052960" 52.8351 -0.6329 78341.5 97.8688 2.2985 10.8953 0.577
"2050053980" 54.2266 -4.5403 610.2 134.028 6.6734 9.6316 0.247
"2050054000" 58.1289 -6.6658 3614.1 76.9678 5.7902 10.0195 0.329
"2050054130" 59.0865 -4.4067 1.3 3.6693 3.0987 9.9508 NA
"2050054140" 58.9865 -3.0871 1254.1 49.7268 4.1725 10.0936 0.165
"2050054200" 53.4264 -7.9094 85561.3 110.1402 3.5774 10.6826 0.674
"2050056060" 57.5966 -13.6883 0.3 0 NA NA NA
"2050056710" 55.1249 14.9109 610.9 67.1584 1.7293 10.8609 0.376
"2050056770" 57.4865 18.5134 3306.2 26.2955 0.7946 11.7674 0.362
"2050056940" 60.2163 19.9915 1442.6 14.8441 2.2906 10.6998 0.358
