"P_Mean" "P_SD" "ET_Mean" "ET_SD"
892.930142857143 443.533014373011 749.486 122.674945193734
930.885571428571 460.862643574293 783.811625 144.217804530843
993.656285714286 512.776219821316 791.737125 163.5287425382
1021.70728571429 544.712874559529 823.0775 174.525064198322
1024.14 491.827581388708 809.852625 150.597332032844
947.058285714286 438.993371666632 815.229625 147.24603663736
401.356428571429 248.126820805314 292.017833333333 377.181129474642
594.03325 303.555448938493 240.268833333333 188.589424787729
200.176 53.1897279619539 157.978 57.8846231518231
197.035571428571 64.8822618257028 399.264666666667 540.465454865588
199.033571428571 33.7765887850206 151.8375 46.7112319683393
201.754857142857 63.547877946287 404.9175 530.500272467696
187.315 34.6252893610051 124.28025 37.2766817489739
192.984142857143 47.1974214600352 168.561375 237.070636903216
209.148285714286 59.6408463323425 156.479625 56.8153423668982
191.472714285714 54.5899035070109 104.42025 78.2338735217315
179.462142857143 40.6878717286801 73.328875 54.373110196224
209.669571428571 51.3184487744812 154.945 70.0799677592881
211.149571428571 53.0894015470042 157.870125 65.1212447262522
246.220285714286 38.7990746827562 190.717625 76.4994863940509
227.889142857143 39.0430442222793 181.096625 72.446570369258
186.229428571429 33.9269592352804 141.009875 49.0939309936647
192.151857142857 31.0012280478724 153.199625 65.3770782175822
207.729142857143 42.6009438175125 178.15875 64.7961937390726
238.982 32.7054136242509 167.4165 69.027279325951
226.879142857143 34.0069957578759 181.20625 65.8267645257502
238.053142857143 26.4784515246428 172.1 58.3572223024464
255.804571428571 31.7496121176157 182.00575 69.227675435582
249.728 37.1958023617361 189.78625 61.5788005700246
244.976142857143 28.6636052479363 209.7215 64.483334715258
242.370285714286 33.9542456535963 207.264125 68.3826385306294
255.434714285714 29.9023789282965 219.80725 65.8476457562672
268.791714285714 27.5578363127096 230.0605 68.6064879501723
307.651428571429 38.0468268622459 219.825375 79.1347844231374
333.714428571429 36.06783148854 248.360875 86.4512848560845
232.882 29.7470722761081 200.908625 65.3583546193872
285.485571428571 26.4948740505098 218.108375 74.4362453415913
327.301428571429 27.6579274461961 256.34975 77.7199805524386
251.827 29.3224899579373 209.739875 66.2073733753867
291.683714285714 28.9149479319047 243.12325 73.2510648713431
285.285 32.3270586712329 236.095375 66.1903913094373
269.330714285714 24.9124441575844 223.03475 73.7453186887141
330.544571428571 23.7729579063912 258.120375 80.2572965190927
412.865428571429 62.634776378242 353.0695 73.5173689603834
396.272571428571 61.6462608216079 335.237875 71.1064132418799
385.925428571429 45.5812702940478 304.52475 88.1471959034594
371.990571428571 51.9731792782173 305.50075 95.8120095987823
303.023 33.726694827688 260.2755 72.4823840017106
409.361714285714 20.5590868126828 311.701875 85.3348371457779
414.074428571429 34.4693544174007 298.258375 77.4401393315923
277.693571428571 32.1892033496592 236.3 66.8332966160688
480.478428571429 32.1751130474944 350.218125 88.6229379537463
309.965857142857 28.0824122683491 254.57225 69.2615435654695
542.583857142857 39.4350624209327 347.04825 73.659846795446
240.102 25.7755241718444 195.94175 69.2489465742466
336.464285714286 38.1653904242849 251.22225 78.908198219287
332.236428571429 51.228603015819 237.69725 70.4794763069363
448.475571428571 38.1876054449483 303.516125 72.8765287326791
270.718285714286 28.9660011491305 250.40725 84.6784510634199
217.996285714286 52.0359211209407 184.228125 62.764911854674
304.423 38.2558534431878 227.762125 81.6665077835068
622.897 46.2127953277012 447.744625 93.1289849493509
369.534857142857 68.5320459600922 222.292875 70.2604982444159
243.299714285714 58.0337267391824 265.795375 74.9239078950628
553.100142857143 53.3895305948915 299.334125 87.9547911509698
224.826714285714 47.6882269248721 232.43975 66.5697884967348
762.84 88.976948608427 514.856875 88.5994818485937
292.261714285714 36.7464485617966 240.97 80.3177651990606
237.095 50.1577798186217 162.97 73.9831444509974
395.913 57.1749763241461 247.530375 72.2425099289835
302.063 35.1370957536334 221.57625 86.7129196515721
311.383 40.3151340607139 246.2665 86.9728298936759
422.663714285714 31.1021256707334 287.31225 76.4609146796117
387.397428571429 35.4623015555822 275.837625 77.0590123494187
309.864428571429 36.5224401469249 266.4905 78.2747609331568
287.562428571429 33.2532840376062 216.23825 88.3472620203931
226.046 24.4387165102152 163.039875 57.1827294642547
298.919142857143 43.2339716713164 234.684125 83.7579025532815
397.756714285714 31.8266674541664 250.497875 77.9322829172637
390.351142857143 53.9844530966357 250.178625 75.8675335774467
228.937714285714 30.6500299821185 237.064875 79.7155062643532
243.281142857143 33.7533166589032 236.628625 84.2702889481857
302.293285714286 49.2739163240021 228.1065 74.9851666264735
275.854714285714 40.4496151515037 207.728125 92.7737264692011
257.497142857143 33.9175725911538 278.533125 89.8640930873434
417.265714285714 42.9386307253903 283.262875 76.1782526886541
295.164 35.5785556058702 249.30625 86.4466601664204
274.020857142857 27.1644843096556 228.91775 84.4403733492288
354.035285714286 58.7866357622044 225.4375 64.4413631185082
295.048 39.912976720193 230.640875 81.9542444127689
395.760428571429 94.5879361896592 415.968 86.2790403367386
336.976285714286 41.5186659616864 272.426875 81.3886348040551
277.295142857143 33.0924135587427 234.35975 79.3361337830554
290.617285714286 29.4811191370244 248.25725 86.3746032974144
338.701857142857 58.6734318280105 229.482875 72.9421284765973
269.496428571429 35.7785117859735 271.928375 87.1549170794454
261.709714285714 40.5355238554789 245.91925 123.361021436792
390.530857142857 51.8140577913902 232.3775 76.0824874593359
253.804142857143 36.0833004977306 218.25525 113.031726882007
258.761714285714 33.1919109709694 259.63175 87.7253111328603
543.891571428571 54.4443239400189 281.5775 82.4439825734506
348.537714285714 51.6953170274777 349.83 68.6023798608432
314.467714285714 66.6749349698828 217.2385 76.1766492118343
208.322714285714 52.4883375513529 194.607375 71.7332644612516
353.474 59.1131886919775 245.3855 80.694211040375
297.195428571429 44.300094954214 222.8545 80.540271287989
273.627142857143 37.5569792467773 209.204875 86.4292967400646
291.380571428571 41.9781752892982 237.02325 85.651778987029
298.462285714286 69.1902905464687 329.53175 90.959870619254
291.967714285714 43.387445679268 217.069125 85.0386330867792
423.976 44.0250630474657 270.46825 78.9473284714924
322.410142857143 50.3083762887407 244.109125 76.2137570117055
299.525428571429 49.5463768330815 214.35075 77.468891438988
263.166 26.3231388642515 238.621 84.5205597439379
250.428857142857 44.2378094711924 185.125625 86.977310822893
392.006714285714 50.1298387247698 261.237 73.8227841600603
461.133142857143 31.4064688476147 256.57475 76.5385956434493
285.124142857143 36.9804169727194 233.193625 79.1273628217509
278.260428571429 26.8992309546645 234.32825 86.910349933957
324.547714285714 62.6235753443123 211.827 75.4411397202197
713.574 125.419627322308 333.76775 88.3217234510126
257.887285714286 33.111683208571 244.17025 88.096974207404
212.439714285714 55.631630684094 164.965875 84.6127502827483
283.828285714286 45.9212308949223 235.26875 98.0595901534951
262.761571428571 40.9506913204044 197.277375 95.0275396848386
313.684 44.8006793884498 240.063 78.4108679311375
372.544428571429 46.4187008609574 260.7895 75.3207095008689
308.076714285714 58.942636251173 217.16425 73.5702021468514
215.503142857143 44.2772481884642 132.192 56.3855271552145
465.607142857143 42.4303630647856 262.608125 70.4123387897269
453.420857142857 36.6028653406104 286.437125 81.4217042921559
596.611285714286 63.864767555396 345.297875 68.2077808746135
385.009428571429 37.7505105213035 250.18 77.1057287421443
595.785 63.6101297331382 344.724375 71.8367186828923
294.292857142857 76.1600342511928 322.579625 80.1265559045501
263.954285714286 42.1916857477643 271.712 85.7645832014258
261.312857142857 38.462296635487 266.127125 83.0325601030575
422.197428571429 54.7246698447697 261.278 73.1009554285813
337.159 55.9990339708344 219.330375 62.6791357788391
478.268 37.729816900342 263.2885 76.9073002330914
244.681428571429 44.6311063491863 179.376375 97.3677204708852
268.185857142857 48.0144422836455 276.101125 88.1952911399915
252.113142857143 45.995765806679 182.378875 97.2431247006881
323.895 63.8976850650058 214.584625 68.1544490654184
276.917142857143 53.7834874765746 280.19975 81.2970553582882
286.939142857143 36.1770049314412 249.6565 86.2344818934315
456.403428571429 37.6540609932808 300.325125 83.151381095716
477.737857142857 38.9771765542716 322.77525 83.7211033606735
229.503142857143 39.8173935587141 190.39325 98.4734214913562
326.570571428571 49.9189667356245 240.771625 74.1123403006496
282.779428571429 44.5348339612082 259.697125 96.4150205316838
252.910428571429 40.8981765235613 192.921 94.3925989547304
255.114428571429 104.660431970663 269.298375 36.0770744297638
567.218571428571 202.310983969282 453.0735 64.5086450662678
583.132714285714 195.111543375163 514.7195 65.0502948230938
678.590571428571 216.744733865175 648.025375 81.022880211064
504.261857142857 168.94346728756 396.410875 54.5647572560413
670.165571428571 253.214262892685 617.764125 49.877768378414
490.051285714286 168.009277109643 374.37125 57.3323559774807
630.742 222.469530480768 591.803625 64.7657624188616
552.247857142857 187.189687348982 468.106375 68.3384452871724
801.459 323.579377276014 616.807875 131.672216369109
792.031 286.138817262997 491.69475 98.1976391173143
1121.73071428571 470.272098521595 622.8865 111.536669798386
884.548857142857 354.545674566963 645.029125 124.751579389301
934.058285714286 293.887472177541 581.929625 61.4275488172565
660.393142857143 233.467877652315 542.066875 49.538036074566
653.529142857143 201.342145798662 510.274 50.6779157621937
552.407 176.152597409178 492.26225 147.238535206117
631.156857142857 179.458744677274 487.638375 45.6584257595385
588.908571428571 191.86250511921 463.526625 58.9245688412312
607.273 183.298118204561 461.005625 47.8133619666466
640.397285714286 188.49318453613 454.513 148.049395794589
599.622 203.143365871659 445.82875 54.5397243818013
595.987857142857 152.60472189443 418.421375 40.1849171347285
512.394142857143 136.149552284034 358.025625 36.6607276715931
518.655333333333 138.904095023389 356.197125 41.5306049401695
581.371 209.594174354155 424.2815 51.4246907289818
503.430833333333 167.656538411619 382.903125 37.5511315919945
521.751 156.887995045298 390.5245 50.8928619244108
562.005666666667 197.489019728862 408.34575 50.0243788702783
530.156 177.939126368542 406.824125 43.8402205365852
579.579166666667 208.225589988759 430.734625 57.8334131473135
493.484 216.238808755505 433.120125 48.7674249340318
489.38125 213.630468971345 422.4785 53.1773821093141
494.451 217.541674762944 432.207375 57.4049519365645
509.556 227.962242468645 423.442625 56.7863797174174
506.9075 218.157249121668 423.49925 54.0013826826949
502.43125 234.575122986752 417.488125 54.4472126124732
502.702 234.255995107916 422.298125 59.684852432081
513.130714285714 179.383253397778 409.285375 68.9832399374504
530.353428571429 153.195127657352 424.471 56.3780430765636
584.349285714286 189.055119111433 440.30075 66.026971484062
573.261428571429 199.198741639982 428.507 56.4519903331267
537.871428571429 163.877545892105 470.5965 55.9916425676955
582.199666666667 208.70656352752 465.079 57.5284792031614
569.512857142857 138.616791994367 485.73425 71.4996560965755
560.843833333333 184.054214064679 462.328375 53.4772474821569
572.178833333333 163.34259945699 471.390875 51.9331014766319
547.999166666667 174.0452684636 465.483 50.9636504663583
581.363833333333 161.766177807868 476.605375 55.0101841920138
526.515 220.112914400768 463.09475 51.9576287915726
537.86125 188.986463859849 484.117125 43.2585484844573
537.606 189.57106686236 475.0115 42.6669117634329
549.49125 177.51536231244 484.2045 44.8020213861575
541.26675 176.454781143074 496.898125 47.4715651926423
559.73675 203.5101204058 474.2855 44.5889665372179
542.27575 226.192408725219 466.889 53.4640377984518
567.5715 188.249527918841 479.87225 45.419638589963
561.49725 206.706082655825 469.21875 52.8472964405127
557.94375 219.815994097146 459.216375 56.2072282259078
543.3665 238.957793167887 453.949 56.0744734692814
569.45 175.164804280616 480.978875 36.4221905179384
620.147333333333 157.724885783654 478.7565 49.9321325143296
612.566833333333 144.91744035473 469.5965 58.9454393655692
605.947166666667 153.32193798073 479.731125 59.3751430156172
463.238428571429 161.786898145737 369.813 171.559730090052
559.880142857143 150.58695220639 450.936125 58.8190837215209
499.977 166.441843843428 402.554 87.5987171758647
545.143571428571 157.998193070741 414.171375 83.8071797144876
527.557 158.459482773989 410.60125 96.5733750438347
635.429833333333 167.842497225722 479.693 63.0147106339918
502.706857142857 155.371682230524 374.784125 164.637554670371
532.171571428571 146.079489254831 429.929125 67.4980059418425
485.278142857143 156.27041068335 392.015875 115.876368288963
611.629142857143 151.683749362974 475.91025 55.3978068074128
671.502 162.861475159106 514.246625 55.9724871290415
558.596142857143 142.516914175626 456.105 45.1111864967311
648.968285714286 143.863729278456 500.644375 53.1000475004832
585.080857142857 145.904911974007 479.162875 67.6289098250519
657.488714285714 139.484679157144 535.493875 55.3385834824066
692.418571428571 137.924599230711 527.695875 50.7442272872702
688.965857142857 140.911102332202 563.68725 51.1629647799209
729.041571428571 158.535116336894 548.244125 62.3456871356048
710.470571428571 139.747883349334 541.946625 46.7581763940429
745.912142857143 175.416289823597 605.885 74.599923353082
678.797857142857 140.351392977802 512.387875 37.5943620295745
955.516571428571 279.526360738933 621.06025 69.0583207415504
686.684142857143 147.72245995721 518.69525 39.0531276038534
659.189 124.921418964083 500.945125 49.2527862980867
691.619 128.862017776121 519.288375 34.8581336519388
974.246 251.623103505355 555.446875 71.7680824510202
623.888857142857 118.85411174549 473.60775 54.7211834321434
699.748142857143 147.048555267105 538.699625 66.4096369511394
669.393142857143 136.880407874208 513.94375 44.472992076251
652.731857142857 136.600530204472 481.929 37.8095436176031
649.464857142857 143.099467978779 495.237625 37.4011451159205
725.029285714286 157.962116594153 521.57025 39.0849921425822
743.049142857143 194.537185590509 538.84425 68.6182158067375
740.813 185.042579701718 538.97675 64.948597903595
665.202428571429 143.702363121206 506.053625 37.337834920541
744.441285714286 177.471117034777 512.311125 51.4310779099772
795.277 156.110407809131 532.896 49.2783508188796
666.776571428571 155.022972074955 497.613625 37.3877921746715
909.762714285714 225.902460921902 526.050125 77.2987173437059
676.6955 159.690689633115 488.088875 52.0566950776816
1041.44085714286 325.819898294763 504.735875 97.0114428912347
846.977666666667 253.848499646279 523.072375 80.4854571725095
574.055285714286 156.662924168116 527.77825 89.0254903925997
635.055428571429 170.355460232281 464.745 197.972028149
643.552142857143 168.523498873232 545.38775 55.5055138721757
630.204428571429 160.340358866025 593.974875 93.2967832372087
644.020428571429 138.254590196079 590.514125 60.273512648444
545.425428571429 126.488932615805 515.708125 131.231508437175
653.922428571429 144.057065343168 569.634375 70.5813653005978
717.056142857143 196.480346353377 618.666875 82.8104084114301
1002.29828571429 365.735897491489 638.10425 84.1072771809058
1064.96657142857 411.923034350212 607.36925 83.1176599350068
1050.66214285714 281.233808062158 572.925625 88.3353493033993
918.991285714286 220.253291629368 560.167375 64.2273716126377
808.733 197.056201561044 329.052375 308.303045986036
862.814428571429 249.53582300868 496.89725 70.5295714510689
749.534571428571 172.008938143591 417.141125 218.963692281514
890.516 284.184305768868 549.1535 72.7376844617502
697.663428571429 155.507782898324 480.04625 82.126310586194
717.665428571429 168.014984197697 578.613125 55.070728837527
681.339285714286 188.460984619907 562.09175 73.2068966203712
749.766 212.221900845946 644.501375 78.3464836259648
729.874571428571 225.884325708873 534.9605 106.481384874809
919.077714285714 264.775660245118 577.483 65.1938496244634
754.856 223.806940829219 561.23075 77.4043510843267
693.144571428571 216.332831855498 500.02075 60.3944827914178
604.203 244.456695365457 477.652 101.425232663559
468.814571428571 158.654667547536 410.036875 69.8714906636002
507.255142857143 238.949915728121 485.355625 142.038442330576
451.691714285714 196.486916423388 377.55625 87.8024538328595
442.746714285714 151.638748305212 421.397 78.9278923919078
502.849571428571 189.322677299769 558.570875 67.9373744192557
465.751571428571 158.155173697498 432.37 62.109431163299
515.083285714286 189.461438633929 428.020375 102.300017711125
457.369 154.224424388616 421.8595 54.4931658152784
493.653714285714 196.94170434904 554.62525 70.773013540776
535.863142857143 173.58504364473 467.594125 58.961345840032
668.917857142857 308.678658613575 650.82825 64.912678727987
601.383 201.83419514377 485.766875 71.3618217465203
901.721714285714 412.079206554482 714.789 114.921877264514
1100.18042857143 419.297099279201 503.239 196.050225451104
997.141142857143 318.699179659769 668.27425 87.8098732274127
817.451857142857 248.968295704111 636.917875 82.1221719746822
807.094142857143 196.889472645973 616.50475 59.7539658904985
766.515428571429 228.660234387076 578.478375 83.7494422496353
819.901428571429 223.394028819675 664.30075 67.5938888821636
730.89 221.160068610196 532.4625 75.8850086079495
743.482 211.961112911465 573.43775 65.4642241506218
692.471714285714 225.3462530335 558.390875 73.0427027027683
685.025285714286 224.408668958156 555.831 77.7744810222847
700.988857142857 215.876304868034 545.389125 68.7552014041483
679.096142857143 203.504560609362 539.206 70.8829335070963
703.959 191.454051129768 546.9455 59.7477275240299
765.709714285714 198.670858519574 607.960125 61.3378741409009
741.307285714286 168.993491306336 569.451125 54.41636772526
686.330428571429 172.967886091472 538.696375 49.8983994674249
847.520142857143 183.633984616527 622.04825 77.5952245617326
847.054 191.213937078342 605.82625 76.8680997976404
725.663142857143 259.663892464489 572.93875 73.1149595475704
684.158 189.78320609369 519.6625 56.0668329610806
702.361833333333 245.906794217172 512.069625 72.5306256456786
630.431 294.256419812154 487.262875 84.3322899122233
738.822833333333 254.193864758705 536.443625 72.7997879430536
704.4025 249.14491709184 509.677625 63.458686031459
706.859333333333 224.503813329455 499.806625 63.5538028174048
706.83 221.69054796044 443.011375 89.514461972733
862.894714285714 257.026040790756 548.174125 85.8647295716391
797.338857142857 213.832384259594 522.66375 69.6873621392615
1084.83528571429 373.136133446277 543.2095 110.483054566235
1095.96314285714 370.257694774612 529.95175 100.628844248484
595.50875 290.623124404987 491.08725 65.1057002984926
546.02775 233.514921025581 478.317875 48.9265336001336
558.70575 200.231035323989 465.56075 43.0581741227576
584.74525 241.386938318784 462.30925 45.0106818266509
710.778166666667 214.090189924169 476.01975 57.183775043401
640.653 261.029619606665 458.61425 53.4049128846241
673.127666666667 169.580784290752 475.240375 56.3368655422451
690.098 185.498804222561 400.782875 54.6570796445242
729.871166666667 208.191742611869 489.2215 61.6879930271223
735.647 186.518846753887 503.264 60.8608822127505
550.696 302.082076652467 467.40725 82.5847506085199
570.37425 286.076429128505 442.6725 70.7109614153684
520.728 205.734969719135 437.190833333333 60.3598496234597
543.553 198.612593398975 471.907125 40.2952905026931
552.51725 186.264098642 479.525125 39.8492043743392
703.188666666667 218.166372806321 475.922625 46.9967434948955
538.5415 196.065339076034 466.789875 37.9120580307242
554.7045 183.916445850645 481.852 43.5163342961172
540.8255 191.947666349451 449.37725 35.8376762350542
551.85575 190.574989575189 459.731 39.3232136929684
550.0965 167.106618796703 432.33 70.1498546256512
550.16825 165.351568306997 453.363875 43.8807724877879
523.618 227.311053918047 481.4195 56.1648024732318
523.603 192.109721220279 449.567375 41.7110421589073
552.3595 170.905449034449 441.68625 46.9159431102964
561.82875 179.661498274533 436.880875 41.0282749591669
737.743833333333 240.312620285674 479.508375 51.6523805977103
564.81 177.776425941874 433.494125 44.7837545080723
578.44325 169.538100098228 444.0015 42.3511405041234
548.19825 176.706884671339 449.89325 49.1848348920391
633.865 161.866699960183 466.8505 50.8312128519476
560.16675 175.025826729229 457.615875 46.7931788693227
551.49275 221.481462267726 476.43425 63.0816721350753
551.67225 211.767447705221 457.194375 53.3577896092234
534.6935 252.211248888044 449.08 52.2581683512594
540.591 236.889454405777 451.38875 62.7865610250884
534.71825 231.761534705215 337.3195 184.473563361103
519.94375 230.185500260659 440.25075 68.4190942599881
506.93425 246.169423590576 445.96125 70.6085751687226
498.14575 228.17351953192 428.622375 55.3978060677948
619.0005 246.141749210694 418.894125 69.2020013406662
507.27475 232.870772901159 434.65175 70.0421614208185
171.0285 54.685517136624 357.280375 139.987547167533
451.8655 248.435007282924 421.045 68.3568753569926
NA NA 418.526 87.592243441659
NA NA 401.50425 100.885306858475
129.0735 69.9137687762575 404.43875 74.9220818140897
NA NA 342.379625 169.956112363446
NA NA 360.124125 85.2364110266055
NA NA 367.19275 88.4540672015708
399.4755 252.642888956923 403.45975 67.4950956752732
542.22025 191.891094207756 428.5185 72.1655938341019
709.76125 299.586992289246 316.3276 224.630507646001
531.08525 237.410233905189 437.471125 63.3463184011679
479.559 264.013454272063 416.651625 68.0834930527794
NA NA 364.55125 129.27005445716
NA NA 361.727625 83.0886017349423
NA NA 364.561 83.0480677783312
NA NA 379.545 73.132355161232
NA NA 377.585375 80.7681166177728
NA NA 362.225625 65.2270117993141
NA NA 342.571375 88.4986174919255
NA NA 350.160875 79.5580319235812
NA NA 355.495375 72.9280982689457
NA NA 350.749125 66.8058552255019
NA NA 342.488125 68.5900459842753
NA NA 319.417625 77.2313737783838
NA NA 307.12175 72.3628160980683
NA NA 275.854 60.1325319796673
NA NA 300.472 109.378177618494
NA NA 277.894625 133.266396635716
NA NA 263.851625 47.5632633715725
NA NA 314.769 71.8282112662865
NA NA 272.763375 54.7326994764751
NA NA 286.14825 85.9916724103478
NA NA 254.076375 54.2611013787896
NA NA 294.009875 59.4230709776154
NA NA 289.708 57.5940427375709
NA NA 338.068875 81.9320817619038
NA NA 289.725625 57.6529882162916
NA NA 334.394375 88.2857767009864
NA NA 309.27225 64.7778352453324
NA NA 336.846 73.9661752289518
NA NA 357.512875 74.6014527212775
81.6295 36.5298434228782 392.407625 91.0663576958151
247.4445 90.5952279124017 398.623 86.5750172014339
442.26125 230.003720032778 378.8165 111.634367610133
490.46175 212.148357125189 427.238875 93.6640653680367
474.3975 233.195343999403 433.04875 89.2362878890325
515.6945 262.337181161319 467.6105 87.8374510786828
511.274 287.276260931297 466.250625 73.3685807762764
538.8925 220.588939005714 453.68225 105.698445940394
530.44025 266.837781374596 447.436375 119.551237794796
463.5195 178.144946918233 396.1265 91.3030431960356
562.8685 310.025130321721 425.043625 116.7488988947
563.1725 393.625756847372 403.034625 97.1920643393974
330.4875 191.514921936908 320.754625 58.8353302773026
206.606 149.017097280815 391.22025 105.813404751342
133.0865 42.4030723474137 333.16825 72.231927831218
718.021 447.073919259444 350.46675 79.6765686810477
329.404 241.411911951337 345.846125 80.4292151174604
911.587 651.779918199387 320.878625 91.8459472827618
NA NA 284.708375 56.5233850137332
NA NA 254.875 76.0020800918351
NA NA 221.747875 52.5416077584164
NA NA 247.084125 47.8611344604292
NA NA 231.40975 62.6654449773899
NA NA 255.753125 55.3435196811373
NA NA 240.6155 46.8006558287381
NA NA 253.3515 48.1568629287961
NA NA 255.189 84.4990533167595
NA NA 270.811875 56.7305223778863
NA NA 262.211625 76.7201990816304
NA NA 261.90475 57.7524097499712
NA NA 280.458625 73.639604974764
NA NA 288.95325 71.2683984460955
NA NA 292.857375 74.9236575358783
NA NA 300.17075 67.982072543849
NA NA 299.395875 89.3097065440378
NA NA 327.164625 67.0924785180606
NA NA 334.216 66.2659233564712
NA NA 341.382875 67.0285712565651
NA NA 360.522 71.2180559128091
NA NA 322.508875 83.1211936416382
NA NA 322.028875 64.0564164075867
NA NA 333.05975 80.6204217867373
NA NA 339.124875 69.8530463052614
NA NA 353.697875 69.2673565633037
NA NA 374.16825 74.5435817199768
NA NA 362.507875 79.775231198013
154.2165 133.7994522429 389.8055 76.3776411748135
NA NA 332.92325 80.8724189373962
NA NA 363.7735 86.6985701381517
NA NA 301.525125 64.2392518045682
NA NA 311.701125 73.0597954485375
NA NA 246.823625 55.1138467458496
NA NA 243.146125 45.709773138911
NA NA 255.43825 48.2843412527735
NA NA 267.49575 53.3214685917944
NA NA 300.564375 71.9921304924315
NA NA 287.407125 71.5459929704313
NA NA 266.879625 55.9104729569323
NA NA 318.68325 81.4426624770896
NA NA 239.281875 52.2516527406072
NA NA 312.163375 77.652885103126
NA NA 201.9635 47.9045886916304
378.372857142857 146.757002090109 445.564 163.594436653573
506.459571428571 152.517694490243 518.67875 173.683493900954
532.427285714286 133.351786773074 542.80325 105.553361796297
581.732285714286 184.202972339133 624.030625 107.769272168352
534.580428571429 127.345576545159 595.647125 129.872524655566
729.214833333333 318.815084461458 497.70325 87.0146266715299
782.86775 549.869078520439 421.0625 96.2836084195317
665.4965 372.706527343342 462.585125 66.3876709862768
729.90525 422.001489223577 453.500875 141.147227783553
807.48775 567.392120728029 364.23425 106.081393017343
627.20275 496.591925922667 0 0
617.46725 343.10201735769 328.274 154.489029997972
719.58975 485.566774061938 482.27375 86.0320637250189
750.02075 298.740971368592 0 0
536.02725 212.32752906987 362.9065 208.32357251521
471.35125 207.387173482153 395.812625 127.548990211535
NA NA 224.925166666667 155.118370345252
498.435 220.681507473251 360.51425 177.206874522205
NA NA 286.810875 60.5377431700671
NA NA 233.000625 63.614672525712
NA NA 223.090625 72.9031865087185
NA NA 172.312875 109.346078890358
NA NA 215.5845 76.89493918142
NA NA 189.999125 98.2816870130189
NA NA 260.321375 80.9282145907055
NA NA 232.432375 74.8734334306664
NA NA 272.536375 85.2314430828327
NA NA 366.295125 157.956679487435
NA NA 287.38525 135.014848029763
NA NA 153.929875 120.307475640469
NA NA 50.6405 52.8307077512691
NA NA 54.5052 58.5224759532609
NA NA 95.940375 77.8902627857891
361.787714285714 147.849411351228 533.229625 198.249914762682
359.799142857143 148.731680360337 351.5265 149.485623680483
294.558142857143 117.328457310277 221.253125 73.9287391410278
304.265714285714 130.68378562101 207.682875 28.5752049783299
243.210714285714 122.572423446595 122.1435 92.625800944291
209.598285714286 147.922796578389 74.01525 42.5183803573735
249.315285714286 144.580665422126 138.87175 54.4317627801741
231.498857142857 156.027471577314 273.035625 223.146192470278
244.414142857143 154.964601707862 120.4445 51.1482282865902
257.804428571429 146.943689167945 158.87675 78.3249098230296
232.215857142857 170.702190207027 160.983 72.3654759418171
253.836142857143 144.326478948977 182.223625 36.6708902262018
317.9 156.101701474818 199.248375 34.1758982698856
277.399714285714 136.061156408573 243.0275 156.690276067151
359.421333333333 151.901850809879 228.03775 36.5515945548207
291.291857142857 123.255117211455 381.067125 162.48685005821
362.4135 131.151830682991 289.973375 40.8645665091671
425.2295 172.599623565928 285.483 46.1948376583977
442.74625 216.278860024699 330.627625 35.3471902901873
465.51 229.21381001298 395.44125 51.6851377166175
449.32375 236.75101925775 315.6555 42.2911491483232
435.6975 223.573594046122 266.2325 42.9433841803035
460.056 268.256600686731 306.41225 52.3970205198458
453.8075 258.869173664356 283.72575 37.1871154789244
530.39675 315.667177980623 342.771125 38.9060057554009
287.385142857143 117.20954514377 253.609875 63.9984340041391
306.754285714286 123.317558035767 180.21925 45.8790795142124
304.636285714286 115.781162228165 237.83225 46.5393489817258
311.000714285714 119.14000469016 206.761125 54.2857181703241
283.471714285714 124.302265228373 486.33875 253.577893087678
324.007285714286 118.073246187433 263.9295 58.1216631165056
294.319 114.972580619613 465.350625 247.315736419164
334.332428571429 116.976595563468 235.626625 46.1750007964653
325.604285714286 111.753631564727 447.622875 207.07512279187
420.6525 108.562800097916 286.01975 36.9263547415664
424.171666666667 138.66606631713 310.1375 33.3817878148293
473.16925 185.894685985327 390.722 52.6481915033311
432.31775 180.764769584443 336.26275 31.9877578535914
457.2975 209.192105272482 394.92025 49.8148999877117
486.81825 209.557236040459 424.533875 53.8260088948974
455.13975 190.041041348748 379.9485 33.8249842783196
502.00775 214.376159895599 418.9675 52.8207376185853
542.764 186.94281028343 426.0155 82.9770855081604
508.98475 222.112281181351 405.806875 56.3098264894135
507.2725 217.545533827595 414.220125 62.0099343663981
490.814 229.849757994217 402.45225 52.9969366142987
491.3785 270.0306447063 407.397875 65.0774326507332
529.0705 237.228913270846 427.46675 63.5300527169173
511.534 214.315715788647 434.712375 51.4183663710532
528.2575 242.144352000344 420.1675 55.9000728749844
540.1475 229.666621091674 409.6265 61.832880321534
565.60425 205.563198741693 418.19625 81.1674946704124
530.56875 252.35563969971 430.23 60.6204954968674
527.98625 248.146887101672 422.69 69.9630792612381
525.368333333333 200.822148460605 409.872 80.4644036471141
514.64025 266.707616398401 417.1075 60.8010311919132
484.45075 241.393879505916 408.433125 71.9578480747831
516.84725 220.48600304838 436.684 50.89879424898
517.4565 236.402169268812 445.919125 62.8751260843666
536.74525 237.527228178687 403.874625 71.3470595909029
501.7785 185.00812533643 387.821375 77.6210760516157
524.72525 252.021885154676 446.171375 68.3427145305973
515.2735 230.357668462907 439.037 61.6221835751658
