HydroSHEDS_ID CERES ERA5-Land FluxCom-RS FluxCom-RSM
5050085230 1131.276 1727.709 1203.398 1245.554
5050085290 1290.909 1741.516 1185.864 1282.915
5050085300 1257.272 1702.329 1130.775 1303.562
5050085810 1264.779 1760.722 1211.405 1286.465
5050085820 1272.234 1766.943 1187.63 1334.268
5050087520 1018.308 0 0 0
5050087540 792.406 578.214 239.795 0
5050087590 982.168 2341.722 636.864 1182.173
5050491500 852.218 2895.454 0 0
5050491510 960.482 2281.873 846.505 1157.127
5050491370 852.218 2897.196 0 0
5050491380 944.658 2234.292 580.924 1086.539
5050486640 829.496 2573.445 0 628.231
5050486630 1120.504 2376.619 866.847 1172.61
5050477050 921.921 2171.543 109.686 1211.907
5050476910 806.772 2093.744 209.852 1245.968
5050473310 1088.579 2428.499 941.429 1201.127
5050473110 1037.068 2415.509 985.884 1202.01
5050462270 1270.763 2525.72 1046.847 1227.39
5050462200 1247.527 2558.611 1042.213 1228.855
5050456070 984.561 2293.874 956.402 1246.093
5050455970 1017.828 2350.196 1078.664 1250.243
5050431700 1051.718 2430.565 1083.105 1243.745
5050431410 1133.204 2475.951 983.7 1258.402
5050413450 1034.614 2460.793 1094.092 1263.79
5050413200 1076.997 2454.099 1071.508 1259.959
5050429160 1158.562 2528.213 996.883 1256.383
5050429340 1126.492 2470.514 1033.652 1237.735
5050472780 1128.586 2423.167 1042.445 1224.264
5050472870 1107.042 2378.902 1027.912 1220.39
5050455880 1140.601 2474.936 1107.226 1267.931
5050455890 1146.826 2496.291 1122.32 1266.491
5050380650 1304.039 2639.444 1010.088 1245.489
5050380550 1252.789 2604.224 1101.629 1297.109
5050383690 1122.066 2524.822 1172.84 1269.973
5050383700 1214.888 2571.097 1114.57 1279.92
5050373660 1225.585 2590.063 1243.736 1323.376
5050373650 1184.145 2546.229 1192.572 1262.593
5050434260 1164.623 2480.279 1059.595 1233.75
5050434220 1200.481 2497.98 1158.088 1280.729
5050366980 1174.801 2581.22 1215.645 1296.84
5050366850 1279.525 2581.058 1292.23 1333.877
5050418250 1449.919 2581.435 1384.211 1419.746
5050418140 1389.339 2566.91 1302.866 1396.233
5050351690 1414.215 2562.392 1236.632 1392.876
5050351780 1374.179 2561.612 1280.88 1373.484
5050324690 1335.314 2661.186 1299.536 1340.233
5050324520 1350.492 2597.169 1239.848 1370.431
5050087600 1384.201 2669.026 1257.054 1387.451
5050087610 1143.584 2389.91 1073.003 1214.756
5050087620 1412.19 2614.55 1195.642 1367.326
5050087630 1231.669 2475.131 1132.986 1227.152
5050087640 1469.249 2661.637 1179.54 1409.945
5050087650 1205.998 2536.617 1078.008 1252.422
5050087660 1260.39 2598.147 1072.066 1312.781
5050087670 1314.406 2602.01 1038.234 1293.44
5050087680 1406.25 2640.676 1221.766 1386.927
5050087690 1291.831 2494.844 1109.285 1203.047
5050087700 1029.852 2273.296 939.146 1180.276
5050087710 1291.299 2534.087 1055.436 1240.395
5050087720 1546.036 2636.358 1183.021 1367.07
5050087730 1284.886 2635.336 1003.615 1317.567
5050087740 1311.428 2534.751 1126.284 1246.134
5050087750 1400.368 2596.807 1109.923 1395.819
5050087760 1076.353 2394.331 1019.721 1195.055
5050087780 1640.898 2689.792 1218.832 1418.247
5050087800 1348.651 2627.267 1018.092 1230.056
5050087810 1230.218 2531.673 963.182 1210.788
5050087820 1299.291 2562.806 1054.533 1323.073
5050087830 1278.824 2524.284 1041.703 1236.681
5050087840 1253.133 2595.003 1124.809 1271.43
5050087850 1356.755 2646.636 1183.255 1379.713
5050087860 1333.139 2627.13 1185.137 1358.562
5050087870 1360.658 2718.659 1230.409 1304.64
5050087900 1248.701 2545.535 1080.489 1235.44
5050087940 1046.036 2433.713 1050.539 1237.574
5050087950 1285.038 2490.742 1083.081 1215.647
5050087960 1355.012 2610.007 1077.03 1352.838
5050087970 1344.625 2599.336 1049.457 1326.235
5050087980 1150.384 2328.348 1023.853 1183.76
5050087990 1261.766 2577.808 1081.42 1216.6
5050088000 1313.569 2603.079 1023.517 1249.882
5050088010 1226.749 2428.452 1025.771 1196.979
5050088030 1409.159 2574.47 1107.26 1244.734
5050088040 1349.391 2615.847 1123.76 1357.118
5050088050 1303.623 2492.134 1115.355 1217.139
5050088090 1269.807 2563.436 1020.705 1186.338
5050088100 1311.006 2595.409 1032.461 1308.891
5050088120 1303.035 2561.493 1080.008 1220.138
5050088130 1193.78 2036.633 1126.794 1145.089
5050088140 1325.624 2661.753 1206.07 1314.315
5050088150 1360.5 2642.413 1013.616 1222.226
5050088160 1289.632 2560.659 1029.331 1190.275
5050088170 1290.215 2581.156 1046.554 1278.117
5050088210 1433.249 2583.084 1115.525 1220.356
5050088220 1257.588 2242.614 1066.529 1146.315
5050088230 1332.428 2617.264 1009.869 1316.342
5050088240 1254.158 2289.652 1030.581 1180.365
5050088250 1334.158 2571.489 1090.858 1210.226
5050088260 1351.955 2568.488 1093.69 1367.379
5050088270 1178.038 2121.761 1118.113 1148.02
5050088290 1350.093 2635.456 998.691 1254.189
5050088300 1067.475 2302.97 987.124 1138.856
5050088320 1364.254 2605.374 1088.383 1329.141
5050088330 1291.996 2538.903 1056.177 1228.153
5050088340 1242.176 2549.802 1074.84 1217.497
5050088350 1312.844 2446.098 1096.992 1219.819
5050088370 1408.025 2367.367 1242.914 1299.877
5050088380 1276.387 2480.278 1013.505 1211.713
5050088400 1334.378 2589.007 1079.519 1354.514
5050088420 1347.4 2611.607 1057.102 1270.93
5050088440 1313.862 2583.436 1034.827 1230.939
5050088450 1278.62 2570.038 1048.01 1204.809
5050088470 1216.678 2515.642 1019.708 1213.845
5050088480 1286.088 2617.197 1060.471 1333.482
5050088580 1353.039 2620.899 1066.994 1351.934
5050088630 1333.322 2635.324 1011.988 1232.816
5050088640 1267.586 2540.074 1050.984 1169.215
5050088670 1352.586 2687.208 953.055 1306.645
5050088800 1441.369 2616.562 1113.38 1390.332
5050088840 1332.488 2597.393 1072.38 1219.175
5050088850 1115.288 2362.517 970.887 1167.18
5050088870 1310.536 2413.439 1085.16 1207.077
5050088930 1253.637 2479.268 1026.039 1190.667
5050088950 1401.198 2654.355 1067.923 1273.1
5050088980 1277.923 2587.878 1076.962 1323.575
5050089020 1320.907 2631.726 992.2 1254.553
5050089050 1047.441 2348.276 781.212 1227.254
5050089090 1384.497 2626.676 1077.941 1344.212
5050089140 1360.242 2556.102 1171.798 1380.2
5050089320 1442.728 2611.44 1118.779 1405.821
5050089380 1318.498 2584.13 1050.904 1331.549
5050089420 1506.758 2643.892 1157.296 1410.297
5050089470 1451.402 2452.067 1260.927 1306.978
5050089540 1362.985 2491.46 1168.1 1257.018
5050089550 1343.877 2550.171 1118.948 1226.81
5050089690 1301.089 2552.693 1087.007 1342.556
5050089830 1258.789 2556.804 1010.946 1293.938
5050090060 1322.821 2546.51 1087.246 1368.642
5050090170 1163.015 2418.395 992.664 1193.662
5050090220 1404.683 2561.818 1176.49 1298.919
5050090510 1166.396 2440.713 1031.603 1194.958
5050090540 1297.804 2596.715 974.269 1283.853
5050090710 1402.372 2470.814 1145.984 1251.013
5050091480 1334.965 2440.948 1104.306 1212.877
5050091710 1406.129 2623.497 1135.524 1383.873
5050092240 1425.116 2679.664 1185.648 1402.486
5050092410 1169.996 2352.639 1006.383 1186.429
5050092880 1338.189 2586.472 1039.052 1274.18
5050092960 1355.445 2396.846 1162.353 1246.33
5050097170 1199.985 2430.066 1042.222 1181.881
2050000010 1058.295 2068.549 574.467 1008.954
2050001320 1102.629 2052.352 1041.18 1147.86
2050002110 1208.705 2065.288 1092.338 1211.63
2050003440 1216.615 1754.89 904.086 540.933
2050003550 994.721 1945.17 979.325 1054.47
2050003560 1216.109 1778.709 1054.568 1128.084
2050004130 990.971 1926.808 922.432 1030.656
2050004140 1116.717 1671.514 992.599 929.268
2050004280 1008.508 1795.952 955.403 997.929
2050004290 882.902 1636.669 942.866 1011.755
2050005120 899.378 1635.511 936.816 975.152
2050005130 1004.649 1556.074 903.447 909.306
2050005690 1044.728 1535.968 846.958 989.582
2050006110 1000.682 1608.842 917.822 940.915
2050006120 1092.875 1742.338 841.956 922.746
2050006380 1070.395 1677.881 822.041 901.348
2050006390 1082.938 1759.393 799.737 600.999
2050006480 1015.907 1631.112 836.498 896.256
2050006490 1036.588 1646.892 812.966 901.634
2050006570 996.925 1601.723 810.528 890.826
2050006580 996.383 1687.973 550.387 887.127
2050006590 988.845 1570.879 758.726 834.159
2050501940 984.592 1597.302 800.074 872.984
2050501810 934.381 1558.716 758.372 828.81
2050491980 866.594 1503.119 685.845 801.247
2050491970 888.271 1448.799 740.455 804.216
2050439800 780.831 1372.85 688.544 777.539
2050439790 825.392 1454.774 733.826 798.195
2050439160 860.039 1424.551 725.211 804.326
2050439100 782.091 1342.047 676.161 764.23
2050427460 851.824 1399.543 722.401 781.101
2050427390 860.039 1399.907 729.638 795.147
2050414310 780.442 1354.04 689.298 773.346
2050414300 833.422 1368.811 699.378 770.641
2050390940 817.63 1312.254 666.288 740.457
2050390950 765.529 1293.151 659.004 740.736
2050359050 693.217 1235.598 627.373 713.779
2050359040 745.725 1278.363 655.561 732.267
2050006600 1085.288 1646.441 756.502 891.434
2050007930 991.399 1574.635 745.739 848.031
2050469820 929.901 1475.672 726.882 827.83
2050469830 942.63 1534.17 774.011 850.623
2050459250 938.993 1504.065 739.252 858.668
2050459130 882.87 1403.431 735.335 803.864
2050454840 934.948 1490.453 673.272 832.61
2050454640 911.486 1377.566 731.087 794.446
2050448220 902.893 1425.541 708.87 803.439
2050448170 860.33 1378.771 720.369 791.445
2050416550 858.156 1376.67 721.085 806.542
2050416390 816.597 1283.232 701.519 768.446
2050400100 860.228 1357.926 768.766 815.611
2050400110 850.731 1324.119 750.808 812.669
2050397580 857.618 1326.967 773.643 813.745
2050397700 859.301 1343.608 758.291 829.006
2050379750 822.452 1287.735 740.875 772.092
2050379760 799.261 1228.283 674.284 736.852
2050374150 836.794 1307.926 763.031 820.281
2050374040 797.304 1267.802 729.79 790.523
2050363700 782.236 1226.019 701.894 750.973
2050363710 762.012 1196.87 658.019 713.172
2050374270 836.794 1308.353 749.855 804.921
2050374260 817.959 1303.778 737.194 785.236
2050388040 849.769 1329.136 741.814 799.501
2050388050 842.732 1342.005 743.681 805.296
2050007940 1031.465 1387.706 700.212 910.129
2050008000 899.546 1490.472 770.169 841.383
2050008010 1022.757 1652.868 724.739 890.816
2050008160 944.369 1590.766 806.327 879.129
2050008170 1057.614 1569.735 800.928 870.307
2050008350 871.351 1425.622 772.859 830.095
2050008360 1078.592 1493.078 767.759 898.266
2050008440 974.052 1579.063 791.047 881.875
2050008450 1141.353 1716.236 874.016 776.635
2050008490 976.135 1534.649 820.592 880.118
2050543090 914.541 1541.191 875.819 934.709
2050543160 1021.703 1666.489 877.292 948.488
2050557340 1060.894 1639.971 899.58 951.3
2050557390 1056.327 1698.723 914.063 965.192
2050569550 1096.863 1703.541 945.025 982.186
2050569470 1060.079 1636.842 909.418 971.289
2050575490 1025.525 1677.727 952.596 964.462
2050575400 880.514 1590.977 908.592 960.948
2050557720 901.951 1619.586 905.053 916.401
2050557800 1034.006 1685.303 971.58 955.784
2050555600 1039.878 1665.416 887.979 912.074
2050555780 993.739 1594.372 943.881 954.512
2050548700 1028.981 1624.207 865.538 913.151
2050548500 1010.298 1622.04 877.752 913.04
2050539930 906.64 1544.932 827.929 886.588
2050540100 918.975 1502.578 879.879 950.111
2050524800 961.1 1596.977 839.306 893.008
2050525040 895.975 1568.187 892.198 906.099
2050514740 921.637 1554.079 851.291 901.269
2050514730 918.916 1546.638 831.454 877.511
2050483250 915.119 1509.468 805.253 852.999
2050483240 879.511 1443.102 843.259 889.629
2050478430 854.221 1455.278 835.593 871.856
2050478420 854.428 1400.141 831.705 845.497
2050488080 915.642 1520.371 839.051 877.876
2050487990 787.996 1414.738 811.029 851.054
2050488360 944.179 1516.708 842.037 893.48
2050488190 891.956 1519.176 723.571 854.263
2050477000 812.762 1442.995 809.159 854.041
2050476910 801.008 1404.813 763.176 799.111
2050465720 847.146 1379.685 799.489 887.203
2050465610 866.969 1442.69 795.754 832.622
2050008500 1158.475 1693.543 906.608 1038.269
2050009230 1226.99 1757.656 940.53 954.987
2050009480 1073.636 1804.883 994.167 1034.219
2050009490 980.799 1828.228 1026.025 1027.155
2050009730 1043.254 1823.715 1015.101 996.602
2050009740 1267.724 1803.418 974.653 780.776
2050009900 1053.389 1807.188 1003.148 997.311
2050009910 1197.006 1927.827 1092.868 1077.272
2050011990 947.859 1739.554 931.489 955.024
2050012000 1004.975 1571.927 870.177 988.31
2050012730 901.447 1484.207 867.942 993.909
2050012960 1132.563 1611.085 915.889 981.945
2050012970 1043.356 0 0 850.454
2050012980 734.557 1526.572 860.661 1008.955
2050012990 1074.586 622.991 297.596 621.832
2050013010 965.214 1577.906 869.849 940.746
2050013020 1111.231 1601.712 848.864 745.471
2050013100 1116.646 1704.044 929.248 985.818
2050013110 1112.924 1835.221 961.293 1039.661
2050014550 1179.646 1849.92 1003.622 1056.223
2050016230 1183.679 1842.713 872.939 1095.786
2050016510 928.529 1609.813 894.059 971.258
2050016520 1134.93 1861.677 948.462 1014.897
2050017150 1071.006 1919.275 1026.873 1078.176
2050017160 1282.67 2065.982 1118.641 1157.074
2050017480 1197.628 2079.825 1101.087 1138.995
2050017490 1232.976 2122.263 1045.629 1227.687
2050017690 1131.925 2098.441 1089.452 1149.685
2050017700 1340.504 2213.183 1086.872 1257.143
2050018240 1429.449 2136.233 1092.919 1253.853
2050018360 1144.318 2189.573 1114.16 1171.703
2050018370 1320.425 2274.355 1121.726 1299.163
2050018460 1133.392 2115.572 1074.806 1148.538
2050018470 1407.846 2076.059 1151.153 1263.876
2050018840 1136.623 2080.427 1109.753 1153.453
2050018850 1260.721 2035.214 1135.662 1247.358
2050019150 1100.509 1932.072 1032.488 1092.2
2050019160 1149.808 1761.938 978.257 1063.034
2050020320 1147.708 894.739 473.246 476.275
2050020330 1154.839 1664.354 959.929 940.623
2050020340 1087.285 1627.384 979.599 1042.199
2050020590 1067.523 1690.624 938.306 984.198
2050020600 991.175 1713.244 860.769 975.559
2050020620 933.085 1637.204 900.617 937.321
2050020630 988.221 1402.307 733.396 749.265
2050020730 991.175 1573.091 860.137 922.833
2050020740 982.307 1417.651 794.677 931.953
2050021030 879.978 1496.922 825.535 879.599
2050497450 914.772 1495.73 810.907 924.473
2050497340 838.127 1417.025 783.498 844.362
2050502710 904.534 1483.941 820.629 863.213
2050502920 919.6 1523.427 844.557 904.626
2050499090 905.425 1488.557 823.007 869.718
2050498990 877.203 1471.848 806.922 848.607
2050509090 944.134 1554.546 872.093 910.892
2050509200 907.072 1594.004 879.725 936.083
2050021040 925.38 1412.698 744.016 804.78
2050022150 819.416 1396.178 747.14 785.774
2050022160 770.943 1321.013 713.101 770.996
2050023010 730.024 1317.998 716.938 761.609
2050420240 837.869 1396.231 780.246 810.864
2050420340 797.409 1369.261 770.313 800.4
2050429670 825.065 1396.454 762.303 777.755
2050429770 828.721 1407.109 675.215 599.749
2050441280 898.708 1476.324 829.027 848.955
2050441290 834.014 1431.149 786.619 810.171
2050491750 915.909 1435.508 779.911 910.534
2050491760 888.148 1420.909 785.862 889.869
2050023020 736.652 1255.012 677.749 701.168
2050024170 732.178 1262.365 670.034 730.89
2050355620 760.189 1320.729 730.75 750.984
2050355700 733.171 1302.126 688.667 715.599
2050379560 736.762 1341.154 733.403 750.279
2050379690 701.993 1317.644 701.859 739.956
2050420770 772.327 1355.149 739.205 765.894
2050420830 759.707 1374.059 657.203 611.521
2050429790 818.235 1407.136 764.297 826.024
2050429890 807.969 1421.359 775.602 807.822
2050024180 724.401 1240.585 647.048 717.286
2050024230 748.179 1171.624 558.437 683.11
2050026030 764.126 1334.57 664.793 757.397
2050026060 776.622 1291.077 688.907 733.399
2050362370 772.455 1315.698 752.737 777.526
2050362600 774.155 1328.514 739.888 766.747
2050358250 749.015 1293.146 721.473 764.854
2050358340 776.622 1328.138 831.045 784.441
2050362090 760.608 1297.642 687.203 739.725
2050362210 776.622 1310.147 722.823 736.873
2050374390 772.111 1300.263 701.332 736.201
2050374110 766.359 1304.159 706.157 746.904
2050026070 770.749 1262.342 652.882 759.621
2050026550 751.789 1277.722 692.925 742.915
2050368000 767.505 1289.398 697.257 731.202
2050367910 764.298 1300.875 727.585 730.786
2050366520 797.668 1318.517 732.614 768.846
2050366370 764.298 1270.857 681.674 723.71
2050366130 764.298 1308.845 705.977 737.848
2050366020 752.812 1254.589 665.371 707.536
2050364780 786.489 1290.922 715.524 753.563
2050364630 748.337 1255.753 687.785 760.017
2050026560 740.214 1232.291 629.486 726.482
2050026920 741.131 1214.058 659.465 731.715
2050026930 725.49 1207.733 627.299 720.475
2050027320 751.161 1186.746 653.647 722.215
2050027330 743.918 578.394 0 768.751
2050027350 729.052 1178.477 654.779 729.952
2050027360 743.918 1209.471 628.526 728.459
2050027530 664.968 1127.403 627.499 719.76
2050027540 671.046 1139.639 591.027 717.317
2050028110 703.326 1170.76 589.808 689.889
2050028120 672.152 504.404 433.489 145.628
2050028140 679.978 1131.881 625.244 704.352
2050028150 670.576 1164.065 577.869 719.698
2050028220 666.518 1099.009 509.994 650.864
2050028310 654.344 1156.028 526.478 700.176
2050229800 676.571 1186.785 198.366 169.87
2050229790 631.114 1072.154 499.925 615.799
2050223770 654.319 1082.87 485.766 599.094
2050223910 660.976 1117.798 583.956 650.223
2050257210 676.494 1142.64 613.968 686.987
2050257220 695.363 1135.545 0 658.62
2050257310 703.465 1160.583 645.197 711.92
2050257320 686.1 1136.341 639.477 710.967
2050028320 667.158 1091.581 586.761 733.697
2050028660 594.555 1059.18 537.869 680.262
2050028670 662.863 1101.741 596.619 688.476
2050029320 610.734 1104.45 586.985 699.283
2050029330 625.188 1121.175 588.192 724.621
2050029510 556.639 1098.766 580.141 664.496
2050029520 605.056 1016.441 502.193 679.363
2050029570 571.425 1074.188 585.677 676.482
2050029580 567.789 1053.806 570.729 670.584
2050029750 560.369 1034.834 547.885 633.547
2050029760 550.864 989.939 527.216 638.088
2050029940 527.818 972.554 528.705 612.23
2050029950 501.029 947.318 512.335 586.694
2050030060 414.184 880.627 460.402 526.172
2050030070 492.952 1026.589 546.023 629.628
2050030090 512.857 791.999 438.197 642.211
2050030100 335.189 821.48 445.214 527.048
2050030110 490.961 983.939 541.321 639.732
2050030160 436.536 872.625 470.12 544.794
2050030170 459.429 985.683 511.05 638.647
2050030260 293.501 780.94 417.517 502.03
2050030270 442.264 941.78 508.912 606.233
2050030480 386.701 921.503 486.755 573.353
2050030490 587.568 1028.142 564.09 679.647
2050030650 361.552 892.16 490.153 559.985
2050030660 542.183 1053.495 571.491 672.104
2050031060 494.556 949.102 526.031 582.066
2050031070 545.836 1043.95 565.69 648.859
2050031490 560.186 1102.609 600.032 689.263
2050031500 697.707 1105.612 595.565 762.046
2050031740 740.158 1151.205 591.691 726.671
2050031750 765.131 1146.115 620.841 632.428
2050031960 771.962 1243.607 563.508 753.075
2050031970 785.356 1190.292 679.671 809.054
2050032670 766.158 1253.733 685.695 788.096
2050032680 727.318 1124.411 584.162 725.612
2050033010 743.396 1222.709 681.992 789.608
2050033020 721.672 1215.235 648.186 746.136
2050033320 705.095 1192.022 551.497 644.555
2050033330 655.711 1204.692 628.565 780.779
2050033480 756.005 1006.084 663.225 710.207
2050033490 455.291 981.908 538.483 619.595
2050033500 672.918 1160.827 577.125 705.402
2050033670 529.089 1032.948 569.889 608.273
2050033680 529.556 1065.551 588.421 608.613
2050033770 598.902 1033.174 566.171 639.314
2050033780 389 879.272 482.723 567.583
2050036710 371.429 784.19 448.483 491.067
2050036720 278.588 664.688 339.414 429.961
2050037990 216.01 651.255 348.204 421.428
2050039390 315.193 809.909 406.128 464.983
2050039400 244.088 752.358 366.414 402.277
2050039590 347.378 831.382 421.691 471.955
2050039600 260.395 760.902 396.298 462.365
2050040130 339.847 829.198 441.92 512.992
2050040140 426.544 893.036 453.053 530.061
2050040470 415.075 907.786 445.238 526.159
2050040480 425.479 862.365 421.046 534.665
2050040730 385.361 765.429 414.079 496.389
2050040740 438.834 873.442 444.679 511.502
2050040810 489.049 893.628 457.29 552.761
2050040820 508.845 901.091 488.191 568.775
2050041120 500.553 947.058 490.899 582.006
2050041130 548.954 876.783 494.581 594.839
2050041180 570.179 1009.366 497.656 614.859
2050041190 540.061 1009.448 492.476 615.282
2050041390 557.644 979.173 449.494 599.24
2050041420 625.512 1031.922 565.747 658.927
2050041430 550.675 983.746 503.833 634.978
2050041840 546.106 990.522 522.981 610.695
2050172450 570.474 1002.179 557.648 652.564
2050172440 578.542 1011.385 556.338 638.345
2050191090 623.201 1033.162 568.022 656.162
2050191190 638.346 1053.331 592.504 682.415
2050214900 631.17 1036.775 589.055 670.092
2050214970 659.514 1080.248 605.597 688.101
2050200360 579.242 989.069 552.669 627.983
2050200420 626.139 1046.697 592.5 671.378
2050041850 495.556 955.96 494.747 584.759
2050042370 538.29 961.417 520.278 600.869
2050042380 372.915 769.365 420.924 510.606
2050043720 323.175 729.376 427.997 487.415
2050135680 326.488 804.721 443.971 501.354
2050135690 410.699 801.964 454.326 496.697
2050154540 497.879 932.361 508.609 598.15
2050154530 463.439 912.356 486.643 542.636
2050156810 403.57 792.01 458.259 502.272
2050156850 549.146 962.179 540.949 600.445
2050148850 336.22 683.067 442.222 501.221
2050148900 540.827 923.37 530.06 581.941
2050043730 227.542 636.857 403.158 494.752
2050044800 1620.848 2174.555 1050.8 1316.402
2050045150 1513.564 1644.655 809.436 978.506
2050046500 1250.117 2004.416 1023.387 1239.371
2050047500 1299.686 1911.551 1084.38 1242.164
2050048590 1407.205 1797.458 908.52 1245.432
2050048790 713.594 1181.112 628.381 713.731
2050050790 606.188 1024.327 540.907 592.817
2050052960 684.343 1218.732 624.665 658.048
2050053980 685.806 1268.763 507.315 0
2050054000 630.434 826.496 476.689 318.941
2050054130 614.985 0 0 0
2050054140 617.583 417.016 324.564 124.446
2050054200 685.1 1096.692 576.597 655.282
2050056060 679.339 0 0 0
2050056710 826.421 967.048 439.073 0
2050056770 823.348 1261.496 527.094 809.411
2050056940 738.594 878.7 569.907 0
2050056990 734.516 1045.441 514.977 768.935
2050057170 321.401 901.735 432.114 548.167
2050057300 337.294 706.606 380.995 507.994
2050057310 334.059 671.879 320.209 459.507
2050058320 196.319 578.595 134.063 402.742
2050058330 321.232 622.881 278.674 525.539
2050059250 316.244 667.761 229.924 547.771
2050059260 333.356 857.33 401.629 618.967
2050059310 318.822 689.062 354.186 547.048
2050059320 360.779 929.201 458.615 268.666
2050059370 574.265 925.049 332.862 0
2050059450 478.612 542.171 225.145 0
2050059500 290.339 198.353 27.011 0
2050059510 49.994 211.125 6.627 103.311
2050062160 19.129 188.983 0 0
2050062920 52.038 313.033 75.994 207.81
2050065840 1175.435 2030.163 940.674 1128.21
2050065960 1110.428 2023.785 1018.416 1112.132
2050065970 1160.821 1980.742 756.817 1060.77
2050066030 962.462 1977.957 792.671 1009.137
2050066040 1037.575 1871.862 47.162 146.966
2050066340 719.792 1823.678 47.728 392.352
2050066350 1245.362 1921.896 189.834 861.771
2050066490 875.221 1908.17 87.398 317.661
2050066500 874.212 1693.816 204.125 605.106
2050066850 928.246 1642.303 191.037 660.136
2050067280 735.698 1695.553 231.957 764.534
2050067290 844.346 1643.159 543.122 773.422
2050067570 727.571 1536.641 662.432 734.602
2050067580 853.248 1747.522 507.228 0
2050067650 747.722 1507.211 649.838 730.025
2050067660 903.759 1761.028 703.445 0
2050067740 755.474 1439.34 651.972 741.969
2050391420 720.038 1408.224 646.123 742.812
2050391230 723.5 1377.629 658.053 744.484
2050384250 705.755 1331.734 669.754 743.019
2050384360 722.421 1368.836 654.625 739.542
2050399770 709.006 1420.505 634.259 727.705
2050399640 720.084 1392.138 662.435 707.194
2050396780 691.767 1386.668 617.9 704.213
2050396690 695.284 1340.308 630.855 702.638
2050067750 852.888 1645.219 646.707 767.135
2050067910 852.888 1571.386 671.729 712.33
2050067920 998.004 1651.312 688.909 766.406
2050068170 896.619 1598.274 713.255 733.025
2050068180 998.004 1775.985 692.334 497.19
2050068250 998.004 1624.358 758.891 809.296
2050068260 1055.625 1789.79 765.614 478.281
2050068340 815.918 1599.075 714.047 744.013
2050068350 1027.755 1764.602 727.543 634.022
2050068680 850.074 1576.89 690.518 776.998
2050421450 784.996 1439.338 672.236 763.844
2050421370 748.886 1373.845 632.839 750.449
2050378120 719.885 1365.73 664.548 752.462
2050377980 732.695 1346.148 622.699 730.432
2050347360 735.788 1289.183 604.897 706.513
2050347650 687.515 1305.85 644.965 719.697
2050332830 688.354 1269.922 607.733 704.781
2050332820 740.658 1278.327 450.682 694.683
2050309610 679.724 1215.114 554.056 678.561
2050309560 708.826 1172.323 626.958 705.397
2050302310 663.604 1214.699 583.162 686.933
2050302300 681.827 1127.316 618.516 691.034
2050292580 741.702 1199.009 650.23 725.779
2050292690 700.936 1238.647 635.767 719.075
2050296380 682.832 1238.777 647.658 709.297
2050296300 679.384 1155.714 588.643 694.294
2050288980 748.314 1173.505 609.819 722.778
2050289120 733.164 1191.786 658.493 720.766
2050272890 703.197 1136.188 629.01 702.684
2050272900 697.646 1130.23 640.33 720.771
2050265950 678.146 1132.277 600.74 681.836
2050265840 680.869 1119.887 613.388 698.398
2050315950 743.787 1247.535 657.319 735.28
2050315940 757.881 1252.451 697.082 774.523
2050260960 666.315 1140.78 640.028 697.608
2050260900 655.312 1103.291 596.52 683.241
2050316490 756.931 1259.741 716.089 773.398
2050316600 757.881 1234.616 640.972 729.546
2050260420 694.551 1156.372 633.526 701.483
2050260320 681.603 1105.716 571.804 688.576
2050322960 706.365 1229.937 642.716 710.444
2050323030 713.839 1233.159 621.565 707.726
2050235640 606.791 1017.622 594.098 656.829
2050235630 660.881 1093.781 620.465 688.181
2050310780 734.793 1200.371 645.72 682.635
2050310820 723.008 1199.012 655.528 726.445
2050291740 726.63 1174.672 619.181 680.821
2050291620 708.259 1164.43 649.757 727.012
2050320590 782.898 1189.434 683.654 741.383
2050320680 773.018 1212.879 646.283 723.202
2050068690 968.588 1832.32 854.357 449.206
2050068710 855.033 1585.785 731.778 783.116
2050068720 1003.687 1611.596 809.662 847.286
2050069150 1095.984 1524.752 870.031 932.844
2050069160 967.524 1633.166 857.957 935.304
2050070050 1273.995 1807.367 964.836 1002.112
2050645210 1205.184 1748.236 923.528 918.307
2050645200 1280.894 1793.383 966.708 961.901
2050643510 1241.98 1764.263 946.643 959.178
2050643590 1010.961 1884.106 881.742 958.917
2050624230 1119.038 1779.223 938.643 960.276
2050624070 1190.896 1788.71 990.502 871.373
2050616770 1003.462 1612.459 972.069 957.601
2050616700 845.345 1638.147 968.846 930.713
2050070060 1356.602 1821.025 976.66 1019.175
2050070510 1024.715 2023.506 874.936 1025.422
2050070520 1352.422 1876.006 1061.358 1079.284
2050071190 1430.486 2321.162 0 390.326
2050071260 1241.507 2490.875 31.329 485.64
2050071270 1454.223 2334.22 0 217.264
2050071690 1140.564 2510.884 0 0
2050071700 1304.401 2455.1 14.442 164.898
2050072590 929.789 2372.894 268.479 1176.964
2050072600 1472.999 2078.498 95.757 943.778
2050072920 975.481 2309.722 615.803 1238.231
2050072930 1100.649 2227.796 719.977 1168.152
2050073570 1378.814 2266.796 0 1005.424
2050828790 997.588 2182.83 874.061 1102.194
2050828780 800.9 2089.875 25.322 503.272
2050816860 1070.787 2294.347 0 1224.256
2050816870 988.894 2241.156 994.697 1150.415
2050816390 999.901 2302.205 617.879 1168.25
2050816320 982.821 2184.396 384.828 1183.077
2050817830 929.016 2287.865 476.184 1136.854
2050817690 1049.703 2262.386 755.622 1159.291
